SampleID;x1;x2;y;RandomEffect
209;0.11;30.1;5.38;11
210;0.182;31;0.18;12
211;0.177;31;0.22;12
212;0.183;31;1.04;12
213;0.2012;30.7;0.15;1
214;0.1825;30.7;0.16;1
215;0.2075;30.7;0.14;1
216;0.1855;30.7;0.37;3
217;0.2286;30.7;0.35;3
218;0.2137;30.9;0.46;4
219;0.2076;30.9;0.52;4
220;0.2096;30.9;0.49;4
221;0.2166;30.8;2.74;5
222;0.2148;30.8;2.71;5
223;0.2135;30.8;2.72;5
224;0.0995;30.8;2.4;6
225;0.1029;30.8;2.08;6
226;0.098;30.8;1.68;6
227;0.0995;30.8;2.4;6
228;0.1029;30.8;2.08;6
229;0.098;30.8;1.68;6
230;0.0861;31.6;2.42;7
231;0.0817;31.6;2.69;7
232;0.0846;31.5;2.65;7
233;0.0639;30.9;9.23;8
234;0.0639;30.9;9.23;8
235;0.0639;30.9;9.23;8
236;0.0652;31.2;9.51;8
237;0.0644;31.2;9.29;8
238;0.105;30.8;0.24;9
239;0.1038;30.8;0.32;9
240;0.1049;30.8;0.4;9
241;0.0934;29.7;4.58;10
242;0.0934;29.7;4.58;10
243;0.0934;29.7;4.58;10
244;0.0888;30.1;2.53;10
245;0.092;30.1;2.34;10
246;0.1568;31.3;0.84;11
247;0.1584;31.3;0.68;11
248;0.1559;31.3;0.8;11
249;0.1683;31.1;0.58;12
250;0.1718;31.1;0.49;12
251;0.1688;31.1;0.64;12
252;0.2148;31.1;0.85;4
253;0.2265;31.1;0.84;4
254;0.2148;31.1;0.85;4
255;0.2265;31.1;0.84;4
256;0.2148;31.1;0.85;4
257;0.2265;31.1;0.84;4
258;0.2265;31.1;0.85;4
259;0.1629;29.8;4.24;5
260;0.1629;29.8;4.24;5
261;0.1629;29.8;4.24;5
262;0.0069;29.9;15.42;5
263;0.1591;29.9;4.49;5
264;0.0492;31.5;4.52;6
265;0.0492;31.5;4.52;6
266;0.0492;31.5;4.52;6
267;0.0537;31.6;4.22;6
268;0.0334;31.6;4.55;6
269;0.0703;31.3;2.61;7
270;0.0703;31.3;2.61;7
271;0.0703;31.3;2.61;7
272;0.0824;31.3;1.9;7
273;0.084;31.3;1.98;7
274;0.0662;30.1;1.82;8
275;0.0882;30.1;0.41;8
276;0.0835;30.1;0.49;8
277;0.0673;30.4;1.23;9
278;0.063;30.4;1.14;9
279;0.0761;30.4;1.2;9
280;0.0941;28.7;1.43;10
281;0.0953;28.3;1.52;10
282;0.0919;28.3;1.12;10
283;0.1497;28.8;0.71;11
284;0.1455;28.8;0.76;11
285;0.1494;29.1;1.34;11
286;0.1972;31.3;0.17;1
287;0.1954;31.3;0.2;1
288;0.1969;31.3;0.16;1
289;0.2014;31.1;0.35;2
290;0.2014;31.1;0.35;2
291;0.2028;31.1;0.32;2
292;0.1701;31.1;0.32;2
293;0.2066;30.7;0.49;3
294;0.2015;30.7;0.44;3
295;0.203;30.7;0.4;3
296;0.2066;30.7;0.49;3
297;0.2015;30.7;0.44;3
298;0.203;30.7;0.4;3
299;0.2115;30.8;0.69;4
300;0.2115;30.8;0.69;4
301;0.2115;30.8;0.69;4
302;0.2131;30.9;0.89;4
303;0.2146;30.9;0.65;4
304;0.0428;30.3;5.77;5
305;0.0345;30.3;5.76;5
306;0.036;30.3;5.36;5
307;0.0358;31.3;2.81;6
308;0.0201;31.3;3.04;6
309;0.0358;31.3;2.81;6
310;0.0201;31.3;3.04;6
311;0.0196;30.9;2.85;6
312;0.0392;30.7;3.2;7
313;0.0211;30.7;3.98;7
314;0.0831;31.1;0.45;8
315;0.0827;31.1;0.48;8
316;0.0213;27.5;7.86;9
317;0.0338;27.5;6.89;9
318;0.1223;30.3;1.01;10
319;0.1223;30.3;1.01;10
320;0.1189;30.1;1.17;10
321;0.17;31;0.25;12
322;0.1707;31;0.28;12
323;0.2039;31.6;0.45;2
324;0.2033;31.6;0.44;2
325;0.1956;31.4;0.46;3
326;0.1991;31.4;0.44;3
327;0.1457;31.5;2.94;4
328;0.1466;31.5;2.41;4
329;0.0975;31.1;1.83;5
330;0.0946;31.1;2.01;5
331;0.0096;30.6;3.68;6
332;0.0011;30.6;2.67;6
333;0.0139;30.9;4.44;7
334;0.0549;30.9;2.94;7
335;0.048;30;0.91;8
336;0.086;30;0.89;8
337;0.1316;30.4;0.76;10
338;0.1463;30.7;2;11
339;0.1608;30.7;0.69;11
340;0.1976;30.8;0.16;12
341;0.1949;30.8;0.16;12
342;0.2184;31.6;0.2;2
343;0.2211;31.6;0.21;2
344;0.2136;31.2;0.48;3
345;0.2214;31.2;0.42;3
346;0.1263;31.5;1.01;5
347;0.0517;31.5;3.68;5
348;0.0637;31;2.56;6
349;0.0688;31;2.48;6
350;0.0771;31;2.02;7
351;0.082;31;1.09;7
352;0.0582;28.7;1.78;8
353;0.0047;28.7;2.3;8
354;0.0958;29.5;0.32;10
355;0.0954;29.5;0.31;10
356;0.1951;30.7;0.48;11
357;0.1914;30.7;0.5;11
358;0.1825;30.7;0.24;12
359;0.1941;30.7;0.32;12
360;0.2012;31.2;0.15;1
361;0.2018;31.2;0.18;1
362;0.2151;31;0.23;2
363;0.2144;31;0.27;2
364;0.2102;31.3;0.38;3
365;0.214;31.3;0.39;3
366;0.1631;31.1;0.8;4
367;0.1752;31.1;0.71;4
368;0.009;32;15.75;5
369;0.011;32;9.1;5
370;0.0921;30.9;1.94;6
371;0.0458;30.9;1.39;6
372;0.0386;31.6;2.98;7
373;0.0419;31.6;3.18;7
374;0.068;29.5;1.23;8
375;0.0562;29.5;1.6;8
376;0.0762;30.1;0.38;9
377;0.0706;30.1;0.36;9
378;0.1017;30.8;0.4;10
379;0.153;30.8;0.4;10
380;0.1231;29.3;3.71;11
381;0.1046;29.3;2.84;11
382;0.1988;31.4;0.19;1
383;0.204;31.4;0.21;1
384;0.2225;31.5;0.38;2
385;0.2334;31.5;0.37;2
386;0.2442;31.6;0.5;3
387;0.2354;31.6;0.51;3
388;0.1858;32.1;0.89;4
389;0.2044;32.1;0.95;4
390;0.1042;32.1;6.4;5
391;0.1052;32.1;6.36;5
392;0.0895;31.8;2.77;6
393;0.0271;31.8;3.11;6
394;0.0149;31.6;3.55;7
395;0.0737;31.6;2.7;7
396;0.0303;31.8;6.92;8
397;0.0396;31.8;4.55;8
398;0.01;28.9;1.67;9
399;0.0076;28.9;1.87;9
400;0.0623;29.9;3.38;10
401;0.0565;29.9;3.74;10
402;0.1515;30.3;0.37;11
403;0.12;30.3;0.43;11
404;0.1779;36.4;0.35;1
405;0.1672;36.4;1.96;1
406;0.202;36.7;0.47;2
407;0.202;36.7;0.47;2
408;0.1963;36.8;0.37;2
409;0.1945;30.8;0.44;3
410;0.1754;30.8;0.44;3
411;0.0621;30.5;1.16;4
412;0.0734;30.5;1.04;4
413;0.1027;30.4;5.14;5
414;0.0887;30.4;5.03;5
415;0.0848;31.2;2.89;6
416;0.0822;31.2;2.37;6
417;0.0245;31.1;1.13;7
418;0.0551;31.1;0.95;7
419;0.054;29.3;0.81;8
420;0.0673;29.3;0.33;8
421;0.0854;29.8;1;9
422;0.0854;29.8;1;9
423;0.0859;29.7;0.93;9
424;0.0846;29.6;1.06;10
425;0.0846;29.6;1.06;10
426;0.0679;29.8;0.87;10
427;0.1298;32.1;0.92;11
428;0.1298;32.1;0.92;11
429;0.1128;32.1;0.71;11
430;0.1486;30;0.4;12
431;0.1555;30;0.28;12
432;0.2136;30;0.18;1
433;0.2024;30;0.1;1
434;0.2098;30.6;0.34;2
435;0.2098;30.6;0.34;2
436;0.2063;30.6;0.23;2
437;0.2043;30.9;0.53;3
438;0.2043;30.9;0.53;3
439;0.1853;30.5;0.6;4
440;0.1853;30.5;0.6;4
441;0.1072;30.8;2.29;5
442;0.1072;30.8;2.29;5
443;0.1121;30.8;3.18;5
444;0.0767;30.5;2.33;6
445;0.0767;30.5;2.33;6
446;0.0613;30.5;1.26;6
447;0.023;31.4;3.33;7
448;0.023;31.4;3.33;7
449;0.0903;31.5;3.22;7
450;0.0047;29.8;2.73;8
451;0.0047;29.8;2.92;8
452;0.0745;31.1;2.96;9
453;0.0702;31.1;1.79;9
454;0.0477;29.5;3.27;10
455;0.049;29.5;2.84;10
456;0.1079;30;0.57;11
457;0.0981;30;0.54;11
458;0.1636;31.3;0.25;12
459;0.1636;31.3;0.25;12
460;0.1672;31.3;0.36;12
461;0.1571;30.7;0.4699;1
462;0.1571;30.7;0.4699;1
463;0.1575;30.7;0.3552;1
464;0.1688;31.8;2.1756;3
465;0.1647;31.8;1.7168;3
466;0.0745;31;7.178;4
467;0.0415;31;7.363;4
468;0.0047;30.9;2.3606;5
469;0.0047;30.9;2.812;5
470;0.0047;30.1;9.213;6
471;0.0047;30.1;7.178;6
472;0.0107;31.2;4.1662;7
473;0.0049;31.2;3.1746;7
474;0.0063;30;2.1682;8
475;0.0171;30;2.0424;8
476;0.0287;29.6;3.1709;9
477;0.0289;29.6;2.8749;9
478;0.1089;30;1.4652;10
479;0.1099;30;1.4319;10
480;0.1502;30.5;1.0397;11
481;0.137;30.5;0.962;11
482;0.1436;30.6;1.5281;12
483;0.1436;30.6;1.5281;12
484;0.1532;30.6;0.7548;12
485;0.1342;31.3;0.79;1
486;0.1342;31.3;0.79;1
487;0.137;31.3;0.53;1
488;0.1886;31.5;1.06;2
489;0.1886;31.5;1.06;2
490;0.1866;31.5;0.97;2
491;0.1838;31.5;1.88;3
492;0.1853;31.5;1.09;3
493;0.0935;31.1;8.66;4
494;0.0889;31.1;8.14;4
495;0.0458;30.9;8.51;5
496;0.0458;30.9;8.51;5
497;0.0334;30.9;9.21;5
498;0.0349;31.5;2.4;6
499;0.0781;31.5;4.59;6
500;0.0055;29.6;2.2;7
501;0.0238;29.6;2.54;7
502;0.0177;28.3;2.2;8
503;0.0142;28.3;2.17;8
504;0.0764;30.4;4.47;9
505;0.0639;30.4;2.55;9
506;0.0862;30.2;0.94;10
507;0.0862;30.2;0.94;10
508;0.0928;30.1;0.91;10
509;0.1447;29.9;0.71;11
510;0.1433;29.9;0.48;11
511;0.1798;30.4;2.98;12
512;0.1798;30.4;2.98;12
513;0.1898;30.5;0.585;1
514;0.1858;30.5;0.474;1
515;0.173;31.4;0.585;2
516;0.173;31.4;0.585;2
517;0.2182;31.4;0.873;2
518;0.1866;31.2;2.179;3
519;0.1739;31.2;1.809;3
520;0.0744;30.8;3.226;4
521;0.0865;30.8;3.637;4
522;0.0649;31.4;4.103;6
523;0.0687;31.4;4.921;6
524;0.0586;31.4;2.945;7
525;0.0586;31.4;2.945;7
526;0.0545;31.4;2.708;7
527;0.0509;29.7;6.179;8
528;0.0334;29.7;6.401;8
529;0.0297;28.9;7.659;9
530;0.0297;28.9;7.659;9
531;0.0288;29;5.032;9
532;0.1667;30.2;5.143;10
533;0.1715;30.2;3.426;10
534;0.2002;29.7;6.808;11
535;0.2002;29.7;6.808;11
536;0.1954;29.7;1.188;11
537;0.2168;29.3;0.847;12
538;0.2168;29.3;0.847;12
539;0.2132;29.3;0.936;12
540;0.1864;31;0.62;3
541;0.186;31;0.69;3
542;0.186;31;0.59;3
543;0.0022;24.8;2.54;6
544;0.0022;24.8;2.54;6
545;0.0022;24.8;2.54;6
546;0.0022;24.8;2.47;6
547;0.0022;24.8;2.47;6
548;0.0022;24.8;2.47;6
549;0.0032;24.8;2.99;6
550;0.0032;24.8;2.99;6
551;0.0032;24.8;2.99;6
552;0.041;26.2;2.04;7
553;0.041;26.2;2.04;7
554;0.041;26.2;2.04;7
555;0.039;26.2;1.84;7
556;0.039;26.2;1.84;7
557;0.039;26.2;1.84;7
558;0.0389;26.2;2.02;7
559;0.0389;26.2;2.02;7
560;0.0389;26.2;2.02;7
561;0.0029;19.6;1.84;8
562;0.0029;19.6;1.84;8
563;0.0029;19.6;1.84;8
564;0.0029;19.6;1.71;8
565;0.0029;19.6;1.71;8
566;0.0029;19.6;1.71;8
567;0.0029;19.6;1.71;8
568;0.0029;19.6;1.71;8
569;0.0029;19.6;1.71;8
570;0.0272;28.3;0.92;9
571;0.0232;28.3;0.85;9
572;0.0259;28.3;0.52;9
573;0.0991;27.9;1.3;10
574;0.093;27.9;1.19;10
575;0.1008;27.9;1.25;10
576;0.1482;30.2;0.32;11
577;0.1437;30.2;0.22;11
578;0.1444;30.2;0.28;11
579;0.2984;31.3;0.29;12
580;0.3288;31.3;0.23;12
581;0.322;31.3;0.24;12
582;0.295;31.3;0.18;1
583;0.295;31.3;0.17;1
584;0.203;31.7;0.17;2
585;0.217;31.7;0.18;2
586;0.211;31.7;0.19;2
587;0.4;30.8;0.33;3
588;0.4;30.8;0.33;3
589;0.4;30.8;0.33;3
590;0.405;30.8;0.32;3
591;0.405;30.8;0.32;3
592;0.405;30.8;0.32;3
593;0.405;30.8;0.35;3
594;0.405;30.8;0.35;3
595;0.405;30.8;0.35;3
596;0.319;31.2;0.52;4
597;0.334;31.2;0.58;4
598;0.349;31.2;0.47;4
599;0.013;27.1;3.4;5
600;0.013;27.1;3.4;5
601;0.013;27.1;3.4;5
602;0.008;27.1;3.08;5
603;0.008;27.1;3.08;5
604;0.008;27.1;3.08;5
605;0.011;27.1;3.01;5
606;0.011;27.1;3.01;5
607;0.011;27.1;3.01;5
608;0.006;28;1.85;6
609;0.006;28;1.86;6
610;0.006;28;1.93;6
611;0.006;27.3;2.29;7
612;0.006;27.3;2.29;7
613;0.006;27.3;2.29;7
614;0.006;27.3;2.4;7
615;0.006;27.3;2.4;7
616;0.006;27.3;2.4;7
617;0.006;27.3;2.26;7
618;0.006;27.3;2.26;7
619;0.006;27.3;2.26;7
620;0.006;26.6;0.89;8
621;0.006;26.6;0.89;8
622;0.006;26.6;0.89;8
623;0.006;26.6;1.06;8
624;0.006;26.6;1.06;8
625;0.006;26.6;1.06;8
626;0.006;26.6;1.12;8
627;0.006;26.6;1.12;8
628;0.006;26.6;1.12;8
629;0.006;25.4;3.16;9
630;0.006;25.4;3.16;9
631;0.006;25.4;3.16;9
632;0.006;25.4;4.22;9
633;0.006;25.4;4.22;9
634;0.006;25.4;4.22;9
635;0.008;25.4;4.17;9
636;0.008;25.4;4.17;9
637;0.008;25.4;4.17;9
638;0.141;30.1;1.09;10
639;0.141;30.1;1.09;10
640;0.141;30.1;1.09;10
641;0.143;30.1;0.81;10
642;0.143;30.1;0.81;10
643;0.143;30.1;0.81;10
644;0.143;30.1;1.01;10
645;0.143;30.1;1.01;10
646;0.143;30.1;1.01;10
647;0.108;30.8;3.88;4
648;0.111;30.8;4.56;4
649;0.105;30.8;4.1;4
650;0.0211;31.2;3.18;5
651;0.0211;31.2;2.63;5
652;0.0211;31.2;2.82;5
653;0.024;25.1;4.8;6
654;0.022;25.1;4.75;6
655;0.021;25.1;4.47;6
656;0.0211;23.9;1.54;7
657;0.0211;23.9;1.53;7
658;0.0211;23.9;1.49;7
659;0.0211;28.4;1.32;8
660;0.0211;28.4;1.39;8
661;0.0211;28.4;1.56;8
662;0.0211;28;2.66;9
663;0.0211;28;2.52;9
664;0.0211;28;2.81;9
665;0.038;27.1;0.94;10
666;0.093;27.1;0.67;10
667;0.131;27.1;0.72;10
668;0.053;30.2;0.36;11
669;0.054;30.2;0.37;11
670;0.052;30.2;0.38;11
671;0.123;29.8;0.54;4
672;0.123;29.8;0.51;4
673;0.122;29.8;0.6;4
674;0.0211;31.2;5.17;5
675;0.0211;31.2;5.51;5
676;0.0211;31.2;5.26;5
677;0.0211;25.9;2.66;7
678;0.0211;25.9;2.44;7
679;0.0211;25.9;2.24;7
680;0.0211;29.1;1.91;9
681;0.0211;29.1;1.91;9
682;0.0211;29.1;1.91;9
683;0.0211;29.1;2.17;9
684;0.0211;29.1;2.17;9
685;0.0211;29.1;2.17;9
686;0.0211;29.1;1.96;9
687;0.0211;29.1;1.96;9
688;0.0211;29.1;1.96;9
689;0.066;29.6;2.39;10
690;0.067;29.6;2.37;10
691;0.065;29.6;2.35;10
692;0.082;30.2;25.29;11
693;0.091;30.2;25.64;11
694;0.085;30.2;23.2;11
695;0.1728;29.6;3.04;5
696;0.1589;29.6;3.65;5
697;0.1765;29.6;3.34;5
698;0.0932;24.3;1.23;6
699;0.0937;24.6;1.27;6
700;0.0937;24.6;1.27;6
701;0.0937;24.6;1.27;6
702;0.0935;24.6;1.35;6
703;0.0935;24.6;1.35;6
704;0.0935;24.6;1.35;6
705;0.0102;29.9;7.34;7
706;0.0117;29.9;6.95;7
707;0.0049;29.9;6.52;7
708;0.001;28;4.51;8
709;0.001;28;4.56;8
710;0.001;28;4.59;8
711;0.0712;24.6;1.68;9
712;0.0732;24.6;1.64;9
713;0.0715;24.3;1.81;9
714;0.0715;24.3;1.81;9
715;0.0715;24.3;1.81;9
716;0.0923;29.2;3.17;10
717;0.093;29.2;3.15;10
718;0.0939;29.2;3.03;10
719;0.1535;31.1;2.16;11
720;0.1413;31.1;1.22;11
721;0.2264;31.6;0.77;4
722;0.2264;31.6;0.77;4
723;0.2222;31.6;0.89;4
724;0.2222;31.6;0.89;4
725;0.2274;31.6;0.86;4
726;0.2274;31.6;0.86;4
727;0.001;29.1;14.14;5
728;0.001;29.1;12.85;5
729;0.001;29.1;14.52;5
730;0.001;30.2;5.1;6
731;0.001;30.2;4.68;6
732;0.001;30.2;4.69;6
733;0.001;29.4;4.58;7
734;0.001;29.4;4.58;7
735;0.001;29.4;5.28;7
736;0.015;20.2;5.7;8
737;0.0128;20.2;5.55;8
738;0.0134;20.2;5.5;8
739;0.009;24.5;4.49;9
740;0.0039;24.5;5;9
741;0.0055;24.5;3.92;9
742;0.0866;27.4;1.62;10
743;0.0891;27.4;1.34;10
744;0.0869;27.2;1.3;10
745;0.001;29.9;3.87;5
746;0.001;29.9;3.87;5
747;0.001;29.9;3.87;5
748;0.001;23.8;2.43;7
749;0.001;23.8;2.43;7
750;0.0375;28.3;1.61;8
751;0.0437;28.3;2.27;8
752;0.0939;28.7;1.7;10
753;0.099;28.7;1.73;10
754;0.001;25.1;3.01;7
755;0.001;25.1;2.84;7
756;0.1547;32.8;0.55;11
757;0.1605;32.8;0.47;11
758;0.1848;31.4;0.2;1
759;0.1848;31.4;0.2;1
760;0.1855;31.4;0.21;1
761;0.1848;31.4;0.2;1
762;0.1848;31.4;0.2;1
763;0.1855;31.4;0.21;1
764;0.1848;31.4;0.2;1
765;0.1848;31.4;0.2;1
766;0.1855;31.4;0.21;1
767;0.1952;31.2;0.27;2
768;0.195;31.2;0.29;2
769;0.1944;31.2;0.41;2
770;0.1952;31.2;0.27;2
771;0.195;31.2;0.29;2
772;0.1944;31.2;0.41;2
773;0.1952;31.2;0.27;2
774;0.195;31.2;0.29;2
775;0.1944;31.2;0.41;2
776;0.1998;31.6;0.71;4
777;0.202;31.6;0.68;4
778;0.2035;31.6;0.84;4
779;0.1998;31.6;0.71;4
780;0.202;31.6;0.68;4
781;0.2035;31.6;0.84;4
782;0.1998;31.6;0.71;4
783;0.202;31.6;0.68;4
784;0.2035;31.6;0.84;4
785;0.0021;31;7.82;6
786;0.0021;31;9.27;6
787;0.0021;31;8.49;6
788;0.0021;31;7.82;6
789;0.0021;31;9.27;6
790;0.0021;31;8.49;6
791;0.0021;31;7.82;6
792;0.0021;31;9.27;6
793;0.0021;31;8.49;6
794;0.0476;31.3;3.06;7
795;0.0491;31.3;3.01;7
796;0.0503;31.3;2.75;7
797;0.0476;31.3;3.06;7
798;0.0491;31.3;3.01;7
799;0.0503;31.3;2.75;7
800;0.0476;31.3;3.06;7
801;0.0491;31.3;3.01;7
802;0.0503;31.3;2.75;7
803;0.1187;31.5;1.07;9
804;0.1214;31.5;1.08;9
805;0.1242;31.5;0.95;9
806;0.1187;31.5;1.07;9
807;0.1214;31.5;1.08;9
808;0.1242;31.5;0.95;9
809;0.1187;31.5;1.07;9
810;0.1214;31.5;1.08;9
811;0.1242;31.5;0.95;9
812;0.164;29.8;1.81;10
813;0.1719;29.8;1.61;10
814;0.1712;29.8;1.95;10
815;0.1059;30.7;0.37;11
816;0.1168;30.7;0.39;11
817;0.109;30.7;0.38;11
818;0.1059;30.7;0.37;11
819;0.1168;30.7;0.39;11
820;0.109;30.7;0.38;11
821;0.1059;30.7;0.37;11
822;0.1168;30.7;0.39;11
823;0.109;30.7;0.38;11
824;0.3253;31.4;0.23;12
825;0.2787;31.4;0.22;12
826;0.3228;31.4;0.25;12
827;0.305;32;0.14;1
828;0.334;32;0.17;1
829;0.312;32;0.21;1
830;0.232;31.9;0.23;2
831;0.233;31.9;0.22;2
832;0.372;32.1;0.29;3
833;0.385;32.1;0.31;3
834;0.389;32.1;0.32;3
835;0.372;32.1;0.29;3
836;0.385;32.1;0.31;3
837;0.389;32.1;0.32;3
838;0.372;32.1;0.29;3
839;0.385;32.1;0.31;3
840;0.389;32.1;0.32;3
841;0.215;31.8;3.37;4
842;0.198;31.8;4.01;4
843;0.198;31.8;4.13;4
844;0.093;31.7;10.02;5
845;0.134;31.7;5.47;5
846;0.146;31.7;4.64;5
847;0.033;30.9;7.2;6
