SampleID;x1;x2;y;RandomEffect
1;0.12;8.083333333;2.1;2017
2;0.082;8.066666667;1.666666667;2018
3;0.045;8;19.175;2007
4;0.17;8.166666667;4.2;2008
5;0.09;8.175;6.9;2009
6;0.02;8.1;3.225;2010
7;0.0525;8.1;3.1;2011
8;0.06175;8.15;4.95;2014
9;0.1255;8.116666667;2.1;2017
10;0.09;8.066666667;2.166666667;2018
11;0.0425;8;16.375;2007
12;0.06;8.175;3.7;2008
13;0.04;8.12;6.52;2009
14;0.02;8.1;4.125;2010
15;0.05;8.12;5.44;2011
16;0.058;8.16;4.42;2014
17;0.077;8.116666667;1.633333333;2017
18;0.0705;8.066666667;1.916666667;2018
19;0.019;8.183333333;21.3;2012
20;0.02;8.15;4.6;2013
21;0.052;8.233333333;9.65;2014
22;0.079;8.25;8.3;2017
23;0.057;8.183333333;16.61666667;2018
24;0.065;8.2;3.375;2019
25;0.051;8.233333333;5.933333333;2017
26;0.0415;8.15;14.35;2018
27;0.039;8.075;1.9;2019
28;0.01;8.133333333;9.233333333;2012
29;0.02;8.125;3.4;2013
30;0.056;8.166666667;5.75;2014
31;0.039;8.24;7.96;2017
32;0.043;8.166666667;13.45;2018
33;0.04175;8.15;1.975;2019
34;0.018;8.1;1.325;2013
35;0.045;8.116666667;3.966666667;2014
36;0.0395;8.233333333;5.45;2017
37;0.02;8.15;7.616666667;2018
38;0.03075;8.083333333;1.933333333;2019
39;0.256666667;8.25;27.615;2008
40;0.05;8.4925;45.55;2009
