SampleID;x1;x2;y;RandomEffect1;RandomEffect2
221;0.01;13.3;7.7;2011;1
222;0.01;13.3;7.18;2011;1
223;0.15;17.9;5.69;2011;3
224;0.174;15.8;7.45;2011;3
225;0.144;18.9;15.81;2011;3
226;0.098;19.5;14.31;2011;3
227;0.078;20.3;14.77;2011;3
228;0.031;21.6;18.39;2011;3
229;0.01;21;14.44;2011;3
230;0.01;21.2;15.89;2011;3
231;0.034;21.2;14.27;2011;3
232;0.053;19.8;10.02;2011;3
233;0.074;19.3;8.55;2011;3
234;0.113;18.3;8.69;2011;3
235;0.049;19.7;21.63;2011;3
236;0.042;19.7;20.7;2011;3
237;0.042;25.5;5.69;2011;4
238;0.017;25.1;3.97;2011;4
239;0.06;24.6;4.03;2011;4
240;0.032;24.4;4.27;2011;4
241;0.017;24.2;4.95;2011;4
242;0.038;23.1;3.83;2011;4
243;0.022;23.2;5.59;2011;4
244;0.01;22.6;6.12;2011;4
245;0.048;22.6;6.5;2011;4
246;0.017;22.9;7.95;2011;4
247;0.014;23.8;7.74;2011;4
248;0.014;24.8;8.52;2011;4
249;0.042;24.9;9.91;2011;4
250;0.048;24.9;8.18;2011;4
251;0.063;32;9.64;2011;5
252;0.06;31.4;9.85;2011;5
253;0.064;30.8;9.62;2011;5
254;0.045;29.9;8.46;2011;5
255;0.032;29.7;9.12;2011;5
256;0.054;29.3;8.48;2011;5
257;0.064;28.5;7.81;2011;5
258;0.054;28.5;8.91;2011;5
259;0.053;28.3;9.6;2011;5
260;0.075;28;11.75;2011;5
261;0.063;28.4;14;2011;5
262;0.062;28.6;14.44;2011;5
263;0.07;29.1;16.6;2011;5
264;0.01;30.3;15.01;2011;6
265;0.01;32.5;12.6;2011;6
266;0.01;32.5;11.31;2011;6
267;0.01;31.8;11.58;2011;6
268;0.01;31.3;10.69;2011;6
269;0.01;30.9;10.53;2011;6
270;0.01;30.5;11.39;2011;6
271;0.01;30;10.98;2011;6
272;0.01;29.7;11.81;2011;6
273;0.01;29.9;12.53;2011;6
274;0.01;31;12.7;2011;6
275;0.01;32;12.79;2011;6
276;0.013;31.8;10.71;2011;7
277;0.01;32.4;12.04;2011;7
278;0.01;32.7;10.07;2011;7
279;0.01;32.7;8.98;2011;7
280;0.01;32.1;8.59;2011;7
281;0.01;31.7;8.46;2011;7
282;0.011;31.2;7.17;2011;7
283;0.01;30.9;7.25;2011;7
284;0.01;30.6;7.8;2011;7
285;0.011;30.7;10.31;2011;7
286;0.011;31.7;11.54;2011;7
287;0.011;32.4;12.86;2011;7
288;0.01;32.9;12.69;2011;7
289;0.01;32.9;13.27;2011;7
290;0.078;31.9;17.34;2011;8
291;0.042;34;17.74;2011;8
292;0.01;34.6;12.82;2011;8
293;0.017;34.9;8.34;2011;8
294;0.014;33.6;6.52;2011;8
295;0.01;32.8;10.07;2011;8
296;0.017;32.8;8.84;2011;8
297;0.041;32.6;11.53;2011;8
298;0.058;32.6;12.94;2011;8
299;0.053;30.9;13.6;2011;8
300;0.046;31.7;10.37;2011;8
301;0.054;32.5;18.01;2011;8
302;0.054;32.5;18.01;2011;8
303;0.029;30.1;20.82;2011;9
304;0.031;30.1;22.29;2011;9
305;0.01;24.2;7.94;2011;10
306;0.01;24.2;7.79;2011;10
307;0.045;24.9;4.62;2011;10
308;0.034;24.7;3.82;2011;10
309;0.031;24.3;3.18;2011;10
310;0.023;23.7;2.78;2011;10
311;0.07;23.5;2.71;2011;10
312;0.065;24.1;3.65;2011;10
313;0.056;26.1;4.51;2011;10
314;0.042;25.4;4.66;2011;10
315;0.032;25.6;4.72;2011;10
316;0.025;25.3;4.23;2011;10
317;0.015;24.4;4.25;2011;10
318;0.016;22.8;3.14;2011;10
319;0.01;19;6.24;2011;11
320;0.01;19;6.7;2011;11
321;0.018;20.3;5.91;2011;11
322;0.01;20.4;6.43;2011;11
323;0.01;20.4;5.86;2011;11
324;0.01;19.4;5.15;2011;11
325;0.01;18.9;5.52;2011;11
326;0.01;18.3;4.64;2011;11
327;0.01;17.6;4.27;2011;11
328;0.01;17;4.36;2011;11
329;0.01;16.7;4.41;2011;11
330;0.01;16.1;4.4;2011;11
331;0.01;15.9;5.02;2011;11
332;0.01;16;6.97;2011;11
333;0.02;9.2;7.3;2011;12
334;0.01;9.5;6.93;2011;12
335;0.01;10.5;6.79;2011;12
336;0.01;10.8;5.65;2011;12
337;0.01;10.9;5.72;2011;12
338;0.01;10.9;5.08;2011;12
339;0.01;10.8;4.3;2011;12
340;0.01;11;4.31;2011;12
341;0.01;11;4.01;2011;12
342;0.01;11.4;4.81;2011;12
343;0.01;11.7;5.63;2011;12
344;0.01;12;8.19;2011;12
345;0.01;12.2;8.94;2011;12
346;0.01;12.2;9;2011;12
347;0.013;19.8;4.12;2012;1
348;0.023;20;6.18;2012;1
349;0.014;20.5;5.66;2012;1
350;0.01;20.9;5.45;2012;1
351;0.01;21.1;7.8;2012;1
352;0.01;20.7;7.66;2012;1
353;0.01;20.4;5.13;2012;1
354;0.01;20.2;6.73;2012;1
355;0.01;19.9;6.11;2012;1
356;0.033;19.3;4.79;2012;1
357;0.035;18.1;3.31;2012;1
358;0.023;18.6;4.47;2012;1
359;0.022;18.5;6.16;2012;1
360;0.024;18.5;6.03;2012;1
361;0.054;14.7;1.79;2012;2
362;0.049;15.2;2.76;2012;2
363;0.053;16.5;5.52;2012;2
364;0.048;17.8;9.29;2012;2
365;0.029;18.9;5.54;2012;2
366;0.023;19.9;5.79;2012;2
367;0.032;18.4;5.02;2012;2
368;0.037;17.4;7.55;2012;2
369;0.054;16.4;4.42;2012;2
370;0.056;16.4;4.25;2012;2
371;0.01;25.7;11.12;2012;3
372;0.01;25.6;6.04;2012;3
373;0.01;25.8;5.26;2012;3
374;0.01;24.9;3.69;2012;3
375;0.01;24.1;3.88;2012;3
376;0.01;23.8;4.44;2012;3
377;0.01;23.5;3.1;2012;3
378;0.017;23;3.05;2012;3
379;0.01;23.3;3.87;2012;3
380;0.01;23.1;4.36;2012;3
381;0.01;23.7;5.63;2012;3
382;0.01;23.7;5.63;2012;3
383;0.01;23.7;5.63;2012;3
384;0.01;23.7;5.63;2012;3
385;0.01;23.7;6.85;2012;3
386;0.01;23.7;5.1;2012;3
387;0.065;24.5;4.79;2012;4
388;0.069;24.3;5.08;2012;4
389;0.064;24.3;5.37;2012;4
390;0.014;29.9;8.19;2012;5
391;0.013;29.5;7.2;2012;5
392;0.018;28.9;5.82;2012;5
393;0.024;28.7;8.35;2012;5
394;0.021;28.3;13.62;2012;5
395;0.026;28;12.98;2012;5
396;0.041;27.7;18.6;2012;5
397;0.034;27.6;16.98;2012;5
398;0.023;28;13.37;2012;5
399;0.014;27.9;14.87;2012;5
400;0.014;30.5;10.36;2012;5
401;0.014;29.4;7.83;2012;5
402;0.015;29.4;10.91;2012;5
403;0.03;29.4;7.84;2012;5
404;0.012;28.8;2.7;2012;6
405;0.01;28.4;2.34;2012;6
406;0.016;28;1.92;2012;6
407;0.018;27.7;1.88;2012;6
408;0.023;27.6;1.52;2012;6
409;0.027;27.2;1.32;2012;6
410;0.035;26.9;1.34;2012;6
411;0.043;26.8;1.61;2012;6
412;0.053;27.5;1.44;2012;6
413;0.048;28.8;3.17;2012;6
414;0.045;28.5;2.52;2012;6
415;0.036;29.8;3.42;2012;6
416;0.045;29.8;4.03;2012;6
417;0.046;29.8;3.72;2012;6
418;0.036;29.8;3.42;2012;6
419;0.045;29.8;4.03;2012;6
420;0.046;29.8;3.72;2012;6
421;0.096;29.4;7.2;2012;7
422;0.064;29.8;9.13;2012;7
423;0.081;29.5;9.47;2012;7
424;0.086;29.2;8.16;2012;7
425;0.101;29.2;6.39;2012;7
426;0.098;28.5;9.84;2012;7
427;0.104;28.3;6.96;2012;7
428;0.104;28.4;7.86;2012;7
429;0.079;29.4;7.84;2012;7
430;0.06;30.3;10.79;2012;7
431;0.01;32.1;13.43;2012;7
432;0.01;32.1;13.43;2012;7
433;0.058;32.5;14.59;2012;7
434;0.054;32.5;15.71;2012;7
435;0.011;32.8;24.15;2012;7
436;0.145;28.6;6.91;2012;8
437;0.135;28.8;6.93;2012;8
438;0.095;29.6;8.72;2012;8
439;0.104;30.8;14;2012;8
440;0.074;31;7.53;2012;8
441;0.084;30.7;18.59;2012;8
442;0.115;30;18.77;2012;8
443;0.126;29.3;14.86;2012;8
444;0.118;28.9;12.76;2012;8
445;0.1;29;11.64;2012;8
446;0.122;27.2;4.87;2012;8
447;0.178;27.8;6.18;2012;8
448;0.13;28.9;12.35;2012;8
449;0.126;28.9;12.3;2012;8
450;0.051;28.4;6.21;2012;9
451;0.01;28.5;6.79;2012;9
452;0.01;28.8;8.08;2012;9
453;0.025;28.2;8.52;2012;9
454;0.036;27.7;7.64;2012;9
455;0.024;27.8;8.33;2012;9
456;0.027;27.8;8.27;2012;9
457;0.031;27.1;7.81;2012;9
458;0.028;26.7;7.17;2012;9
459;0.032;26.6;8.64;2012;9
460;0.048;26.5;5.13;2012;9
461;0.05;25.9;3.66;2012;9
462;0.027;26.9;10.4;2012;9
463;0.028;26.9;9.79;2012;9
464;0.059;24;6.74;2012;10
465;0.064;23.9;7.34;2012;10
466;0.04;24.5;9.42;2012;10
467;0.01;25.4;13.78;2012;10
468;0.01;25.4;12.53;2012;10
469;0.01;24.8;10.77;2012;10
470;0.011;24;9.9;2012;10
471;0.011;24;7.15;2012;10
472;0.011;23.8;7.12;2012;10
473;0.017;23;4.88;2012;10
474;0.045;22.1;3.68;2012;10
475;0.029;21.4;4.73;2012;10
476;0.012;23.2;12.87;2012;10
477;0.012;23.2;12.99;2012;10
478;0.019;14;5.57;2012;11
479;0.017;15.7;4.93;2012;11
480;0.021;15.7;4.72;2012;11
481;0.016;15.5;4.2;2012;11
482;0.014;15.2;3.88;2012;11
483;0.014;15;3.65;2012;11
484;0.013;14.8;3.97;2012;11
485;0.016;14.6;4.18;2012;11
486;0.017;14.3;4.47;2012;11
487;0.015;14.1;4.6;2012;11
488;0.021;14.1;4.66;2012;11
489;0.013;14.8;5.07;2012;11
490;0.012;14.8;5.58;2012;11
491;0.017;15.7;3.13;2012;12
492;0.01;17.8;2.04;2012;12
493;0.01;17.9;2.23;2012;12
494;0.01;18.5;2.35;2012;12
495;0.01;17.8;2.38;2012;12
496;0.01;17.8;2.12;2012;12
497;0.01;17.7;1.81;2012;12
498;0.01;17.7;2.48;2012;12
499;0.01;17.8;1.79;2012;12
500;0.01;18;1.74;2012;12
501;0.016;18.1;1.68;2012;12
502;0.01;18.2;2.25;2012;12
503;0.01;12.9;5.33;2012;12
504;0.01;12.9;5.16;2012;12
505;0.006;16.7;5.04;2013;1
506;0.039;16.7;5.11;2013;1
507;0.015;15;1.84;2013;2
508;0.015;15;1.72;2013;2
509;0.008;14.8;5.64;2013;3
510;0.007;14.8;5.43;2013;3
511;0.012;23.1;11.82;2013;4
512;0.008;23.1;11.86;2013;4
513;0.008;31.6;7.93;2013;5
514;0.008;31.6;8.25;2013;5
515;0.006;32.9;23.16;2013;6
516;0.006;32.9;23.09;2013;6
517;0.022;31.3;10.41;2013;7
518;0.022;31.3;9.84;2013;7
519;0.08;29.8;6.31;2013;8
520;0.076;29.8;6.27;2013;8
521;0.006;29.2;15.77;2013;9
522;0.006;29.2;14.3;2013;9
523;0.016;20.7;1.83;2013;11
524;0.013;20.7;1.79;2013;11
525;0.011;12.4;4.71;2013;12
526;0.014;12.4;4.62;2013;12
527;0.009;5.4;6.13;2014;1
528;0.007;5.4;5.46;2014;1
529;0.006;17.2;6.83;2014;2
530;0.006;17.2;7.01;2014;2
531;0.064;14.6;7.4;2014;3
532;0.054;14.6;10.12;2014;3
533;0.006;24.4;23.05;2014;4
534;0.006;24.4;23.25;2014;4
535;0.034;30;4.87;2014;5
536;0.034;30;4.8;2014;5
537;0.005;32.8;32.91;2014;6
538;0.005;32.8;32.86;2014;6
539;0.006;29.6;47.96;2014;7
540;0.005;29.6;47.38;2014;7
541;0.007;30.1;16.91;2014;8
542;0.007;30.1;17.22;2014;8
543;0.003;30.1;8.46;2014;9
544;0.002;30.1;8.67;2014;9
545;0.004;23.5;4.69;2014;10
546;0.005;23.5;4.86;2014;10
547;0.005;18.6;3.75;2014;11
548;0.006;18.6;4.11;2014;11
549;0.008;14;3.33;2014;12
550;0.007;14;3.32;2014;12
551;0.005;13.5;6.7;2015;1
552;0.005;13.5;6.69;2015;1
553;0.004;8.4;6.48;2015;2
554;0.005;8.4;6.81;2015;2
555;0.006;23.2;26.65;2015;3
556;0.005;23.2;28.7;2015;3
557;0.079;23.6;12.57;2015;4
558;0.082;23.6;12.13;2015;4
559;0.037;27.6;5.1;2015;5
560;0.038;27.5;4.87;2015;5
561;0.007;31.5;22.53;2015;6
562;0.007;31.5;21.17;2015;6
563;0.008;31.4;44.61;2015;7
564;0.008;31.4;42.24;2015;7
565;0.006;30.9;40.49;2015;8
566;0.007;30.9;36.09;2015;8
567;0.005;28.3;19.42;2015;9
568;0.005;28.3;19.67;2015;9
569;0.005;23.1;6.45;2015;10
570;0.005;23.1;6.77;2015;10
571;0.006;18;3.31;2015;12
572;0.006;18;4.17;2015;12
573;0.012;11.1;4.85;2016;1
574;0.007;11.1;5.32;2016;1
575;0.005;9.4;3.15;2016;2
576;0.016;9.9;6.14;2016;2
577;0.026;14;1.53;2016;3
578;0.025;14;1.57;2016;3
579;0.029;24.4;4.62;2016;4
580;0.031;24.4;4.82;2016;4
581;0.007;28.5;8.41;2016;5
582;0.007;28.5;8.6;2016;5
583;0.002;31.7;17.11;2016;6
584;0.005;31.7;16.44;2016;6
585;0.003;32.1;16.07;2016;7
586;0.002;33.5;16.76;2016;7
587;0.006;31.7;18.39;2016;8
588;0.006;31.7;17.96;2016;8
589;0.006;31.7;18.39;2016;8
590;0.006;31.7;17.96;2016;8
591;0.054;27.9;4.42;2016;9
592;0.056;27.9;5.46;2016;9
593;0.006;26.2;6.49;2016;10
594;0.007;26.2;8.27;2016;10
595;0.007;18.2;4.62;2016;11
596;0.006;18.2;4.92;2016;11
597;0.011;17.5;12.63;2016;12
598;0.011;17.5;13.47;2016;12
599;0.008;19.5;14.04;2017;1
600;0.006;19.5;17.51;2017;1
601;0.011;19.4;12.96;2017;2
602;0.012;19.4;14.28;2017;2
603;0.008;17.6;18.7;2017;3
604;0.006;17.6;18.63;2017;3
605;0.007;26.2;4.54;2017;4
606;0.005;26.2;4.41;2017;4
607;0.014;30.6;9.79;2017;5
608;0.007;30.6;10.59;2017;5
609;0.02;28.6;6.62;2017;6
610;0.016;28.6;7.43;2017;6
611;0.048;32.6;7.11;2017;7
612;0.044;32.6;6.38;2017;7
613;0.024;30;21.8;2017;8
614;0.025;30;26.65;2017;8
615;0.012;24.5;10.47;2017;9
616;0.005;24.5;9.64;2017;9
617;0.014;18.5;1.15;2017;10
618;0.015;18.5;1.08;2017;10
619;0.002;14.3;6.16;2017;11
620;0.002;14.3;6.68;2017;11
621;0.002;17.2;26.04;2017;12
622;0.004;17.2;24.71;2017;12
623;0.008;11.9;19.54;2018;1
624;0.004;11.9;19.79;2018;1
625;0.041;20.1;10.1;2018;2
626;0.033;20.1;10.07;2018;2
627;0.014;20.2;7.23;2018;3
628;0.013;20.2;7.08;2018;3
629;0.023;24.4;7.22;2018;4
630;0.024;24.4;6.74;2018;4
631;0.054;32.4;5.62;2018;5
632;0.056;32.4;5.56;2018;5
633;0.006;33.6;28.46;2018;6
634;0.006;33.6;28.49;2018;6
635;0.008;30.2;31.98;2018;7
636;0.009;30.2;28.16;2018;7
637;0.055;32;9.92;2018;8
638;0.05;32;10.05;2018;8
639;0.019;27.5;12.42;2018;9
640;0.024;27.5;13.85;2018;9
641;0.064;23.6;4.93;2018;10
642;0.055;23.6;5.75;2018;10
643;0.022;16.7;4.57;2018;11
644;0.042;14;11.45;2018;12
645;0.036;14;9.8;2018;12
646;0.004;12.8;12.58;2019;1
647;0.004;12.8;11.8;2019;1
648;0.011;20.1;16;2019;2
649;0.009;20.1;15.7;2019;2
650;0.005;16.2;11.61;2019;3
651;0.004;16.2;10.75;2019;3
652;0.026;22;5.68;2019;4
653;0.026;22;6.47;2019;4
654;0.005;30.6;16.65;2019;6
655;0.005;30.6;15.61;2019;6
656;0.002;29.9;24.66;2019;7
657;0.002;30;25.07;2019;7
658;0.002;32.5;10.04;2019;8
659;0.002;32.5;24.41;2019;8
660;0.002;29.8;18.01;2019;9
661;0.008;29.9;17.58;2019;9
662;0.023;23;4.81;2019;10
663;0.025;23;6.32;2019;10
664;0.002;17;13.39;2019;11
665;0.002;17;12.85;2019;11
666;0.053;21;0.5;2005;4
667;0.043;21;0.5;2005;4
668;0.041;30.5;8.81;2005;8
669;0.062;30.5;7.48;2005;8
670;0.066;23.1;0.5;2005;10
671;0.146;23.1;0.5;2005;10
672;0.066;23.1;0.5;2005;10
673;0.146;23.1;0.5;2005;10
674;0.153;26.5;1.87;2006;4
675;0.065;26.5;3.34;2006;4
676;0.153;26.5;1.87;2006;4
677;0.065;26.5;3.34;2006;4
678;0.127;30.8;1.74;2006;6
679;0.136;30.8;1.87;2006;6
680;0.127;30.8;1.74;2006;6
681;0.136;30.8;1.87;2006;6
682;0.149;31.7;2.27;2006;7
683;0.12;31.7;2.4;2006;7
684;0.149;31.7;2.27;2006;7
685;0.12;31.7;2.4;2006;7
686;0.226;32.1;16.55;2006;8
687;0.018;32.1;13.88;2006;8
688;0.226;32.1;16.55;2006;8
689;0.018;32.1;13.88;2006;8
690;0.026;29.2;14.42;2006;9
691;0.025;29.2;17.09;2006;9
692;0.026;29.2;14.42;2006;9
693;0.025;29.2;17.09;2006;9
694;0.109;25.1;12.28;2006;10
695;0.113;25.1;10.15;2006;10
696;0.109;25.1;12.28;2006;10
697;0.113;25.1;10.15;2006;10
698;0.046;18.3;3.2;2006;11
699;0.059;18.3;3.74;2006;11
700;0.022;11.7;9.61;2006;12
701;0.031;11.7;8.54;2006;12
702;0.022;11.7;9.61;2006;12
703;0.031;11.7;8.54;2006;12
704;0.124;16.9;1.87;2007;1
705;0.033;16.9;2;2007;1
706;0.124;16.9;1.87;2007;1
707;0.033;16.9;2;2007;1
708;0.168;19.3;1.25;2007;3
709;0.126;19.3;1.16;2007;3
710;0.168;19.3;1.25;2007;3
711;0.126;19.3;1.16;2007;3
712;0.04;17;3.12;2007;4
713;0.026;17;3.12;2007;4
714;0.04;17;3.12;2007;4
715;0.026;17;3.12;2007;4
716;0.51;27.7;6.11;2007;5
717;0.055;27.7;7.58;2007;5
718;0.049;30.8;26.85;2007;8
719;0.048;30.8;22.88;2007;8
720;0.049;30.8;26.85;2007;8
721;0.048;30.8;22.88;2007;8
722;0.073;31.1;27.31;2007;9
723;0.075;31.1;33.91;2007;9
724;0.073;31.1;27.31;2007;9
725;0.075;31.1;33.91;2007;9
726;0.01;26.3;22.25;2007;10
727;0.038;26.3;21.69;2007;10
728;0.01;26.3;22.25;2007;10
729;0.038;26.3;21.69;2007;10
730;0.01;19.8;7.2;2007;11
731;0.01;19.8;7.91;2007;11
732;0.01;19.8;7.2;2007;11
733;0.01;19.8;7.91;2007;11
734;0.303;18.3;5.95;2007;12
735;0.319;18.3;4.98;2007;12
736;0.303;18.3;5.95;2007;12
737;0.319;18.3;4.98;2007;12
738;0.023;11.1;0.68;2008;1
739;0.026;11.1;0.39;2008;1
740;0.023;11.1;0.68;2008;1
741;0.026;11.1;0.39;2008;1
742;0.12;16.9;0.14;2008;2
743;0.12;16.9;0.83;2008;2
