SampleID;x1;x2;y;RandomEffect
79;18.41666667;15.6;2.319;SLANEY
80;13.5;13.97;2.04;URRIN
81;9.5;12.88;2.131;URRIN
82;11.4;13.7;1.587;URRIN
83;71.08333333;16.705;3.04;DUNCORMICK
84;44.58333333;15.55;2.789;DUNCORMICK
85;49.75;13.82;1.573;OWENDUFF (WEXFORD)
86;32.83333333;14.52;2.696;OWENDUFF (WEXFORD)
87;49;16.12;1.805;BARROW
88;35.1;15.17;2.336;BARROW
89;25.41666667;14.95;2.306;BARROW
90;31.33333333;16.4;2.367;BARROW
91;42.41666667;15.51;2.589;BARROW
92;28.54545455;9.24;2.155;BARROW
93;21.5;14.1;2.936;BURREN
94;22.4;13.64;2.55;BURREN
95;24.63636364;16.16;2.451;BURREN
96;46.25;12.56;1.905;GOWRAN
97;52.25;14.06;2.235;GOWRAN
98;36.33333333;15.83;2.294;GOWRAN
99;25.23529412;14.575;1.999;GREESE
100;10.25;14.69;2.344;GREESE
101;67.35294118;13.335;2.365;TULLY STREAM
102;33.47058824;13.83;2.833;TULLY STREAM
103;46.75;13.29;2.695;TULLY STREAM
104;58.42857143;13.7;2.032;BALLYROAN
105;48;12.7;2.611;BALLYROAN
106;52.36363636;14.24;2.673;BALLYROAN
107;26.91666667;16.05;1.816;DININ (MAIN CHANNEL)
108;46.33333333;14.14;2.706;DININ (MAIN CHANNEL)
109;20.91666667;16.55;0.9025;DININ (MAIN CHANNEL)
110;60.5;14.1;1.833;GLORY
111;100.8333333;14.64;2.403;GLORY
112;68.5;13.63;2.629;GLORY
113;53.5;14.24;2.335;KING'S (KILKENNY)
114;68.41666667;14.03;2.42;KING'S (KILKENNY)
115;62.41666667;14.41;2.193;KING'S (KILKENNY)
116;27.5;14.81;2.651;NORE
117;25;12.71;1.642;NORE
118;23.18181818;15.825;2.892;NORE
119;39.91666667;17.2;2.384;NORE
120;40.5;15.24;2.018;NORE
121;26.91666667;17.35;1.539;NORE
122;13.08333333;11.41;1.942;NUENNA
123;12.25;12.15;1.811;NUENNA
124;17.41666667;11.21;1.716;NUENNA
125;36;14.25;2.531;AHERLOW
126;36.33333333;12.95;2.922;AHERLOW
127;49;13.8;2.683;AHERLOW
128;68.25;14.07;2.607;ANNER
129;71.41666667;13;2.498;ANNER
130;70.75;13.75;1.897;ANNER
131;66.83333333;13.87;2.062;ARA
132;63.75;12.56;2.088;ARA
133;78.58333333;13.45;2.857;ARA
134;29.75;12.89;2.832;DUAG
135;32.75;11.68;2.565;DUAG
136;42.91666667;11.98;2.379;DUAG
137;26.83333333;12.62;2.17;MULTEEN
138;36.25;14.12;2.561;MULTEEN
139;6.666666667;11.09;1.768;NIER
140;12.08333333;12.45;1.441;NIER
141;13.25;14.23;1.643;NIER
142;29.8;14.42;2.874;SUIR
143;25.41666667;12.28;3.078;SUIR
144;32.41666667;15.94;2.886;SUIR
145;21.16666667;13.81;2.272;SUIR
146;36.72727273;16.215;2.099;SUIR
147;27.36363636;16.84;1.89;SUIR
148;8.5;11.28;0.8331;COLLIGAN
149;16;12.21;1.527;COLLIGAN
150;12.66666667;14.73;2.387;COLLIGAN
151;18.5;13.56;2.605;MAHON
152;20.66666667;13.51;2.17;MAHON
153;18.58333333;16.35;2.462;MAHON
154;14.41666667;13.52;2.058;ARAGLIN (BLACKWATER)
155;17.66666667;12.33;1.213;ARAGLIN (BLACKWATER)
156;16.16666667;13.23;2.791;ARAGLIN (BLACKWATER)
157;30.22222222;13.065;1.957;AWBEG (BUTTEVANT)(MAIN CHANNEL)
158;24.86666667;12.755;1.712;AWBEG (BUTTEVANT)(MAIN CHANNEL)
159;20.83333333;14;1.907;AWBEG (BUTTEVANT)(MAIN CHANNEL)
160;23.08333333;14.15;2.04;BLACKWATER (MUNSTER)
161;26.54545455;12.555;1.934;BLACKWATER (MUNSTER)
162;17.58333333;17.19;3.007;BLACKWATER (MUNSTER)
163;28.75;16.02;2.782;BLACKWATER (MUNSTER)
164;26.41666667;14.57;2.914;BLACKWATER (MUNSTER)
165;24.75;16.38;2.773;BLACKWATER (MUNSTER)
166;28.5;15.43;2.998;BLACKWATER (MUNSTER)
167;29.36363636;13.74;2.64;BLACKWATER (MUNSTER)
168;27.08333333;17.77;2.403;BLACKWATER (MUNSTER)
169;29.25;14.68;2.661;BRIDE (BLACKWATER)
170;29.5;13.9;2.706;BRIDE (BLACKWATER)
171;30.5;15.03;2.793;BRIDE (BLACKWATER)
172;22.91666667;12.54;2.81;FINISK
173;32.91666667;12.66;2.775;FINISK
174;26.75;15.54;2.547;FINISK
175;5;12.49;1.698;FUNSHION
176;7.416666667;11.89;1.255;FUNSHION
177;9.833333333;13.02;2.002;FUNSHION
178;40.63636364;13.71;2.386;FUNSHION
179;32.41666667;13.16;1.764;FUNSHION
180;44.41666667;15.06;2.433;FUNSHION
181;10.08333333;12.83;1.947;LICKY
182;12;13.05;2.12;LICKY
183;14.16666667;14.3;2.573;LICKY
184;32.5;14.09;2.814;GLASHABOY (LOUGH MAHON)
185;39.16666667;14.24;2.924;GLASHABOY (LOUGH MAHON)
186;37.91666667;15;2.626;GLASHABOY (LOUGH MAHON)
187;7.727272727;13.65;1.099;LEE (CORK)
188;5;17.06;0.5874;LEE (CORK)
189;5;15.64;1.819;LEE (CORK)
190;21.57571429;15.87;2.065;LEE (CORK)
191;16.79;16.58;3.108;LEE (CORK)
192;14.41666667;16.64;3.174;LEE (CORK)
193;52;12.75;3.238;MARTIN
194;42.83333333;14.48;2.194;MARTIN
195;60.66666667;15.15;3.065;MARTIN
196;11;14.28;1.484;SULLANE
197;10.75;15.13;1.121;SULLANE
198;11.25;16.29;2.127;SULLANE
199;68.42727273;15.06;2.646;WOMANAGH
200;51.5;15.23;2.683;WOMANAGH
201;45.125;11.88;2.903;WOMANAGH
202;46.08333333;14;2.585;WOMANAGH
203;21;16.25;1.956;ARGIDEEN
204;27.58333333;16.93;2.453;ARGIDEEN
205;32.5;16.39;2.659;ARGIDEEN
206;27.08333333;16.38;2.953;BANDON
207;34.08333333;17.61;2.778;BANDON
208;28.58333333;16.51;2.776;BANDON
209;5.818181818;14.59;0.7702;ADRIGOLE
210;5;17.56;0.8739;ADRIGOLE
211;5;15.69;1.475;ADRIGOLE
212;5;15.11;1.224;BLACKWATER (KERRY)
213;8.416666667;14.75;0.9512;BLACKWATER (KERRY)
214;5.5;17.61;2.014;BLACKWATER (KERRY)
215;6.916666667;15.92;1.476;CUMMERAGH
216;8.583333333;14.64;1.547;CUMMERAGH
217;5.5;17.41;1.738;CUMMERAGH
218;8.090909091;13.97;1.923;OWVANE (CORK)
219;6.666666667;17.65;1.993;OWVANE (CORK)
220;6.5;15.66;2.252;OWVANE (CORK)
221;5.5;15.99;1.129;CARAGH
222;8.916666667;15.22;0.9114;CARAGH
223;10.16666667;17.42;2.141;CARAGH
224;8.444444444;14.86;2.019;FLESK (KERRY)
225;10.15909091;14.46;1.777;FLESK (KERRY)
226;7.5;14.87;1.851;FLESK (KERRY)
227;23.91666667;14.32;2.156;GWEESTIN
228;18.25;15.33;2.992;GWEESTIN
229;5.5;17.14;1.644;LAUNE
230;6.083333333;15.74;2.555;LAUNE
231;5.416666667;17.53;2.321;LAUNE
232;24;14.42;2.023;MAINE
233;22;15.51;1.094;MAINE
234;19.08333333;15.34;1.306;MAINE
235;5.5;15.41;1.428;OWENREAGH
236;6.833333333;14.76;1.265;OWENREAGH
237;5;17.02;1.602;OWENREAGH
238;24.91666667;13.55;2.391;SHANOWEN (MAINE)
239;36.41666667;12.71;2.096;SHANOWEN (MAINE)
240;35.66666667;14.05;1.899;SHANOWEN (MAINE)
241;16.04;14.175;1.586;FEALE
242;21.36;12.32;2.331;FEALE
243;15;16.04;1.924;FEALE
244;9.916666667;14.7;2.174;OWVEG (KERRY)
245;13.33333333;12.83;1.759;OWVEG (KERRY)
246;8.666666667;13.41;1.58;OWVEG (KERRY)
247;22.83333333;14.78;1.456;SMEARLAGH
248;23.66666667;14.57;2.223;SMEARLAGH
249;21.08333333;15.31;2.709;SMEARLAGH
250;70.5;14.75;2.174;TYSHE
251;70.91666667;14.07;2.07;TYSHE
252;80.33333333;14.05;2.35;DEEL (NEWCASTLEWEST)
253;65.88888889;13.7;2.501;DEEL (NEWCASTLEWEST)
254;72.2;14.11;2.071;DEEL (NEWCASTLEWEST)
255;63.68;15.7;2.572;MAIGUE
256;77.29166667;14.725;2.579;MAIGUE
257;71.54545455;16.35;2.004;MAIGUE
258;45.75;13.68;2.679;OWVANE (LIMERICK)
259;44.91666667;13.58;2.354;OWVANE (LIMERICK)
260;40.75;14.01;2.746;OWVANE (LIMERICK)
261;14;14.81;2.893;BALLYFINBOY
262;17.41666667;14.52;2.488;BALLYFINBOY
263;12.33333333;13.68;2.84;BALLYFINBOY
264;9.916666667;12.44;1.001;BILBOA
265;12.83333333;12.14;1.296;BILBOA
266;9.916666667;13.46;0.2806;BILBOA
267;15.08333333;15.11;2.112;BROSNA
268;14.84615385;15.16;2.347;BROSNA
269;10.25;15.85;2.019;BROSNA
270;13.91666667;15.55;2.744;BROSNA
271;10.83333333;15.55;3.224;BROSNA
272;9.25;16.77;2.502;BROSNA
273;8.384615385;13.745;1.947;BOW
274;7.916666667;17.13;2.664;BOW
275;28.16666667;13.66;2.588;CLODIAGH (TULLAMORE)
276;31.16666667;14.03;3.304;CLODIAGH (TULLAMORE)
277;22.66666667;14.65;2.932;CLODIAGH (TULLAMORE)
278;78.25;13.81;2.714;DEAD
279;80.83333333;11.83;2.583;DEAD
280;81.83333333;12.94;3.02;DEAD
281;11.84615385;14.245;2.443;GRANEY (SHANNON)
282;14.92857143;13.23;2.535;GRANEY (SHANNON)
283;11;16.87;1.725;GRANEY (SHANNON)
284;9.916666667;12.1;1.325;GLENFELLY STREAM
285;8.666666667;11.64;0.9077;GLENFELLY STREAM
286;6.583333333;14.9;2.065;GLENFELLY STREAM
287;15.33333333;15.11;2.824;KILCROW
288;13.33333333;15.97;2.547;KILCROW
289;10.58333333;17.2;3.516;KILCROW
290;16.3125;14.85;2.419;LITTLE (CLOGHAN)
291;10.94117647;13.985;3.398;LITTLE (CLOGHAN)
292;7.416666667;14.98;2.028;LITTLE (CLOGHAN)
293;21.25;13.94;2.527;LITTLE BROSNA
294;20.66666667;14.25;3.035;LITTLE BROSNA
295;12.5;16.96;2.408;LITTLE BROSNA
296;15;13.79;2.626;NENAGH
297;39.41666667;10.09;2.209;NENAGH
298;13.33333333;12.89;2.177;NENAGH
299;7.25;13.79;1.479;NEWPORT (TIPPERARY)
300;7.75;13.51;2.813;NEWPORT (TIPPERARY)
301;7.333333333;13.46;3.177;NEWPORT (TIPPERARY)
302;10.91666667;13.4;1.293;SILVER (KILCORMAC)
303;11.33333333;13.53;2.774;SILVER (KILCORMAC)
304;8.416666667;14.08;1.531;SILVER (KILCORMAC)
305;42.27272727;13.825;2.216;TULLAMORE
306;41.81818182;14.12;2.758;TULLAMORE
307;36.09090909;15.715;2.948;TULLAMORE
308;18.66666667;15.01;2.124;BOOR
309;22.41666667;15.37;2.501;BOOR
310;13.75;13.15;1.385;BALLYDANGAN
311;8.666666667;14.84;1.958;BALLYDANGAN
312;40.33333333;11.08;2.424;CAMLIN
313;37.08333333;15.94;2.401;CAMLIN
314;33.58333333;18.96;2.925;CAMLIN
315;13;13.775;1.218;CROSS (ROSCOMMON)
316;9.833333333;14.56;1.54;CROSS (ROSCOMMON)
317;12.5;14.63;2.289;CROSS (ROSCOMMON)
318;13;12.58;1.39;FEORISH (BALLYFARNON)
319;13.33333333;14.09;2.785;FEORISH (BALLYFARNON)
320;15.66666667;15.46;3.084;FEORISH (BALLYFARNON)
321;20.5;15.11;2.379;INNY
322;15.18181818;12.2;2.236;INNY
323;15.75;13.24;2.456;INNY
324;18;12.15;2.157;INNY
325;19.16666667;16.44;2.842;INNY
326;11.08333333;19.24;2.215;INNY
327;52.5;14.92;2.578;MOUNTNUGENT
328;57.91666667;16.01;2.432;MOUNTNUGENT
329;39.83333333;14.47;2.909;MOUNTNUGENT
330;8.416666667;14.46;2.357;SCRAMOGE
331;7.727272727;15.33;2.087;SCRAMOGE
332;7.75;14.9;2.684;SCRAMOGE
333;8;15.94;1.897;SHANNON (Upper)
334;10.31818182;14.775;2.361;SHANNON (Upper)
335;8.583333333;16.98;2.506;SHANNON (Upper)
336;17.75;15.66;3.271;SHANNON (Upper)
337;14.5;24.25;3.076;SHANNON (Upper)
338;14.25;16.08;2.194;SHANNON (Upper)
339;9.272727273;17.13;1.807;SHANNON (Upper)
340;9.25;20.14;1.518;SHANNON (Upper)
341;14.75;16.45;2.157;SHANNON (Upper)
342;8.75;18.3;1.816;SHANNON (Upper)
343;15.43478261;13.575;2.769;SUCK
344;13.16666667;16.43;2.986;SUCK
345;13.35714286;16.23;1.837;SUCK
346;12.35714286;15.22;1.902;SUCK
347;10.63636364;17.73;1.339;SUCK
348;9.25;13.83;1.532;BROADFORD
349;8.454545455;12.5;2.78;BROADFORD
350;5;16.43;2.045;BROADFORD
351;32;13.3;1.085;FERGUS
352;29.33333333;15.2;1.926;FERGUS
353;26.16666667;16.4;2.266;FERGUS
354;12.81818182;15.88;2.79;FERGUS
355;15.91304348;15.25;0.6937;FERGUS
356;10.66666667;18.72;2.911;FERGUS
357;17;13.765;2.513;GOURNA
358;15.78571429;12.71;2.296;GOURNA
359;11.09090909;17.07;2.769;GOURNA
360;7.916666667;15.84;2.145;MOYREE
361;7.666666667;14.93;2.25;MOYREE
362;5.916666667;17.92;2.023;MOYREE
363;6.416666667;13.02;1.521;CAHER (CLARE)
364;5;13.08;1.078;CAHER (CLARE)
365;5.5;17.18;2.403;CAHER (CLARE)
366;33.91666667;15.34;2.673;CREEGH
367;36.5;13.77;1.119;CREEGH
368;20.81818182;18.14;2.851;CREEGH
369;27.33333333;14.83;2.686;GLENDINE (CLARE)
370;30.5;13.13;2.164;GLENDINE (CLARE)
371;14.81818182;17.55;3.069;GLENDINE (CLARE)
372;5.461538462;15.57;2.095;OWENDALULLEEGH
373;6.714285714;14.01;1.712;OWENDALULLEEGH
374;5.454545455;16.94;2.589;OWENDALULLEEGH
375;14.58333333;15.075;2.145;ABBERT
376;13;16.36;2.514;ABBERT
377;17.83333333;12.32;2.315;BLACK (SHRULE)
378;15.18181818;12.34;2.733;BLACK (SHRULE)
379;12.83333333;15.545;2.833;CLARE (GAEPA-CON4AY)
380;12.66666667;14.59;2.545;CLARE (GAEPA-CON4AY)
381;9.909090909;16.52;3.308;CLARE (GAEPA-CON4AY)
382;16.5;12.97;2.072;NANNY (TUAM)
383;14.25;12.86;2.63;NANNY (TUAM)
384;13.63636364;13.71;3.014;NANNY (TUAM)
385;5.5;14.48;0.7508;OWENBRIN
386;7.333333333;15.73;1.983;OWENBRIN
387;6.583333333;16.21;2.345;OWENRIFF (CORRIB)
388;5;16.45;2.176;OWENRIFF (CORRIB)
389;5;15.08;2.592;OWENRIFF (CORRIB)
390;21.41666667;16.24;3.352;ROBE
391;15.16666667;17.8;2.724;ROBE
392;5;15.73;3.077;OWENBOLISKA
393;5;15.54;1.187;OWENBOLISKA
394;13.41666667;17.4;1.818;SCREEB
395;9;17.24;2.187;SCREEB
396;12;15.95;2.764;SCREEB
397;5;14.66;1.596;BUNDORRAGHA
398;5;13.09;1.181;BUNDORRAGHA
399;5;16.54;2.334;BUNDORRAGHA
400;8.5;14.19;0.5767;BUNOWEN (LOUISBURGH)
401;5;14;1.383;BUNOWEN (LOUISBURGH)
402;5;14.93;2.479;GLENNAMONG
403;5;13.61;2.133;GLENNAMONG
404;5;12.7;1.914;GLENNAMONG
405;6.692307692;12.94;1.212;BALLINGLEN
406;8;13.26;1.439;BALLINGLEN
407;12;13.15;2.608;GLENAMOY
408;12.66666667;14.21;2.613;GLENAMOY
409;8.583333333;14.61;2.928;GLENAMOY
410;5;12.38;2.498;BEHY (NORTH MAYO)
411;5.416666667;11.83;1.723;BEHY (NORTH MAYO)
412;12.16666667;16.14;2.955;CASTLEBAR
413;6.333333333;16.42;1.175;CASTLEBAR
414;6;15.58;2.462;CASTLEBAR
415;5.615384615;14.245;1.811;CLYDAGH (CASTLEBAR)
416;7.909090909;15.24;2.395;DEEL (CROSSMOLINA)
417;9.416666667;15.82;0.9815;DEEL (CROSSMOLINA)
418;6.666666667;14.19;1.824;DEEL (CROSSMOLINA)
419;5.538461538;14.555;2.002;GLORE (MAYO)
420;5;13.675;2.561;GLORE (MAYO)
421;5;14.33;2.165;MOY
422;5;13.23;1.586;MOY
423;9.166666667;14.51;2.172;MOY
424;7.583333333;13.045;1.748;MOY
425;9.333333333;14.87;2.535;MOY
426;7.75;12.975;2.217;MOY
427;145.0833333;15.16;2.753;TUBBERCURRY
428;143.1666667;13.375;2.314;TUBBERCURRY
429;162.75;13.8;2.756;TUBBERCURRY
430;11.08333333;15.47;1.68;BALLYSODARE
431;14.75;16.02;1.672;BALLYSODARE
432;13.33333333;14.41;2.186;BALLYSODARE
433;15.66666667;14.29;2.469;BONET
434;13.83333333;14.2;0.9829;BONET
435;13.08333333;15.69;2.797;BONET
436;9.916666667;12.75;0.6067;DUNNEILL
437;6.166666667;14.01;2.093;DUNNEILL
438;6.416666667;13.26;1.125;DUNNEILL
439;6.230769231;13.87;1.629;GOWLAN (SLIGO)
440;5.357142857;15.105;1.794;GOWLAN (SLIGO)
441;5;13.56;2.207;GOWLAN (SLIGO)
442;14.75;15.54;2.321;OWENMORE (SLIGO)
443;15.5;16.12;1.984;OWENMORE (SLIGO)
444;13.58333333;14.36;2.45;OWENMORE (SLIGO)
445;8.285714286;16.37;2.848;UNSHIN
446;11.66666667;15.865;2.512;UNSHIN
447;9.166666667;14.85;3.156;UNSHIN
448;54.16666667;17.05;3.187;ANNALEE
449;54.91666667;18.47;2.741;ANNALEE
450;26.08333333;17.08;2.993;CULLIES
451;21.41666667;17.72;2.443;CULLIES
452;81.25;15.11;2.668;DROMORE
453;89.91666667;14.59;2.926;DROMORE
454;53.7;18.22;3.119;ERNE
455;49.625;18.86;3.426;ERNE
456;45.58333333;16.82;3.462;ERNE
457;33.44444444;19.95;2.174;ERNE
458;63.66666667;15.55;3.317;FINN (MONAGHAN)
459;62.25;16.11;2.602;FINN (MONAGHAN)
460;13.08333333;13.32;2.757;SWANLINBAR
461;15.83333333;15.91;2.647;SWANLINBAR
462;22.33333333;14.595;2.156;WATERFOOT
463;18.5;13.815;2.089;WATERFOOT
464;6.416666667;14.47;1.836;EANY WATER
465;5.583333333;14.565;2.33;EANY WATER
466;5.5;13.16;2.673;EANY WATER
467;10.16666667;13.39;2.234;CLADY (DONEGAL)
468;5.416666667;14.71;0.7127;CLADY (DONEGAL)
469;10.08333333;16.245;2.269;CLADY (DONEGAL)
470;5;13.145;1.634;CRONANIV BURN
471;6.166666667;13.68;1.911;CRONANIV BURN
472;5.416666667;14.66;1.473;OWENTOCKER
473;5;13.12;2.175;OWENTOCKER
474;25.33333333;13.16;2.778;BURNFOOT
475;42;13.63;2.294;BURNFOOT
476;23.91666667;14.83;2.352;BURNFOOT
477;6.666666667;14.215;2.513;GLASKEELAN
478;7.5;13.71;2.655;GLASKEELAN
479;7.166666667;15.95;2.476;GLASKEELAN
480;7.166666667;14.56;2.688;SWILLY
481;29;13.4;1.867;SWILLY
482;6.916666667;13.16;2.294;SWILLY
483;5;12.38;1.841;BALLYHALLAN
484;10;13.005;1.371;BALLYHALLAN
485;6;14.13;1.541;BALLYHALLAN
486;42.30434783;12.18;2.941;BREDAGH
487;64.63636364;13.23;2.503;BREDAGH
488;86.58333333;12.525;2.17;BREDAGH
