SampleID;x1;x2;y;RandomEffect1;RandomEffect2
127;0.0799;18;2.6;2003;CBVGI
128;0.0014;22.9;4.54;2010;CBVGI
129;0.0014;22.9;4.31;2010;CBVGI
130;0.04;15.4;10.96;2012;CBVGI
131;0.043;15.4;10.75;2012;CBVGI
132;0.007;18.4;8.86;2012;CBVGI
133;0.006;18.4;8.71;2012;CBVGI
134;0.013;20;1;2014;CBVGI
135;0.013;20;1;2014;CBVGI
136;0.2976;0.1;1.7;2003;CBVSH
137;0.3145;0.1;1.3;2003;CBVSH
138;0.0947;3.9;4.14;2010;CBVSH
139;0.0921;3.9;5.06;2010;CBVSH
140;0.387;0.1;1.94;2012;CBVSH
141;0.444;0.1;1.94;2012;CBVSH
142;0.065;0.2;20.6;2012;CBVSH
143;0.066;0.2;21.44;2012;CBVSH
144;0.017;5.4;12.77;2014;CBVSH
145;0.015;5.4;13.76;2014;CBVSH
146;0.0567;7;25.2;2003;CBVTC
147;0.1021;12;20.7;2003;CBVTC
148;0.0937;13;13.5;2003;CBVTC
149;0.093;13.5;12.4;2003;CBVTC
150;0.0991;10.6;12.1;2003;CBVTC
151;0.0405;5;8;2003;CBVTC
152;0.0503;12.5;9.6;2010;CBVTC
153;0.0338;10.8;8.99;2010;CBVTC
154;0.0684;16.8;15.07;2010;CBVTC
155;0.0576;14.1;11.63;2010;CBVTC
156;0.0309;9.9;7.85;2010;CBVTC
157;0.286;6;44.38;2012;CBVTC
158;0.278;6.5;49.37;2012;CBVTC
159;0.086;6.6;46.16;2012;CBVTC
160;0.089;6.6;46.1;2012;CBVTC
161;0.274;4.9;35.49;2012;CBVTC
162;0.195;4.2;22.71;2012;CBVTC
163;0.0014;4.1;16.67;2012;CBVTC
164;0.003;8.2;31.32;2012;CBVTC
165;0.0014;8.6;32.33;2012;CBVTC
166;0.0014;8.6;33.59;2012;CBVTC
167;0.0014;7.1;29.77;2012;CBVTC
168;0.0014;5.3;26.98;2012;CBVTC
169;0.0014;5.3;27.07;2012;CBVTC
170;0.0014;5.3;19.49;2012;CBVTC
171;0.016;6.3;20.47;2012;CBVTC
172;0.058;11.5;35.27;2012;CBVTC
173;0.017;12.7;43.47;2012;CBVTC
174;0.012;12.8;43.96;2012;CBVTC
175;0.028;9.3;39.86;2012;CBVTC
176;0.014;6.3;30.68;2012;CBVTC
177;0.036;11;14.8;2014;CBVTC
178;0.027;11;12.84;2014;CBVTC
179;0.032;10.2;11.13;2014;CBVTC
180;0.032;10.2;11.13;2014;CBVTC
181;0.05;13.5;32.42;2014;CBVTC
182;0.0026;15;38.04;2014;CBVTC
183;0.0026;15.2;30.95;2014;CBVTC
184;0.027;13.7;22.02;2014;CBVTC
185;0.032;11.1;10.64;2014;CBVTC
186;0.119;15;9.78;2014;CBVTC
187;0.059;15.2;13.94;2014;CBVTC
188;0.044;15.5;14.17;2014;CBVTC
189;0.082;14.6;12.54;2014;CBVTC
190;0.053;11.8;8.77;2014;CBVTC
191;0.082;13.5;6.14;2014;CBVTC
192;0.113;13.5;4.25;2014;CBVTC
193;0.113;9.9;4.2;2014;CBVTC
194;0.064;16.1;2.64;2014;CBVTC
195;0.056;16.7;5.21;2014;CBVTC
196;0.041;16.6;4.58;2014;CBVTC
197;0.054;12;4.4;2014;CBVTC
198;0.07;13.5;3.08;2014;CBVTC
199;0.072;13.5;3.7;2014;CBVTC
200;0.086;9.5;4.42;2014;CBVTC
201;0.055;15.7;13.93;2014;CBVTC
202;0.038;16.2;17.75;2014;CBVTC
203;0.048;16;15.04;2014;CBVTC
204;0.094;13.7;12.47;2015;CBVTC
205;0.102;5.1;3.12;2015;CBVTC
206;0.076;13.4;13.94;2015;CBVTC
207;0.102;13.5;12.62;2015;CBVTC
208;0.092;13.4;8.43;2015;CBVTC
209;0.11;8.9;7.8;2015;CBVTC
210;0.11;7.1;3.19;2015;CBVTC
211;0.076;1.3;34.16;2016;CBVTC
212;0.073;1.3;32.63;2016;CBVTC
213;0.084;1;28.12;2016;CBVTC
214;0.0039;11.1;38.23;2016;CBVTC
215;0.0039;12.8;22.17;2016;CBVTC
216;0.0039;12.7;18.44;2016;CBVTC
217;0.006;9.4;12.57;2016;CBVTC
218;0.0117;6.9;16.04;2017;CBVTC
219;0.011;6.5;14.25;2017;CBVTC
220;0.0191;6.8;5.82;2017;CBVTC
221;0.033;11.4;31.88;2017;CBVTC
222;0.0315;11.5;27.42;2017;CBVTC
223;0.0357;11.6;22.28;2017;CBVTC
224;0.0277;10.4;22.66;2017;CBVTC
225;0.0192;7.5;6.45;2017;CBVTC
226;0.1252;5.5;24.19;2018;CBVTC
227;0.0851;5.5;22.74;2018;CBVTC
228;0.1167;5.5;11.93;2018;CBVTC
229;0.186;7.4;21.8;2018;CBVTC
230;0.1931;8;36.9;2018;CBVTC
231;0.1857;8.1;31.04;2018;CBVTC
232;0.1614;7.3;22.44;2018;CBVTC
233;0.1016;5.7;0;2018;CBVTC
234;0.1574;5.6;8.99;2018;CBVTC
235;0.1622;5.6;10.2;2018;CBVTC
236;0.1415;3.4;2.98;2018;CBVTC
237;0.1415;3.4;2.98;2018;CBVTC
238;0.1574;6.3;9.06;2018;CBVTC
239;0.1498;6.8;14.47;2018;CBVTC
240;0.1512;6.7;17.36;2018;CBVTC
241;0.0014;13;10.13;2012;CBVCB
242;0.002;13;10.18;2012;CBVCB
243;0.1;15.4;7.03;2014;CBVCB
244;0.085;15.4;7.09;2014;CBVCB
245;0.079;19.8;2.71;2014;CBVCB
246;0.097;19.8;3.23;2014;CBVCB
247;0.051;19.3;5.45;2014;CBVCB
248;0.052;19.3;5.52;2014;CBVCB
249;0.0039;15.4;16.58;2016;CBVCB
250;0.0039;15.4;13.05;2016;CBVCB
251;0.0183;13.2;7.58;2017;CBVCB
252;0.0196;13.2;6.66;2017;CBVCB
253;0.2609;9.6;13.69;2018;CBVCB
254;0.2654;9.6;11.33;2018;CBVCB
255;0.1556;9.5;12.26;2018;CBVCB
256;0.1508;9.5;9.59;2018;CBVCB
257;0.0014;16.7;3.48;2012;CBVGI
258;0.0014;16.7;3.61;2012;CBVGI
259;0.003;19.4;2.77;2014;CBVGI
260;0.004;19.4;2.75;2014;CBVGI
261;0.033;22.4;1.9;2014;CBVGI
262;0.025;22.4;1.82;2014;CBVGI
263;0.0026;22.7;2.42;2014;CBVGI
264;0.0026;22.7;2.73;2014;CBVGI
265;0.0039;19.1;3.82;2016;CBVGI
266;0.0039;19.1;3.9;2016;CBVGI
267;0.0041;19.8;4.87;2017;CBVGI
268;0.0034;19.8;6.01;2017;CBVGI
269;0.0031;15.3;7.89;2018;CBVGI
270;0.0031;15.3;9.29;2018;CBVGI
271;0.0963;13.7;6.63;2018;CBVGI
272;0.0966;13.7;6.58;2018;CBVGI
273;0.142;0.1;8.93;2012;CBVSH
274;0.185;0.1;9.67;2012;CBVSH
275;0.009;2.9;8.2;2014;CBVSH
276;0.0026;2.9;9.3;2014;CBVSH
277;0.031;5.2;6.38;2014;CBVSH
278;0.048;5.2;5.94;2014;CBVSH
279;0.103;4;6.93;2014;CBVSH
280;0.104;4;7.24;2014;CBVSH
281;0.091;0.6;9.23;2016;CBVSH
282;0.11;0.6;9.47;2016;CBVSH
283;0.1881;0.2;6.46;2017;CBVSP
284;0.184;0.2;6.5;2017;CBVSP
285;0.1977;0.1;9.62;2018;CBVSP
286;0.1918;0.1;9.54;2018;CBVSP
287;0.3768;0;1.49;2018;CBVSP
288;0.371;0;1.09;2018;CBVSP
289;0.0969;8.3;6.5;2003;CBVTC
290;0.1408;11.6;11.4;2003;CBVTC
291;0.147;12;9;2003;CBVTC
292;0.0741;4.1;8.5;2003;CBVTC
293;0.0645;1;9.1;2003;CBVTC
294;0.0342;0.9;6.1;2003;CBVTC
295;0.0388;0.9;10;2003;CBVTC
296;0.001;9.3;12.6;2006;CBVTC
297;0.001;9.3;12.6;2006;CBVTC
298;0.001;9.3;13.9;2006;CBVTC
299;0.001;9.3;13.9;2006;CBVTC
300;0.001;9.9;5.6;2006;CBVTC
301;0.001;12.2;6.6;2006;CBVTC
302;0.001;12.7;6.4;2006;CBVTC
303;0.001;12.2;7.4;2006;CBVTC
304;0.001;9.4;8.1;2006;CBVTC
305;0.001;12.2;8;2006;CBVTC
306;0.0212;5.5;16.39;2010;CBVTC
307;0.0334;9.8;18.08;2010;CBVTC
308;0.029;10.6;19.96;2010;CBVTC
309;0.0014;9.1;26.02;2010;CBVTC
310;0.0014;4.5;24.96;2010;CBVTC
311;0.0014;9.6;16.92;2010;CBVTC
312;0.007;6.3;7.2;2011;CBVTC
313;0.009;6.3;6.8;2011;CBVTC
314;0.135;3.2;8.18;2012;CBVTC
315;0.066;3.2;8.86;2012;CBVTC
316;0.098;2.8;6.24;2012;CBVTC
317;0.005;6.8;28.55;2012;CBVTC
318;0.0014;7.2;38.24;2012;CBVTC
319;0.0014;7.1;29.4;2012;CBVTC
320;0.129;4.3;12.49;2012;CBVTC
321;0.062;14.2;16.27;2014;CBVTC
322;0.021;14.7;16.64;2014;CBVTC
323;0.028;14.5;14.06;2014;CBVTC
324;0.036;12.8;11.74;2014;CBVTC
325;0.032;10.4;10.89;2014;CBVTC
326;0.105;8.4;2.61;2014;CBVTC
327;0.037;16.4;5.28;2014;CBVTC
328;0.056;16.7;3.53;2014;CBVTC
329;0.05;16.7;3.78;2014;CBVTC
330;0.078;13.2;4.2;2014;CBVTC
331;0.112;8.7;1.15;2014;CBVTC
332;0.058;12.2;8.84;2014;CBVTC
333;0.066;11.2;8.22;2014;CBVTC
334;0.066;15.6;12.58;2014;CBVTC
335;0.044;16.4;16.54;2014;CBVTC
336;0.044;16.2;12.94;2014;CBVTC
337;0.057;12.5;9.86;2014;CBVTC
338;0.064;9.7;6.27;2014;CBVTC
339;0.061;8.8;2.69;2015;CBVTC
340;0.057;8.8;2.74;2015;CBVTC
341;0.066;10.2;3.91;2015;CBVTC
342;0.039;13.1;10.21;2015;CBVTC
343;0.0039;13.8;14.05;2015;CBVTC
344;0.01;13.6;9.27;2015;CBVTC
345;0.058;10.5;6.03;2015;CBVTC
346;0.058;7.4;2.21;2015;CBVTC
347;0.105;12.8;9.72;2015;CBVTC
348;0.099;12.7;8.56;2015;CBVTC
349;0.098;12.2;7.55;2015;CBVTC
350;0.098;12.2;7.55;2015;CBVTC
351;0.184;10.3;3.52;2015;CBVTC
352;0.185;10.3;3.66;2015;CBVTC
353;0.146;10.3;4.26;2015;CBVTC
354;0.058;2.2;10.66;2016;CBVTC
355;0.012;9.4;27.16;2016;CBVTC
356;0.0039;12.2;24.15;2016;CBVTC
357;0.0039;12.3;23.59;2016;CBVTC
358;0.009;9.2;23.52;2016;CBVTC
359;0.042;3.9;19.61;2016;CBVTC
360;0.0421;7.8;6.72;2017;CBVTC
361;0.0402;7.8;10.07;2017;CBVTC
362;0.0426;7.5;7.48;2017;CBVTC
363;0.0031;14.2;18.48;2017;CBVTC
364;0.0031;14.8;12.43;2017;CBVTC
365;0.0041;14.1;12.15;2017;CBVTC
366;0.0079;9;10.66;2017;CBVTC
367;0.029;11.1;17.72;2017;CBVTC
368;0.028;11.5;15.32;2017;CBVTC
369;0.0388;11.3;17.35;2017;CBVTC
370;0.0308;10;9.09;2017;CBVTC
371;0.031;9;17.48;2017;CBVTC
372;0.1755;7.3;35.68;2018;CBVTC
373;0.1863;8;26.73;2018;CBVTC
374;0.1782;8;24.07;2018;CBVTC
375;0.1543;6.8;18.07;2018;CBVTC
376;0.1199;5.4;0;2018;CBVTC
377;0.1467;4.8;8.26;2018;CBVTC
378;0.1347;3.7;4.99;2018;CBVTC
379;0.1398;6.3;13.23;2018;CBVTC
380;0.1553;6.8;23.59;2018;CBVTC
381;0.1457;6.8;21.44;2018;CBVTC
382;0.1429;5.1;13.15;2018;CBVTC
383;0.1333;3.4;7.89;2018;CBVTC
384;0.0064;11.6;8.9;2003;CBVCB
385;0.0058;11.6;12;2003;CBVCB
386;0.1287;14;3.6;2003;CBVCB
387;0.1191;14;2.7;2003;CBVCB
388;0.001;15.3;5.6;2006;CBVCB
389;0.001;15.3;5.6;2006;CBVCB
390;0.001;15.3;5.6;2006;CBVCB
391;0.001;15.3;5.6;2006;CBVCB
392;0.001;15.2;8.5;2006;CBVCB
393;0.007;14.3;8.7;2011;CBVCB
394;0.009;14.3;9.2;2011;CBVCB
395;0.0014;11.3;25.68;2012;CBVCB
396;0.0014;11.3;20.01;2012;CBVCB
397;0.056;18.1;4.09;2015;CBVCB
398;0.06;18.1;3.98;2015;CBVCB
399;0.064;16.1;3.36;2015;CBVCB
400;0.061;16.1;3.62;2015;CBVCB
401;0.0031;17.4;6.64;2017;CBVCB
402;0.0031;17.4;7.11;2017;CBVCB
403;0.004;19.1;3.5;2003;CBVGI
404;0.004;19.1;3;2003;CBVGI
405;0.0123;18;1.6;2003;CBVGI
406;0.0095;18;1.9;2003;CBVGI
407;0.001;18.4;2.9;2006;CBVGI
408;0.001;18.4;4.3;2006;CBVGI
409;0.003;17.7;4.4;2011;CBVGI
410;0.003;17.7;7.8;2011;CBVGI
411;0.014;12.9;3.68;2012;CBVGI
412;0.016;12.9;3.55;2012;CBVGI
413;0.0039;21.3;2.42;2015;CBVGI
414;0.0039;21.3;2.35;2015;CBVGI
415;0.005;21.5;1.14;2015;CBVGI
416;0.005;21.5;1.25;2015;CBVGI
417;0.0031;21.4;1.69;2017;CBVGI
418;0.0031;21.4;1.31;2017;CBVGI
419;0.1274;0.8;4.9;2003;CBVSH
420;0.1346;0.8;4.7;2003;CBVSH
421;0.2657;0.1;2.4;2003;CBVSH
422;0.2655;0.1;2.8;2003;CBVSH
423;0.1271;0.8;5.3;2006;CBVSH
424;0.1504;0.8;6.6;2006;CBVSH
425;0.18;0.2;3.8;2011;CBVSH
426;0.18;0.2;3.6;2011;CBVSH
427;0.34;0.1;1.36;2012;CBVSH
428;0.39;0.1;1.09;2012;CBVSH
429;0.063;2.2;3.08;2015;CBVSH
430;0.064;2.2;3.35;2015;CBVSH
431;0.216;0.2;4.08;2015;CBVSH
432;0.236;0.2;2.25;2015;CBVSH
433;0.3306;0.6;4.13;2017;CBVSP
434;0.3372;0.6;5.12;2017;CBVSP
435;0.0194;10.2;0.7;2006;CBVTC
436;0.0174;10.2;0.5;2006;CBVTC
437;0.0194;6.1;0.6;2006;CBVTC
438;0.001;14;1.2;2006;CBVTC
439;0.001;14;0.8;2006;CBVTC
440;0.001;14.1;1.2;2006;CBVTC
441;0.001;12.2;1.2;2006;CBVTC
442;0.001;11.5;0.6;2006;CBVTC
443;0.001;12.7;5.9;2006;CBVTC
444;0.001;12.8;6.2;2006;CBVTC
445;0.001;12.5;5.9;2006;CBVTC
446;0.001;9.3;5.4;2006;CBVTC
447;0.001;11.1;8.3;2006;CBVTC
448;0.001;14.3;24.22;2007;CBVTC
449;0.001;14.3;26.61;2007;CBVTC
450;0.001;14.1;27.44;2007;CBVTC
451;0.001;17.5;20.23;2007;CBVTC
452;0.001;18.2;15.76;2007;CBVTC
453;0.001;17.9;12.83;2007;CBVTC
454;0.001;16.5;16.43;2007;CBVTC
455;0.0229;10.4;13.88;2010;CBVTC
456;0.0259;10.7;10.78;2010;CBVTC
457;0.0256;9.9;11.37;2010;CBVTC
458;0.0167;5.6;12.82;2010;CBVTC
459;0.0014;5.4;24.64;2010;CBVTC
460;0.0014;5.4;24.11;2010;CBVTC
461;0.0014;7.3;17.34;2010;CBVTC
462;0.0014;7.3;17.34;2010;CBVTC
463;0.035;4;32.2;2011;CBVTC
464;0.022;4;34;2011;CBVTC
465;0.018;3;33.3;2011;CBVTC
466;0.018;3;33.3;2011;CBVTC
467;0.08;5.6;50.8;2011;CBVTC
468;0.054;5.6;51.6;2011;CBVTC
469;0.051;5.6;43.6;2011;CBVTC
470;0.02;5.4;48.4;2011;CBVTC
471;0.029;3.4;31;2011;CBVTC
472;0.056;4.1;4.9;2011;CBVTC
473;0.07;4.1;5;2011;CBVTC
474;0.074;3.7;4.9;2011;CBVTC
475;0.078;7.6;9.3;2011;CBVTC
476;0.08;8.9;13.5;2011;CBVTC
477;0.092;8.6;11.9;2011;CBVTC
478;0.081;4.1;5.6;2011;CBVTC
479;0.193;2.5;8.16;2012;CBVTC
480;0.0014;7.4;62.04;2012;CBVTC
481;0.007;7.8;49;2012;CBVTC
482;0.008;7.5;21.37;2012;CBVTC
483;0.01;6.8;56.29;2012;CBVTC
484;0.01;5.5;22.35;2012;CBVTC
485;0.042;3.7;19.5;2012;CBVTC
486;0.05;3.2;18.97;2012;CBVTC
487;0.082;2.1;16.05;2012;CBVTC
488;0.009;6.6;213.43;2012;CBVTC
489;0.0014;6.7;163.11;2012;CBVTC
490;0.002;6;152.11;2012;CBVTC
491;0.142;4.9;7.09;2013;CBVTC
492;0.128;4.9;7.56;2013;CBVTC
493;0.159;3.6;4.09;2013;CBVTC
494;0.072;10.1;20.31;2013;CBVTC
495;0.039;11;21.73;2013;CBVTC
496;0.045;10.5;20.47;2013;CBVTC
497;0.139;5.5;8.66;2013;CBVTC
498;0.0026;3.7;19.84;2014;CBVTC
499;0.0026;3.7;20.65;2014;CBVTC
500;0.0026;3.9;11.61;2014;CBVTC
501;0.013;7.4;13.39;2014;CBVTC
502;0.006;7.4;18.39;2014;CBVTC
503;0.009;7.6;12.39;2014;CBVTC
504;0.012;6.7;10.97;2014;CBVTC
505;0.013;4.8;7.48;2014;CBVTC
506;0.043;6.7;10.5;2014;CBVTC
507;0.048;6.7;8.31;2014;CBVTC
508;0.056;7.4;2.09;2014;CBVTC
509;0.079;12.5;13.69;2014;CBVTC
510;0.081;13.8;26.96;2014;CBVTC
511;0.067;14.1;19.68;2014;CBVTC
512;0.064;12;15.04;2014;CBVTC
513;0.039;7.3;5.64;2014;CBVTC
514;0.06;13.3;8.53;2015;CBVTC
515;0.038;13.8;12.76;2015;CBVTC
516;0.059;13.1;10.86;2015;CBVTC
517;0.044;5;4.68;2015;CBVTC
518;0.052;2.3;4.14;2015;CBVTC
519;0.0183;14;10.64;2017;CBVTC
520;0.0031;14.5;13.49;2017;CBVTC
521;0.0031;15.1;11.31;2017;CBVTC
522;0.0034;14.2;14.2;2017;CBVTC
523;0.0124;9.5;9.47;2017;CBVTC
524;0.0202;12.3;6.87;2017;CBVTC
525;0.0031;11.2;46.19;2017;CBVTC
526;0.0031;10.9;49.87;2017;CBVTC
527;0.0096;11.6;43.2;2017;CBVTC
528;0.0038;14.7;71.16;2017;CBVTC
529;0.0032;15.4;40.9;2017;CBVTC
530;0.006;15.4;33.08;2017;CBVTC
531;0.1158;9.2;26.73;2018;CBVTC
532;0.1106;9.2;30.38;2018;CBVTC
533;0.1116;7.8;12.37;2018;CBVTC
534;0.1395;12.4;50.02;2018;CBVTC
535;0.1289;13;62.99;2018;CBVTC
536;0.1214;13;56.69;2018;CBVTC
537;0.128;10.6;30.58;2018;CBVTC
538;0.0146;14;18.2;2019;CBVTC
539;0.0131;14;14.8;2019;CBVTC
540;0.03;9.3;4.68;2019;CBVTC
541;0.0255;9.3;7.22;2019;CBVTC
542;0.0268;11.3;6.64;2019;CBVTC
543;0.0037;16.1;19.42;2019;CBVTC
544;0.0016;15.9;13.59;2019;CBVTC
545;0.0016;15.8;9.9;2019;CBVTC
546;0.0045;12.8;11.48;2019;CBVTC
547;0.001;15.7;2.1;2006;CBVCB
548;0.001;15.7;2.3;2006;CBVCB
549;0.0795;19.4;8.75;2007;CBVCB
550;0.0789;19.4;8.47;2007;CBVCB
551;0.0201;13.9;3.99;2010;CBVCB
552;0.0212;13.9;4.53;2010;CBVCB
553;0.122;10.2;13;2011;CBVCB
554;0.114;10.2;12.4;2011;CBVCB
555;0.114;10.2;12.4;2011;CBVCB
556;0.066;13.2;8.9;2011;CBVCB
557;0.067;13.2;8.9;2011;CBVCB
558;0.0014;10.3;11.96;2012;CBVCB
559;0.0014;10.3;12.68;2012;CBVCB
560;0.032;13.5;9.45;2013;CBVCB
561;0.019;13.5;10.12;2013;CBVCB
562;0.0026;10.1;8.23;2014;CBVCB
563;0.0026;10.1;7.42;2014;CBVCB
564;0.061;17;5.28;2014;CBVCB
565;0.064;17;6.9;2014;CBVCB
566;0.006;18.4;8.98;2017;CBVCB
567;0.0063;18.4;8.79;2017;CBVCB
568;0.1106;15.2;15.28;2018;CBVCB
569;0.1132;15.2;11.25;2018;CBVCB
570;0.1106;15.2;15.28;2018;CBVCB
571;0.1132;15.2;11.25;2018;CBVCB
572;0.0133;18.5;14.45;2019;CBVCB
573;0.0126;18.5;16.77;2019;CBVCB
574;0.0016;17.8;13.39;2019;CBVCB
575;0.0016;17.8;7.75;2019;CBVCB
576;0.001;19.3;1.3;2006;CBVGI
577;0.001;19.3;1.1;2006;CBVGI
578;0.001;22.1;3.32;2007;CBVGI
579;0.001;22.1;3.39;2007;CBVGI
580;0.0218;18.2;4.2;2010;CBVGI
581;0.0222;18.2;3.7;2010;CBVGI
582;0.104;16.1;9.1;2011;CBVGI
583;0.095;16.1;9.2;2011;CBVGI
584;0.016;17.3;5.6;2011;CBVGI
585;0.025;17.3;5.2;2011;CBVGI
586;0.0014;16.7;15.79;2012;CBVGI
587;0.0014;16.7;16.02;2012;CBVGI
588;0.0027;19.8;4.57;2013;CBVGI
589;0.0027;19.8;4.8;2013;CBVGI
590;0.0026;15.5;1.84;2014;CBVGI
591;0.0026;15.5;1.81;2014;CBVGI
592;0.006;18.9;1.9;2014;CBVGI
593;0.006;18.9;2.09;2014;CBVGI
594;0.0031;21;5.19;2017;CBVGI
595;0.0031;21;5.57;2017;CBVGI
596;0.0031;14.7;5.81;2018;CBVGI
597;0.0031;14.8;6.77;2018;CBVGI
598;0.0028;20.4;7.39;2019;CBVGI
599;0.0021;20.4;7.26;2019;CBVGI
600;0.0016;22.1;8.07;2019;CBVGI
601;0.0016;22.1;7.35;2019;CBVGI
