SampleID;x1;x2;y
1;0.116003557;16.44882389;0.001017699
2;0.116003557;16.44882389;0.007016129
3;0.116003557;16.44882389;0.00015873
4;0.116003557;16.44882389;0.011756757
5;0.116003557;16.44882389;0.005689655
6;0.097020889;15.34495879;0.006077586
7;0.097020889;15.34495879;0.021369863
8;0.097020889;15.34495879;0.019479638
9;0.097020889;15.34495879;0.020538462
10;0.097020889;15.34495879;0.024443099
11;0.066913926;15.38730586;0.005555556
12;0.066913926;15.38730586;0.025578947
13;0.066913926;15.38730586;0.016184211
14;0.066913926;15.38730586;0.011428571
15;0.066913926;15.38730586;0.014794521
16;0.023580556;14.99997222;0.005555556
17;0.023580556;14.99997222;0.025578947
18;0.023580556;14.99997222;0.016184211
19;0.023580556;14.99997222;0.011428571
20;0.023580556;14.99997222;0.014794521
21;0.253486313;15.38556926;0.015984848
22;0.253486313;15.38556926;0.026
23;0.253486313;15.38556926;0.027352941
24;0.253486313;15.38556926;0.032722772
25;0.253486313;15.38556926;0.014659091
26;0.253486313;15.38556926;0.0135
27;0.253486313;15.38556926;0.01377551
28;0.253486313;15.38556926;0.013838384
29;0.253486313;15.38556926;0.053211679
30;0.253486313;15.38556926;0.021666667
31;0.253486313;15.38556926;0.049891438
32;0.253486313;15.38556926;0.024827586
33;0.253486313;15.38556926;0.024130435
34;0.253486313;15.38556926;0.015
35;1.529926768;14.18378042;0.045502793
36;1.529926768;14.18378042;0.037808824
37;1.529926768;14.18378042;0.04624
38;1.529926768;14.18378042;0.04078341
39;1.529926768;14.18378042;0.039266212
40;1.529926768;14.18378042;0.041351351
41;1.529926768;14.18378042;0.046666667
42;1.529926768;14.18378042;0.0521875
43;1.529926768;14.18378042;0.0128125
44;1.529926768;14.18378042;0.042227772
45;0.522416667;13.48164103;0.053916084
46;0.522416667;13.48164103;0.051036585
47;0.522416667;13.48164103;0.039473684
48;0.522416667;13.48164103;0.026875
49;0.522416667;13.48164103;0.039772727
50;0.522416667;13.48164103;0.0405
51;0.522416667;13.48164103;0.037647059
52;0.419584683;14.56388664;0.054492266
53;0.419584683;14.56388664;0.043761468
54;0.419584683;14.56388664;0.0275
55;0.419584683;14.56388664;0.030319149
56;0.419584683;14.56388664;0.037432432
57;0.419584683;14.56388664;0.009222973
58;0.419584683;14.56388664;0.036144578
59;0.491260609;15.9356459;0.047857143
60;0.491260609;15.9356459;0.054107143
61;0.491260609;15.9356459;0.021666667
62;0.491260609;15.9356459;0.0384375
63;0.491260609;15.9356459;0.020689655
64;0.491260609;15.9356459;0.010023364
65;0.491260609;15.9356459;0.030625
66;0.703117446;14.80014376;0.054492266
67;0.703117446;14.80014376;0.043761468
68;0.703117446;14.80014376;0.0275
69;0.703117446;14.80014376;0.030319149
70;0.703117446;14.80014376;0.037432432
71;0.703117446;14.80014376;0.009222973
72;0.703117446;14.80014376;0.036144578
73;0.703117446;14.80014376;0.030405405
74;0.703117446;14.80014376;0.006743119
75;0.703117446;14.80014376;0.006184211
76;0.703117446;14.80014376;0.032681347
77;0.703117446;14.80014376;0.045625
78;0.703117446;14.80014376;0.029013158
79;0.703117446;14.80014376;0.031212121
80;0.703117446;14.80014376;0.047857143
81;0.703117446;14.80014376;0.054107143
82;0.703117446;14.80014376;0.021666667
83;0.703117446;14.80014376;0.0384375
84;0.703117446;14.80014376;0.020689655
85;0.703117446;14.80014376;0.010023364
86;0.703117446;14.80014376;0.030625
