SampleID;x1;x2;y;RandomEffect
1;20;5.032988587;1743.436131;1991
2;1.13;6.827020095;1952.106377;1992
3;0.91;6.100604686;4866.963489;1993
4;0.84;5.827896007;6199.384961;1994
5;0.65;6.990730519;6396.628806;1995
6;0.77;5.681814413;4318.208851;1996
7;0.58;6.167009653;3593.559583;1997
8;0.61;5.900848806;4083.355714;1998
9;3.24;6.210363636;3732.8221;1999
10;0.94;7.471166667;5076.461241;2000
11;1;6.79725;7841.265396;2001
12;1.07;6.3454;8434.844818;2002
13;0.79;5.797301587;4670.11465;2003
14;1.51;6.225382353;6929.908804;2004
15;0.94;7.550546218;8436.880346;2005
16;0.71;7.322698413;6919.859265;2006
17;0.94;9.562777778;8964.245749;2007
18;0.74;7.115409091;10411.94815;2008
19;0.72;6.663035714;8995.830682;2009
20;0.67;5.397698413;11592.98255;2010
21;1;5.442884615;9875.326038;2012
22;0.77;6.146458333;10509.38933;2013
23;1.06;7.032724699;9343.80536;2014
24;0.85;8.543968254;9156.430548;2015
25;0.9;7.13135;8971.75551;2016
26;0.77;7.034843137;8881.914816;2017
27;0.77;6.792014652;6809.164454;2018
28;27.1;9.122540146;17.667317;1991
29;26.8;6.40811297;1158.41504;1992
30;15.85;5.250734735;919.388588;1993
31;10.65;5.462946178;2219.029577;1994
32;6.94;5.697921529;5491.226989;1995
33;10.85;4.540722594;3845.087436;1996
34;11.62;5.629939848;6780.035468;1997
35;9.36;5.764455564;3511.961351;1998
36;10.69;6.116187452;3086.87122;1999
37;8.17;6.920835693;3073.558178;2000
38;7.39;6.370307917;4117.679198;2001
39;21;6.095149445;2055.558124;2002
40;8.39;5.644153171;3076.082623;2003
41;7.72;5.945869768;6035.276546;2004
42;8.06;6.757012953;3564.866228;2005
43;7.94;7.540427789;3204.293727;2006
44;6.23;6.770369118;2480.070866;2007
45;7.01;6.650131552;1960.245402;2008
46;5.84;6.166676068;1721.342152;2009
47;4.84;4.635734654;2605.958032;2010
48;3.87;5.679639663;5097.065012;2011
49;5.81;6.093441031;5119.837119;2012
50;6.13;5.937377371;5675.027994;2013
51;7.7;7.638223822;5562.913062;2014
52;5.49;6.910739495;5694.606481;2015
53;23.9;6.222770709;4230.284605;2016
54;4.2;6.5880255;3834.65215;2017
55;3;6.316722333;4016.231283;2018
56;0.92;4.269090909;2426.45992;2019
