SampleID;x1;x2;y;RandomEffect
1;16.1375;0.9999;6.925;2009
2;15;1;19.175;2007
3;15.295;1.333266667;4.2;2008
4;15.3625;2.333266667;6.9;2009
5;14.2625;0.9999;3.225;2010
6;14.87833333;1.165833333;3.1;2011
7;13.815;0.999;5.45;2012
8;17.505;1;3.15;2013
9;15.78;1.75;4.95;2014
10;16.12333333;0.583333333;2.1;2017
11;16.825;0.6;2.166666667;2018
12;15.1;0.5;1.4;2019
13;15.1025;1;16.375;2007
14;15.06666667;0.9999;3.7;2008
15;15.67;1.59994;6.52;2009
16;14.2975;0.9999;4.125;2010
17;13.945;1.4995;5.25;2012
18;15.786;0.98;4.42;2014
19;16.055;0.6;1.633333333;2017
20;16.83166667;0.683333333;1.916666667;2018
21;15.022;0.825;1.06;2019
22;14.425;1.4;3.325;2009
23;15.39666667;0.999;21.3;2012
24;14.16;2.75;4.6;2013
25;15.64;1.283333333;9.65;2014
26;16.29333333;1.2;5.95;2016
27;16.56666667;1.45;8.3;2017
28;17.12166667;2.216666667;16.61666667;2018
29;15.1525;1.075;3.375;2019
30;15.61;1.5;9;2011
31;14.425;1.35;2.4;2009
32;15.51;1.4;10;2011
33;17.095;0.85;5.5;2016
34;16.67833333;1;14.35;2018
35;15.21583333;1.1992;9.233333333;2012
36;13.6525;2;3.4;2013
37;15.68833333;1;5.75;2014
38;14.7775;1.366666667;4.225;2016
39;17.058;1.1;7.96;2017
40;16.77;2.133333333;13.45;2018
41;15.2325;0.85;1.975;2019
42;13.95;1.65;2.3;2009
43;14.96166667;0.999;3.733333333;2012
44;12.915;1.333333333;1.325;2013
45;15.44833333;0.64;3.966666667;2014
46;16.015;0.5;3.5;2016
47;16.60166667;1.3;5.45;2017
48;16.67833333;1.783333333;7.616666667;2018
49;15.00666667;0.85;1.933333333;2019
50;18.1;5.466666667;37.33333333;2007
51;15.7;8.800001;27.615;2008
52;18.55;4.2;45.55;2009
53;18.7;6.4;20.4;2010
