SampleID;x1;x2;y;RandomEffect
1;25.8;2.34;9.64;1986
2;25.75;3.825;4.808333333;1987
3;22.45;2.475;8.858333333;1988
4;24.4;3.025;8.716666667;1989
5;24.3;2.391666667;3.15;1990
6;24.9;3.390909091;15.89090909;1991
7;22.35;1.866666667;1.408333333;1992
8;25;1.991666667;8.190909091;1993
9;25.45;1.433333333;2.475;1994
10;25.25;1.783333333;3.833333333;1995
11;25.8;8.983333333;10.45833333;1996
12;25.25;2.591666667;13.66666667;1997
13;26.1;3.433333333;1.4;1998
14;23.65;3.766666667;6.966666667;1999
15;23.4;2.658333333;4.308333333;2000
16;24.45;3.366666667;21.31666667;2001
17;24;4.575;3.608333333;2002
18;23.05;4.7;7.125;2003
19;25.75;5.516666667;16.275;2004
20;25;4.95;35.86666667;2005
21;25.25;3.191666667;15.96666667;2006
22;26.1;3.791666667;18.7;2007
23;24.85;3.45;28.45;2008
24;25.85;4.083333333;35.98333333;2009
25;24.85;4.375;4.583333333;2010
26;25.3;2.558333333;8.291666667;2011
27;26.5;2.525;4.8;2012
28;25.4;3.625;14.925;2013
29;24.55;3.066666667;6.416666667;2014
30;26.95;3.391666667;15.19166667;2015
31;26.05;4.266666667;6.191666667;2016
32;25.95;4.033333333;19.56666667;2017
33;26.25;2.4;4.466666667;2018
34;26.2;1.54;4.06;1986
35;25.55;1.75;3.35;1987
36;22.3;1.891666667;9.358333333;1988
37;24.45;1.625;2.891666667;1989
38;23.5;1.425;1.783333333;1990
39;24.6;2.17;8.945454545;1991
40;22.45;1.6;1.266666667;1992
41;24.85;1.5;7.227272727;1993
42;25.7;1.483333333;3.816666667;1994
43;25.1;1.308333333;2.341666667;1995
44;24.95;4.083333333;25.1;1996
45;25.3;1.558333333;6.183333333;1997
46;26;2.016666667;1.933333333;1998
47;23.7;2.991666667;6.475;1999
48;23.55;1.916666667;3.708333333;2000
49;24.75;2.733333333;15.49166667;2001
50;24.25;3.491666667;5.283333333;2002
51;23.2;4.025;4.991666667;2003
52;25.75;3.833333333;9.216666667;2004
53;24.9;3.816666667;15.73333333;2005
54;25.15;2.9;25.5;2006
55;25.9;3.616666667;22.55;2007
56;24.9;2.883333333;41.5;2008
57;25.7;3.741666667;30.225;2009
58;24.8;4.175;6.05;2010
59;25.5;2.133333333;8.625;2011
60;26.55;1.491666667;5.266666667;2012
61;25.65;3.033333333;21.16666667;2013
62;24.75;2.383333333;7.625;2014
63;26.85;2.766666667;12.59166667;2015
64;26.2;3.483333333;6.675;2016
65;25.95;3.066666667;19.25833333;2017
66;26.45;2.241666667;5.066666667;2018
67;26.2;1.17;5.32;1986
68;25.725;1.566666667;5.791666667;1987
69;22;1.479166667;11.37083333;1988
70;24.6;1.591666667;4.458333333;1989
71;24.65;0.691666667;2.554166667;1990
72;23.8;1.15;4.431818182;1991
73;22.45;1.466666667;1.616666667;1992
74;24.4;1.041666667;2.918181818;1993
75;26.1;0.908333333;1.791666667;1994
76;23.9;0.9;1.925;1995
77;24.9;2.281818182;28.20833333;1996
78;25.25;0.791666667;1.975;1997
79;25.4;1.35;2.975;1998
80;23.95;1.641666667;6.308333333;1999
81;23.95;1.316666667;2.633333333;2000
82;24.5;1.441666667;3.233333333;2001
83;23.95;2.05;3.725;2002
84;23.95;1.75;3.475;2003
85;25.5;1.508333333;6.133333333;2004
86;25.1;1.733333333;6.333333333;2005
87;25.55;1.566666667;9.1;2006
88;25.2;2.266666667;14.35;2007
89;25.1;1.391666667;14.00833333;2008
90;25.25;1.575;4.983333333;2009
91;24.6;2.241666667;5.125;2010
92;25.2;2.1;7.55;2011
93;26.55;0.85;3.958333333;2012
94;25.45;1.275;8.85;2013
95;24.95;0.958333333;4.741666667;2014
96;27.1;1.191666667;4.658333333;2015
97;26.35;1.191666667;2.983333333;2016
98;25.7;1.191666667;7.5;2017
99;26.4;1.066666667;2.7;2018
100;26.1;1.183333333;2.506666667;1986
101;25.175;1.225;4.277777778;1987
102;22.2;0.977777778;5.383333333;1988
103;24.975;0.8625;3.898611111;1989
104;25.15;0.5625;1.933333333;1990
105;23.9;0.76;3.509090909;1991
106;22.275;1.308333333;0.9375;1992
107;24.55;0.733333333;2.245454545;1993
108;25.7;0.641666667;1.233333333;1994
109;23.45;0.659090909;1.468181818;1995
110;25.25;0.695833333;1.804166667;1996
111;24.15;0.854166667;2.970833333;1997
112;25.6;1.395833333;8.783333333;1998
113;24.425;0.925;2.566666667;1999
114;24;0.9625;1.779166667;2000
115;24.225;1.020833333;2.25;2001
116;24.3;1.2;2.2;2002
117;24.55;1.2875;2.358333333;2003
118;25.6;1.091666667;2.408333333;2004
119;25.65;1.258333333;5.291666667;2005
120;25.675;0.883333333;3.825;2006
121;25.2;1.3375;8.525;2007
122;24.825;0.875;6.966666667;2008
123;25;0.925;3.195833333;2009
124;24.575;0.875;2.775;2010
125;24.975;0.754166667;2.845833333;2011
126;26.475;0.575;2.533333333;2012
127;25.5;0.775;3.820833333;2013
128;25.25;0.6375;1.716666667;2014
129;27.1;0.820833333;2.283333333;2015
130;26.5;0.816666667;2;2016
131;25.725;0.954166667;3.85;2017
132;26.275;1.066666667;2.995833333;2018
133;24.33333333;0.926666667;3.28;1991
134;22.83333333;1.55;1.583333333;1992
135;24.36666667;0.49047619;0.685714286;1993
136;25.3;0.744444444;1.361111111;1994
137;23.63333333;0.696969697;2.046969697;1995
138;24.86666667;0.488888889;1.463888889;1996
139;24.25;0.705555556;2.038888889;1997
140;25.26666667;0.758333333;2.777777778;1998
141;24.48333333;0.930555556;1.908333333;1999
142;23.46666667;0.875;1.627777778;2000
143;23.85;1.047222222;1.805555556;2001
144;24.28333333;1.141666667;2;2002
145;25.98333333;1.102777778;2.030555556;2003
146;25.08333333;0.947222222;2.572222222;2004
147;25.25;0.888888889;4.519444444;2005
148;25.58333333;0.852777778;2.130555556;2006
149;25.36666667;1.469444444;8.258333333;2007
150;24.63333333;0.727777778;5.152777778;2008
151;24.78333333;0.827777778;2.9;2009
152;24.51666667;0.772222222;2.538888889;2010
153;25.08333333;0.880555556;2.344444444;2011
154;26.18333333;0.538888889;2.097222222;2012
155;25.16666667;0.7;1.991666667;2013
156;25.03333333;0.602777778;2.608333333;2014
157;26.81666667;0.813888889;2.566666667;2015
158;26.15;0.913888889;2.016666667;2016
159;25.53333333;0.933333333;2.880555556;2017
160;26.03333333;1.119444444;3.463888889;2018
