SampleID;x1;x2;y;RandomEffect; 
2093;0.0761;28.2;21.95;2012;
2094;0.0708;25.6;17.71;2012;
2095;0.0564;25.9;13.97;2012;
2096;0.092;26.3;25.79;2012;
2097;0.0276;27.1;36.7;2012;
2098;0.0728;27.1;19.07;2012;
2099;0.0757;27;14.33;2012;
2100;0.0899;26.9;12.47;2012;
2101;0.0437;26.4;19.57;2012;
2102;0.0327;26;19.92;2012;
2103;0.0881;25.7;19.31;2012;
2104;0.1054;26;15.38;2012;
2105;0.002;22.8;6.63;2012;
2106;0.1044;23.5;6.23;2012;
2107;0.485;23.4;11.2;2012;
2108;0.1506;24.3;7.67;2012;
2109;0.1574;24.8;9.46;2012;
2110;0.1576;24.5;9.81;2012;
2111;0.0294;24.7;23.81;2012;
2112;0.0228;24.1;15.36;2012;
2113;0.0925;23.5;10.08;2012;
2114;0.1325;23.4;5.48;2012;
2115;0.1363;23.3;5.3;2012;
2116;0.1025;23.1;7.9;2012;
2117;0.1412;20.2;11.96;2012;
2118;0.1009;19.7;16.15;2012;
2119;0.1204;19.7;9.19;2012;
2120;0.0389;19.7;30.84;2012;
2121;0.042;19.9;33.41;2012;
2122;0.092;20.1;14.08;2012;
2123;0.1152;19.9;11.56;2012;
2124;0.1007;19.7;11.65;2012;
2125;0.0723;19.2;7.91;2012;
2126;0.0957;18.9;8.54;2012;
2127;0.1138;18.5;7.27;2012;
2128;0.1194;18.7;9.75;2012;
2129;0.0697;17;5.15;2012;
2130;0.0323;10.7;15.45;2012;
2131;0.0277;11.6;12.99;2012;
2132;0.0273;12.1;9.81;2012;
2133;0.0373;11.5;12.37;2012;
2134;0.0411;11.4;12.07;2012;
2135;0.0462;11.3;11.23;2012;
2136;0.0432;11.4;12.69;2012;
2137;0.0423;11.2;11.63;2012;
2138;0.0487;10.8;10.61;2012;
2139;0.0488;10.6;9.94;2012;
2140;0.0526;10.6;14.49;2012;
2141;0.0989;8.6;3.6;2012;
2142;0.0518;7.2;2.33;2012;
2143;0.0518;7.3;3.49;2012;
2144;0.0325;7.4;9.22;2012;
2145;0.0323;7.5;12.61;2012;
2146;0.0446;7.6;5.06;2012;
2147;0.0441;7.7;3.88;2012;
2148;0.0485;7.7;4.72;2012;
2149;0.04;7.7;5.42;2012;
2150;0.0397;7.8;4.8;2012;
2151;0.045;7.6;3.89;2012;
2152;0.0492;7.8;2.99;2012;
2153;0.0569;7.2;4.14;2012;
2154;0.0415;7.3;2.02;2012;
2155;0.0484;7.4;4.48;2012;
2156;0.0285;7.7;10.14;2012;
2157;0.0287;7.6;11.25;2012;
2158;0.0394;7.4;6.91;2012;
2159;0.0412;7.4;4.04;2012;
2160;0.0329;7.6;9.73;2012;
2161;0.0339;8;22.98;2012;
2162;0.0175;8.1;22.62;2012;
2163;0.0299;8.1;10.62;2012;
2164;0.0261;5.4;7.03;2012;
2165;0.0472;1.3;7.86;2013;
2166;0.0594;1.3;7.87;2013;
2167;0.0387;1.7;21.07;2013;
2168;0.0045;3.3;36.22;2013;
2169;0.0282;3.8;33.7;2013;
2170;0.0468;3.7;16.68;2013;
2171;0.052;4.1;6.64;2013;
2172;0.0348;4.6;29.94;2013;
2173;0.0044;6.8;51.09;2013;
2174;0.036;6.6;29.85;2013;
2175;0.0498;6.4;12.06;2013;
2176;0.047;7.4;4.97;2013;
2177;0.0159;3.9;51.97;2013;
2178;0.0154;3.8;47.69;2013;
2179;0.0149;3.8;56.98;2013;
2180;0.0136;3.8;44.16;2013;
2181;0.0021;3.6;111.71;2013;
2182;0.0024;4.1;71.31;2013;
2183;0.0097;4.4;56.14;2013;
2184;0.0134;4.2;33.78;2013;
2185;0.0035;3.9;103.21;2013;
2186;0.003;4.2;188.67;2013;
2187;0.0029;4.7;118.2;2013;
2188;0.0054;4.8;55.31;2013;
2189;0.0075;4.6;40.53;2013;
2190;0.0036;6.3;46.95;2013;
2191;0.024;4.1;15.86;2013;
2192;0.014;6.1;18.47;2013;
2193;0.003;6;49.65;2013;
2194;0.005;6.8;45.88;2013;
2195;0.0127;7.9;24.7;2013;
2196;0.0126;8.4;23.44;2013;
2197;0.0164;7.8;22.55;2013;
2198;0.0146;7.3;76.05;2013;
2199;0.0148;7.1;72.94;2013;
2200;0.0145;7;16.62;2013;
2201;0.017;7.3;17.33;2013;
2202;0.0185;7.1;15.86;2013;
2203;0.0204;16;16.52;2013;
2204;0.0207;15.9;18.71;2013;
2205;0.0177;15.2;19.35;2013;
2206;0.0189;15.3;15.61;2013;
2207;0.022;16;12.82;2013;
2208;0.0244;16.5;7.42;2013;
2209;0.0238;15.8;11.74;2013;
2210;0.0088;14.6;31.85;2013;
2211;0.0097;14.5;16.24;2013;
2212;0.0177;14.7;14.33;2013;
2213;0.0219;14.8;9.79;2013;
2214;0.0241;15.2;10.93;2013;
2215;0.0787;19.7;11.94;2013;
2216;0.041;19;5.99;2013;
2217;0.0521;19.5;4.81;2013;
2218;0.0368;19.5;9.36;2013;
2219;0.035;20.3;9.56;2013;
2220;0.0518;21.5;6.43;2013;
2221;0.0537;22.2;2.82;2013;
2222;0.0579;21.5;4.84;2013;
2223;0.0197;20.7;10.75;2013;
2224;0.0261;20.7;10.93;2013;
2225;0.0548;21;5.83;2013;
2226;0.0602;22;5.53;2013;
2227;0.1529;24.2;6.22;2013;
2228;0.1526;24.2;5.36;2013;
2229;0.159;24.2;6.54;2013;
2230;0.0665;27;8.03;2013;
2231;0.0546;26.8;12.25;2013;
2232;0.0192;27;23.38;2013;
2233;0.0335;27.8;18.47;2013;
2234;0.0548;28.4;11.09;2013;
2235;0.0703;28.8;7.29;2013;
2236;0.0563;28.1;11.72;2013;
2237;0.0149;26.8;18.83;2013;
2238;0.0257;26.7;13.77;2013;
2239;0.0561;26.8;7.22;2013;
2240;0.0658;27.6;6.62;2013;
2241;0.1312;28.5;5.56;2013;
2242;0.0545;27.9;13.8;2013;
2243;0.0246;27.7;50.31;2013;
2244;0.0396;28.6;33.16;2013;
2245;0.0521;28.9;18.11;2013;
2246;0.0489;29.3;15.24;2013;
2247;0.0546;28.6;18.78;2013;
2248;0.0241;27.4;33.44;2013;
2249;0.0354;27;19.94;2013;
2250;0.0529;26.6;12.79;2013;
2251;0.0524;26.7;10.97;2013;
2252;0.0816;26;10.57;2013;
2253;0.0491;23.8;8.4;2013;
2254;0.0531;24;9.56;2013;
2255;0.0692;23.9;8.1;2013;
2256;0.0364;24.5;27.25;2013;
2257;0.0643;24.7;9.88;2013;
2258;0.0675;24.6;10;2013;
2259;0.0576;24.8;12.61;2013;
2260;0.0822;24.5;6.85;2013;
2261;0.0845;24.3;4.53;2013;
2262;0.0753;24.2;7.96;2013;
2263;0.0491;24.7;12.08;2013;
2264;0.0639;18.7;15.1;2013;
2265;0.0538;19.1;8.28;2013;
2266;0.0553;18.7;7.99;2013;
2267;0.0627;18.9;9.04;2013;
2268;0.0611;19.1;12.54;2013;
2269;0.0756;19.3;7.54;2013;
2270;0.0275;20.6;13.89;2013;
2271;0.0597;19.4;7.32;2013;
2272;0.0681;18.6;7.47;2013;
2273;0.0636;18.5;10.47;2013;
2274;0.0659;18.5;8.49;2013;
2275;0.0682;19;5.8;2013;
2276;0.0581;13.3;6.97;2013;
2277;0.0705;11.7;4.16;2013;
2278;0.087;11.4;3.99;2013;
2279;0.0897;11.7;3.31;2013;
2280;0.0899;12;4.22;2013;
2281;0.0478;13.3;11.1;2013;
2282;0.0574;12.9;10.12;2013;
2283;0.0895;11.8;5.17;2013;
2284;0.0909;11.6;3.1;2013;
2285;0.0932;11.7;3.95;2013;
2286;0.0668;12.6;6.44;2013;
2287;0.0791;12.2;7.72;2013;
2288;0.08;7.5;5.01;2013;
2289;0.0633;6.2;12.59;2013;
2290;0.0845;6.5;6.58;2013;
2291;0.0736;6.8;27.25;2013;
2292;0.0749;6.8;9.41;2013;
2293;0.0267;6.6;31.19;2013;
2294;0.0686;6.5;11.84;2013;
2295;0.0662;6.5;4.89;2013;
2296;0.078;6.3;3.2;2013;
2297;0.0688;6.4;8.81;2013;
2298;0.0419;6.4;12.6;2013;
2299;0.0635;6.5;10.93;2013;
2300;0.0507;10.9;4.38;2013;
2301;0.0485;10.9;2.23;2013;
2302;0.0623;10.2;3.35;2013;
2303;0.0411;10.4;14.44;2013;
2304;0.0522;10.4;7.18;2013;
2305;0.057;10.8;5.06;2013;
2306;0.0546;11.5;3.76;2013;
2307;0.0604;10.9;4.57;2013;
2308;0.0621;10.2;8.34;2013;
2309;0.0614;10;3.06;2013;
2310;0.0618;10;2.76;2013;
2311;0.062;10.1;3.38;2013;
2312;0.028;7;9.65;2014;
2313;0.0267;7;12.93;2014;
2314;0.0228;7.4;5.51;2014;
2315;0.0216;7.7;5.96;2014;
2316;0.0252;7.3;9.04;2014;
2317;0.0282;7.1;4.67;2014;
2318;0.0246;7.1;4.95;2014;
2319;0.0278;7.1;5.91;2014;
2320;0.0187;6.5;20.24;2014;
2321;0.0059;8.2;18.76;2014;
2322;0.0132;8.2;37.07;2014;
2323;0.0088;8.8;34.63;2014;
2324;0.0111;10.9;17.55;2014;
2325;0.0084;11;12.9;2014;
2326;0.0111;10.9;12.69;2014;
2327;0.002;9.2;81.57;2014;
2328;0.0049;9;60.17;2014;
2329;0.0134;9.5;23.24;2014;
2330;0.0138;9.8;12.54;2014;
2331;0.0144;9.8;11.83;2014;
2332;0.0131;12;24.2;2014;
2333;0.002;14.2;39.02;2014;
2334;0.0059;16.4;20.81;2014;
2335;0.0051;17.2;21.48;2014;
2336;0.0078;17;22;2014;
2337;0.002;14.8;54.48;2014;
2338;0.002;14.4;65.99;2014;
2339;0.0038;14.6;22.25;2014;
2340;0.01;15.2;9.59;2014;
2341;0.0115;15;25.7;2014;
2342;0.0032;13.3;78.89;2014;
2343;0.0021;13;80.58;2014;
2344;0.0269;16.5;19.82;2014;
2345;0.0276;17.1;24.89;2014;
2346;0.0182;16.8;39.7;2014;
2347;0.002;17.8;63.42;2014;
2348;0.023;17.5;24.55;2014;
2349;0.0314;17.8;13.67;2014;
2350;0.0306;17.5;14.53;2014;
2351;0.0128;17.2;51.07;2014;
2352;0.002;16.6;56.05;2014;
2353;0.0226;16.5;20.32;2014;
2354;0.0333;17.1;21.04;2014;
2355;0.0524;23.4;11.21;2014;
2356;0.0514;21.2;4.86;2014;
2357;0.0501;21.9;4.25;2014;
2358;0.05;21.4;5.16;2014;
2359;0.0321;22.2;6.9;2014;
2360;0.0537;22.5;4.44;2014;
2361;0.0533;23.1;5.31;2014;
2362;0.0628;22.9;3.49;2014;
2363;0.045;22.2;6.85;2014;
2364;0.0228;21.8;7.16;2014;
2365;0.0582;22;3.73;2014;
2366;0.0654;22.6;4.27;2014;
2367;0.09;26.3;5.57;2014;
2368;0.0975;27.3;6.22;2014;
2369;0.0652;25.3;8.89;2014;
2370;0.0821;25.2;10.97;2014;
2371;0.0605;24.7;20.47;2014;
2372;0.0828;25.8;9.79;2014;
2373;0.0811;26.2;14;2014;
2374;0.083;26;15.57;2014;
2375;0.0718;25.2;15.15;2014;
2376;0.0482;24.4;15.21;2014;
2377;0.0836;24.2;12.26;2014;
2378;0.0873;24.4;10.96;2014;
2379;0.0904;24.6;13.03;2014;
2380;0.0766;24.4;20.69;2014;
2381;0.0718;24.5;16.77;2014;
2382;0.0713;24.5;18.07;2014;
2383;0.087;24.4;8.02;2014;
2384;0.0871;24.3;12.3;2014;
2385;0.0753;24.9;16.83;2014;
2386;0.0811;26.2;13.81;2014;
2387;0.0789;26.5;13.62;2014;
2388;0.0882;26.2;13.28;2014;
2389;0.0631;25.4;17.06;2014;
2390;0.0676;25.1;13.43;2014;
2391;0.0898;24.7;9.35;2014;
2392;0.0926;25;6.31;2014;
2393;0.0973;24.8;8.37;2014;
2394;0.0806;20.9;11.53;2014;
2395;0.0792;21.1;15.54;2014;
2396;0.0904;21.2;14.87;2014;
2397;0.0857;21.4;13.85;2014;
2398;0.0743;21.8;23.95;2014;
2399;0.0821;21.5;15.48;2014;
2400;0.0904;21.2;14.5;2014;
2401;0.0717;20.9;15.18;2014;
2402;0.0936;20.3;13.81;2014;
2403;0.0833;20.3;16.89;2014;
2404;0.0984;20;14.32;2014;
2405;0.0924;19.9;15.06;2014;
2406;0.0489;16.2;19.09;2014;
2407;0.0623;14.6;10.97;2014;
2408;0.0633;14.6;11.95;2014;
2409;0.0706;14.7;10.26;2014;
2410;0.0584;15.2;12.54;2014;
2411;0.0475;15.2;15.65;2014;
2412;0.062;14.8;10.73;2014;
2413;0.0599;14.4;12.4;2014;
2414;0.0682;14.3;11.1;2014;
2415;0.0696;14.4;8.48;2014;
2416;0.0658;14.1;6.74;2014;
2417;0.068;13.7;10.77;2014;
2418;0.0406;8.7;13.34;2014;
2419;0.0454;8.7;18.39;2014;
2420;0.0554;9;12.03;2014;
2421;0.0748;8.2;7.81;2014;
2422;0.0599;9;16.08;2014;
2423;0.0495;9.7;10.47;2014;
2424;0.0628;9.4;8.56;2014;
2425;0.063;9;8.29;2014;
2426;0.0668;9.2;6.56;2014;
2427;0.0678;9.6;8.03;2014;
2428;0.039;9.9;10.75;2014;
2429;0.0558;9.9;9.21;2014;
2430;0.0551;7.1;3.53;2014;
2431;0.0524;7.1;4.67;2014;
2432;0.0524;7.1;4.67;2014;
2433;0.0524;7.1;4.67;2014;
2434;0.0433;7.1;4.55;2014;
2435;0.0552;7.1;4.62;2014;
2436;0.0527;6.9;5.77;2014;
2437;0.0549;6.9;3.9;2014;
2438;0.0525;6.9;3.18;2014;
2439;0.0463;7;3.54;2014;
2440;0.0576;6.8;3.85;2014;
2441;0.04;6.1;10.73;2014;
2442;0.0432;5.9;11.33;2014;
2443;0.0505;6.1;6.1;2014;
2444;0.0293;3.1;3.62;2015;
2445;0.0172;8.1;15.67;2015;
2446;0.0169;8.4;11.45;2015;
2447;0.015;7.7;18.28;2015;
2448;0.008;7.8;32.48;2015;
2449;0.0146;9.3;15.83;2015;
2450;0.0174;9.6;13.58;2015;
2451;0.0177;9.5;13.16;2015;
2452;0.0171;8.8;18.16;2015;
2453;0.012;7.6;19.53;2015;
2454;0.0183;8.4;12.37;2015;
2455;0.0217;8.7;13.84;2015;
2456;0.0202;8.7;9.73;2015;
2457;0.0136;12.6;32.65;2015;
2458;0.0127;12.6;44.41;2015;
2459;0.0129;12.7;33.86;2015;
2460;0.0124;12.9;19.87;2015;
2461;0.0128;13.9;45.99;2015;
2462;0.0178;13.7;21.12;2015;
2463;0.016;13.3;25.93;2015;
2464;0.0193;13.2;16.6;2015;
2465;0.0177;13.3;19.22;2015;
2466;0.0161;13.8;43.34;2015;
2467;0.0205;13.1;20.6;2015;
2468;0.0227;12.8;9.94;2015;
2469;0.0197;12.9;15.03;2015;
2470;0.0172;13.7;27.29;2015;
2471;0.0245;24.4;27.12;2015;
2472;0.0178;24;39.43;2015;
2473;0.002;25.2;77.49;2015;
2474;0.0025;24.4;80.45;2015;
2475;0.0284;24.2;29.74;2015;
2476;0.0344;24.6;20.67;2015;
2477;0.0287;24;34.06;2015;
2478;0.006;24.3;68.49;2015;
2479;0.011;24.2;69.66;2015;
2480;0.0206;24.1;49.32;2015;
2481;0.0457;24.9;27.56;2015;
2482;0.0412;25.8;32.28;2015;
2483;0.0397;27.4;55.45;2015;
2484;0.0402;27.4;55.44;2015;
2485;0.0408;27.4;45.76;2015;
2486;0.0637;23.7;8.45;2015;
2487;0.0678;24.3;21.89;2015;
2488;0.0586;25;39.19;2015;
2489;0.0485;25.5;47.49;2015;
2490;0.067;25;19.7;2015;
2491;0.0245;25.4;30.6;2015;
2492;0.0476;24.7;17.9;2015;
2493;0.063;24.4;20.38;2015;
2494;0.0355;24.3;24.17;2015;
2495;0.0661;24.3;17.48;2015;
2496;0.0541;24.4;19.02;2015;
2497;0.0528;27.3;15.55;2015;
2498;0.0734;27.5;12;2015;
2499;0.0861;27.8;17.69;2015;
2500;0.0849;28.6;18.07;2015;
2501;0.0671;29.1;35;2015;
2502;0.073;29;24.96;2015;
2503;0.0839;27.5;20.55;2015;
2504;0.086;27.8;8.7;2015;
2505;0.0889;27.8;7.34;2015;
2506;0.0831;28.1;17.06;2015;
2507;0.0482;28.3;31.58;2015;
2508;0.0752;28.1;21.07;2015;
2509;0.0889;28.5;8.21;2015;
2510;0.0862;28.6;8.6;2015;
2511;0.0788;28.5;20.41;2015;
2512;0.0698;28.6;17.87;2015;
2513;0.0896;28.3;13.82;2015;
2514;0.0956;27.6;9.96;2015;
2515;0.0794;24.7;11.96;2015;
2516;0.0383;12.9;7.17;2015;
2517;0.0294;13.2;23.02;2015;
2518;0.0345;13.2;14.8;2015;
2519;0.0371;13.3;11.24;2015;
2520;0.0394;13.3;8.92;2015;
2521;0.0404;13.2;10.36;2015;
2522;0.0299;13.3;21.4;2015;
2523;0.0379;13.1;10.86;2015;
2524;0.0385;13.1;8.42;2015;
2525;0.0389;13.2;8.72;2015;
2526;0.0385;13.3;11.55;2015;
2527;0.0412;15.8;7.31;2015;
2528;0.0293;7.2;13.34;2015;
2529;0.0414;7.2;11.75;2015;
2530;0.0482;7.5;7.68;2015;
2531;0.0547;7.8;4.06;2015;
2532;0.0471;7.3;4.67;2015;
2533;0.0448;7.1;5.38;2015;
2534;0.0516;7;4.74;2015;
2535;0.0469;7.1;3.93;2015;
2536;0.051;6.9;4.81;2015;
2537;0.0471;6.7;9.9;2015;
2538;0.0339;7.5;16.9;2015;
2539;0.0399;9.1;4.43;2015;
2540;0.0578;6.5;10.07;2015;
2541;0.0406;13.9;6.63;2015;
2542;0.0337;11.5;42.26;2015;
2543;0.0345;11.5;24.43;2015;
2544;0.0371;11.8;16.5;2015;
2545;0.0375;12.1;9.98;2015;
2546;0.0367;11.5;19.84;2015;
2547;0.0317;10.8;31.66;2015;
2548;0.0294;10.8;25.79;2015;
2549;0.0334;10.8;21.5;2015;
2550;0.0334;10.9;14.06;2015;
2551;0.0338;10.9;14.04;2015;
2552;0.0547;6.9;5.51;2016;
2553;0.0326;7.2;6.7;2016;
2554;0.0322;7.2;5.22;2016;
2555;0.0363;7.3;6.2;2016;
2556;0.0281;7.3;4.56;2016;
2557;0.0325;7.5;6.14;2016;
2558;0.0358;7.3;10.11;2016;
2559;0.0383;7.9;7.11;2016;
2560;0.0334;8.5;5.01;2016;
2561;0.034;8.5;4.24;2016;
2562;0.0361;7.9;9.24;2016;
2563;0.0102;6.9;48.62;2016;
2564;0.0064;6.9;47.81;2016;
2565;0.03;7.2;17.61;2016;
2566;0.0379;8;7.72;2016;
2567;0.0213;12.7;11.06;2016;
2568;0.0204;12.4;10.02;2016;
2569;0.0238;12.5;16.29;2016;
2570;0.0141;12;25.45;2016;
2571;0.0148;12.3;25.79;2016;
2572;0.0282;13.1;15.29;2016;
2573;0.0284;13.1;10.58;2016;
2574;0.0264;12.8;14.7;2016;
2575;0.0106;11.7;33.69;2016;
2576;0.0113;11.4;27.91;2016;
2577;0.0301;11.9;17.76;2016;
2578;0.002;16.8;44.39;2016;
2579;0.002;16.9;46.93;2016;
2580;0.002;16.3;36.91;2016;
2581;0.0025;16.1;37.99;2016;
2582;0.002;17.8;35.8;2016;
2583;0.002;19;61.25;2016;
2584;0.002;18.9;71.83;2016;
2585;0.0029;17.7;40.75;2016;
2586;0.0025;16.7;38.9;2016;
2587;0.0062;16.9;26.28;2016;
2588;0.005;17.4;31.23;2016;
2589;0.002;18.5;55.05;2016;
2590;0.0132;13.8;16.93;2016;
2591;0.0289;16.4;12.42;2016;
2592;0.0396;16.5;21.19;2016;
2593;0.0383;17.1;35.56;2016;
2594;0.0391;17.4;33.93;2016;
2595;0.0376;17.1;17.31;2016;
2596;0.0349;17;12.49;2016;
2597;0.0388;16.8;19.19;2016;
2598;0.0419;16.8;30.82;2016;
2599;0.0434;16.7;24.52;2016;
2600;0.0408;16.5;13.91;2016;
2601;0.0406;16.6;11.57;2016;
2602;0.0481;24.8;6.03;2016;
2603;0.0477;24.8;5.72;2016;
2604;0.0504;24.8;6.26;2016;
2605;0.0613;24.3;5.39;2016;
2606;0.069;25.2;9.75;2016;
2607;0.0576;25.2;8.22;2016;
2608;0.0322;26.1;18.98;2016;
2609;0.0331;26.3;23.81;2016;
2610;0.0691;25.8;7.64;2016;
2611;0.0738;25.7;8.4;2016;
2612;0.0656;25.6;7.84;2016;
2613;0.0331;25.7;15.85;2016;
2614;0.0398;25.5;14.61;2016;
2615;0.0771;25.2;3.81;2016;
2616;0.097;27.7;10.8;2016;
2617;0.103;26.6;9.56;2016;
2618;0.163;27.1;13.8;2016;
2619;0.093;27.3;13.4;2016;
2620;0.077;27.8;16.8;2016;
2621;0.076;28.2;20.4;2016;
2622;0.097;27.6;11.9;2016;
2623;0.107;27.5;11.3;2016;
2624;0.087;27.5;11.5;2016;
2625;0.092;27.1;10;2016;
2626;0.107;26.6;10.9;2016;
2627;0.114;29;20.3;2016;
2628;0.101;27.4;30.2;2016;
2629;0.077;27.1;29.5;2016;
2630;0.068;27.3;47.9;2016;
2631;0.107;27.2;22.5;2016;
2632;0.114;28.2;35;2016;
2633;0.083;27.8;31.8;2016;
2634;0.057;27.7;45.6;2016;
2635;0.056;27.6;50.5;2016;
2636;0.102;27.3;22.3;2016;
2637;0.125;26.4;41;2016;
2638;0.087;26;25.6;2016;
2639;0.061;26.2;61.9;2016;
2640;0.136;25.9;26.4;2016;
2641;0.146;26.1;23.2;2016;
2642;0.137;26.4;27.7;2016;
2643;0.092;26;77.4;2016;
2644;0.066;25.8;62.2;2016;
2645;0.103;25.4;39.9;2016;
2646;0.127;25.3;27.1;2016;
2647;0.138;25.2;20.4;2016;
2648;0.121;25;35.1;2016;
2649;0.112;25;37.6;2016;
2650;0.131;25.2;31.2;2016;
2651;0.128;23.4;12.7;2016;
2652;0.103;15.9;18.4;2016;
2653;0.074;15;13.3;2016;
2654;0.06;15;15.2;2016;
2655;0.078;15.2;11.8;2016;
2656;0.072;15.4;13.5;2016;
2657;0.08;15.2;10.4;2016;
2658;0.08;14.4;9.93;2016;
2659;0.063;14.1;9.57;2016;
2660;0.084;14.3;9.57;2016;
2661;0.07;14.1;11.7;2016;
2662;0.073;14.1;12.5;2016;
2663;0.083;14;11.3;2016;
2664;0.058;13.8;7.54;2016;
2665;0.068;13.9;8.77;2016;
2666;0.051;14.3;11.6;2016;
2667;0.065;14.7;10.9;2016;
2668;0.062;14.7;9.11;2016;
2669;0.054;14.9;8.27;2016;
2670;0.066;14.8;7.73;2016;
2671;0.068;14.7;5.61;2016;
2672;0.061;14.6;9.94;2016;
2673;0.047;14.8;12.6;2016;
2674;0.058;14.7;10.1;2016;
2675;0.033;9.8;12.8;2016;
2676;0.055;8;6.27;2016;
2677;0.033;4.6;23.5;2016;
2678;0.034;4.6;15.6;2016;
2679;0.043;4.5;12.8;2016;
2680;0.047;4.2;9.62;2016;
2681;0.047;4.2;9.54;2016;
2682;0.048;4.6;11.7;2016;
2683;0.049;4.4;11.5;2016;
2684;0.049;4.1;7.37;2016;
2685;0.041;3.9;11;2016;
2686;0.052;4.1;10.3;2016;
2687;0.041;4.6;13.6;2016;
2688;0.025;5.7;37.3;2017;
2689;0.021;6;60.2;2017;
2690;0.023;6;50.6;2017;
2691;0.025;6.1;40;2017;
2692;0.026;6.1;41.9;2017;
2693;0.027;5.9;59.8;2017;
2694;0.027;5.8;55.2;2017;
2695;0.026;6;31.9;2017;
2696;0.026;6.1;23.4;2017;
2697;0.031;6;22.6;2017;
2698;0.026;5.6;24.5;2017;
2699;0.025;5.9;20.9;2017;
2700;0.042;2.7;28;2017;
2701;0.02;10.2;28.9;2017;
2702;0.006;8.7;42.4;2017;
2703;0.015;10.9;31.3;2017;
2704;0.017;11.3;26.2;2017;
2705;0.018;11.2;25.9;2017;
2706;0.016;10.3;29.1;2017;
2707;0.015;9.8;28.5;2017;
2708;0.018;10.6;24.2;2017;
2709;0.019;10.8;23.8;2017;
2710;0.021;10.7;24.9;2017;
2711;0.013;9.6;35.4;2017;
2712;0.034;5.3;37.9;2017;
2713;0.008;5.5;22.8;2017;
2714;0.016;6.4;19.3;2017;
2715;0.015;6.6;20.3;2017;
2716;0.013;6.3;28.3;2017;
2717;0.013;6.4;26.6;2017;
2718;0.016;7;21;2017;
2719;0.018;7.6;16.2;2017;
2720;0.018;7;19.6;2017;
2721;0.011;6.7;44.5;2017;
2722;0.012;6.6;38;2017;
2723;0.016;6.8;29.4;2017;
2724;0.016;10.9;9;2017;
2725;0.016;10.9;9.8;2017;
2726;0.017;10.9;9.8;2017;
2727;0.004;19.5;45.3;2017;
2728;0.01;17.9;35.3;2017;
2729;0.011;18.2;42.4;2017;
2730;0.012;19;37.7;2017;
2731;0.011;19.2;25.8;2017;
2732;0.014;18.5;28.4;2017;
2733;0.012;18.5;35;2017;
2734;0.016;19.1;30.1;2017;
2735;0.007;18.8;51.8;2017;
2736;0.008;18;40.2;2017;
2737;0.016;17.6;37.4;2017;
2738;0.015;20.3;35.2;2017;
2739;0.013;19.2;25.2;2017;
2740;0.021;19.5;19;2017;
2741;0.018;19.9;22.1;2017;
2742;0.017;20;21.1;2017;
2743;0.014;19.4;26.4;2017;
2744;0.017;19.1;28;2017;
2745;0.024;19.4;17.3;2017;
2746;0.019;19.6;23.2;2017;
2747;0.019;19.5;26.2;2017;
2748;0.017;18.9;30.8;2017;
2749;0.018;19;43;2017;
2750;0.054;25.7;7.7;2017;
2751;0.025;26.7;4;2017;
2752;0.037;27;7;2017;
2753;0.024;28;7.7;2017;
2754;0.033;27.7;14.9;2017;
2755;0.02;28;17;2017;
2756;0.035;27;13.3;2017;
2757;0.047;26.2;11.5;2017;
2758;0.048;26.7;10.5;2017;
2759;0.047;26.6;9.8;2017;
2760;0.054;25.9;8.6;2017;
2761;0.051;26.1;9;2017;
2762;0.097;27.6;11.6;2017;
2763;0.016;28.4;10.3;2017;
2764;0.04;28;18;2017;
2765;0.035;28.4;17;2017;
2766;0.048;29.3;15.3;2017;
2767;0.042;29.8;22.4;2017;
2768;0.044;29.5;22.9;2017;
2769;0.032;28.8;21;2017;
2770;0.033;28.5;20.1;2017;
2771;0.043;28;15.2;2017;
2772;0.048;27.8;14.2;2017;
2773;0.058;28;16.3;2017;
2774;0.078;25.4;21.8;2017;
2775;0.05;26.6;27.5;2017;
2776;0.054;26.6;31.9;2017;
2777;0.037;26.7;31.6;2017;
2778;0.045;27.3;31.7;2017;
2779;0.046;27.5;47.7;2017;
2780;0.05;27.6;59;2017;
2781;0.048;27.2;40.9;2017;
2782;0.042;27.5;29.8;2017;
2783;0.05;26.9;27.5;2017;
2784;0.06;26.6;27.6;2017;
2785;0.059;26.7;32.2;2017;
2786;0.063;23.7;3.3;2017;
2787;0.043;23.9;1.8;2017;
2788;0.04;23.8;1.6;2017;
2789;0.041;24;1.9;2017;
2790;0.044;24.5;4.2;2017;
2791;0.04;25.1;5.6;2017;
2792;0.046;24.9;3.8;2017;
2793;0.046;24.6;2;2017;
2794;0.049;24.5;1.7;2017;
2795;0.052;24.7;2.4;2017;
2796;0.055;24.6;2.8;2017;
2797;0.057;24.1;2;2017;
2798;0.03;18.4;3.2;2017;
2799;0.052;18.9;5.6;2017;
2800;0.055;18.8;4.8;2017;
2801;0.053;19.2;4.5;2017;
2802;0.054;19.2;4.4;2017;
2803;0.06;19.5;5.5;2017;
2804;0.058;20.2;5.8;2017;
2805;0.062;19;4.6;2017;
2806;0.062;18.4;3.2;2017;
2807;0.059;18.2;2.2;2017;
2808;0.061;18.4;3.4;2017;
2809;0.068;18.6;4.6;2017;
2810;0.035;15.2;4.4;2017;
2811;0.075;7;3.6;2017;
2812;0.042;7.1;4.8;2017;
2813;0.048;7.3;4.6;2017;
2814;0.056;7.6;4.4;2017;
