SampleID;x1;x2;y;RandomEffect
1;38.17;4.065505323;0.4561;Puerto 16 site 1
2;38.17;4.065505323;0.6853;Puerto 16 site 1
3;38.17;4.065505323;0.7391;Puerto 16 site 1
4;38.17;4.065505323;0.6327;Puerto 16 site 1
5;38.17;4.065505323;0.5114;Puerto 16 site 1
6;38.17;4.065505323;0.5895;Puerto 16 site 1
7;38.17;4.065505323;0.6449;Puerto 16 site 1
8;38.17;4.065505323;0.6969;Puerto 16 site 1
9;38.17;4.065505323;0.5934;Puerto 16 site 1
10;38.17;4.065505323;0.4867;Puerto 16 site 1
11;38.17;4.065505323;0.4866;Puerto 16 site 2
12;38.17;4.065505323;0.3661;Puerto 16 site 2
13;38.17;4.065505323;0.3979;Puerto 16 site 2
14;38.17;4.065505323;0.5827;Puerto 16 site 2
15;38.17;4.065505323;0.6801;Puerto 16 site 2
16;38.17;4.065505323;0.4561;Puerto 16 site 2
17;38.17;4.065505323;0.4921;Puerto 16 site 2
18;38.17;4.065505323;0.3715;Puerto 16 site 2
19;38.17;4.065505323;0.4791;Puerto 16 site 2
20;38.17;4.065505323;0.4791;Puerto 16 site 2
21;38.17;4.065505323;0.718;Puerto 16 site 3
22;38.17;4.065505323;0.8189;Puerto 16 site 3
23;38.17;4.065505323;1.0018;Puerto 16 site 3
24;38.17;4.065505323;0.6263;Puerto 16 site 3
25;38.17;4.065505323;0.8651;Puerto 16 site 3
26;38.17;4.065505323;0.5696;Puerto 16 site 3
27;38.17;4.065505323;0.6663;Puerto 16 site 3
28;38.17;4.065505323;0.8368;Puerto 16 site 3
29;38.17;4.065505323;0.5075;Puerto 16 site 3
30;38.17;4.065505323;0.5846;Puerto 16 site 3
31;37.6856;1.312142673;0.7709;Puerto 20 site 1
32;37.6856;1.312142673;0.9167;Puerto 20 site 1
33;37.6856;1.312142673;0.9287;Puerto 20 site 1
34;37.6856;1.312142673;0.7227;Puerto 20 site 1
35;37.6856;1.312142673;0.8044;Puerto 20 site 1
36;37.6856;1.312142673;0.594;Puerto 20 site 1
37;37.6856;1.312142673;0.719;Puerto 20 site 1
38;37.6856;1.312142673;0.922;Puerto 20 site 1
39;37.6856;1.312142673;0.8096;Puerto 20 site 1
40;37.6856;1.312142673;0.4846;Puerto 20 site 1
41;37.6856;1.312142673;1.1516;Puerto 20 site 2
42;37.6856;1.312142673;0.9006;Puerto 20 site 2
43;37.6856;1.312142673;0.9021;Puerto 20 site 2
44;37.6856;1.312142673;1.5229;Puerto 20 site 2
45;37.6856;1.312142673;0.8479;Puerto 20 site 2
46;37.6856;1.312142673;0.6832;Puerto 20 site 2
47;37.6856;1.312142673;1.0118;Puerto 20 site 2
48;37.6856;1.312142673;0.4313;Puerto 20 site 2
49;37.6856;1.312142673;0.8043;Puerto 20 site 2
50;37.6856;1.312142673;0.9173;Puerto 20 site 2
51;37.6856;1.312142673;0.8384;Puerto 20 site 3
52;37.6856;1.312142673;1.1513;Puerto 20 site 3
53;37.6856;1.312142673;1.0399;Puerto 20 site 3
54;37.6856;1.312142673;1.1856;Puerto 20 site 3
55;37.6856;1.312142673;0.804;Puerto 20 site 3
56;37.6856;1.312142673;1.0956;Puerto 20 site 3
57;37.6856;1.312142673;0.9067;Puerto 20 site 3
58;37.6856;1.312142673;0.7421;Puerto 20 site 3
59;37.6856;1.312142673;0.751;Puerto 20 site 3
60;37.6856;1.312142673;0.9345;Puerto 20 site 3
61;38.51;2.303192845;0.4273;Urbanova 16 site 1
62;38.51;2.303192845;0.4531;Urbanova 16 site 1
63;38.51;2.303192845;0.3692;Urbanova 16 site 1
64;38.51;2.303192845;0.4108;Urbanova 16 site 1
65;38.51;2.303192845;0.4273;Urbanova 16 site 1
66;38.51;2.303192845;0.3688;Urbanova 16 site 1
67;38.51;2.303192845;0.4307;Urbanova 16 site 1
68;38.51;2.303192845;0.4263;Urbanova 16 site 1
69;38.51;2.303192845;0.5216;Urbanova 16 site 1
70;38.51;2.303192845;0.3648;Urbanova 16 site 1
71;38.51;2.303192845;0.4273;Urbanova 16 site 2
