SampleID;x1;x2;y;RandomEffect1;RandomEffect2
126;41;8.058333333;2;AHERLOW;2018
127;55.5;8.241666667;3;ANNER;2016
128;70.5;8.2;3;ANNER;2017
129;64.5;8.133333333;2;ANNER;2018
130;57;8.283333333;1;ARA;2016
131;64.5;8.291666667;2;ARA;2017
132;73;8.291666667;2;ARA;2018
133;30.5;8.091666667;2;DUAG;2016
134;31;8.058333333;1;DUAG;2017
135;43.5;7.975;2;DUAG;2018
136;21;8.2;2;;2016
137;23.5;8.241666667;1;MULTEEN;2017
138;29;8.108333333;3;MULTEEN;2018
139;5;7.65;0;NIER;2016
140;5;7.475;0;NIER;2017
141;10;7.366666667;2;NIER;2018
142;30;8.213333333;1;SUIR;2016
143;24.5;8.233333333;0;SUIR;2017
144;32.5;8.016666667;0;SUIR;2018
145;22;8.183333333;6;SUIR;2016
146;28;8.290909091;6;SUIR;2017
147;21;8.1;6;SUIR;2018
148;7.5;7.533333333;0;COLLIGAN;2016
149;11;7.558333333;0;COLLIGAN;2017
150;12.5;7.383333333;0;COLLIGAN;2018
151;17.5;7.55;0;MAHON;2016
152;17.5;7.483333333;0;MAHON;2017
153;18.5;7.458333333;0;MAHON;2018
154;14;7.591666667;0;ARAGLIN (BLACKWATER);2016
155;14;7.675;0;ARAGLIN (BLACKWATER);2017
156;12.5;7.6;3;ARAGLIN (BLACKWATER);2018
157;20;8.155555556;4;AWBEG (BUTTEVANT)(MAIN CHANNEL);2016
158;23;8.206666667;0.5;AWBEG (BUTTEVANT)(MAIN CHANNEL);2017
159;19;8.258333333;2;AWBEG (BUTTEVANT)(MAIN CHANNEL);2018
160;23.5;7.341666667;0;BLACKWATER (MUNSTER);2016
161;25;7.281818182;0;BLACKWATER (MUNSTER);2017
162;18.5;7.275;0.5;BLACKWATER (MUNSTER);2018
163;30;7.825;2;BLACKWATER (MUNSTER);2016
164;25;7.791666667;6;BLACKWATER (MUNSTER);2017
165;23.5;7.875;6;BLACKWATER (MUNSTER);2018
166;24.5;8.066666667;3;BLACKWATER (MUNSTER);2016
167;28;8.1;4;BLACKWATER (MUNSTER);2017
168;27.5;7.983333333;5;BLACKWATER (MUNSTER);2018
169;28.5;7.9;2;BRIDE (BLACKWATER);2016
170;27.5;7.95;4;BRIDE (BLACKWATER);2017
171;23;7.933333333;2;BRIDE (BLACKWATER);2018
172;21;7.716666667;3;FINISK;2016
173;27.5;7.666666667;3;FINISK;2017
174;27.5;7.616666667;4;FINISK;2018
175;5;7.736363636;0;FUNSHION;2016
176;5;7.6;0;FUNSHION;2017
177;5;7.608333333;0;FUNSHION;2018
178;37;8.090909091;2;FUNSHION;2016
179;33;8.141666667;2;FUNSHION;2017
180;33;8.025;3;FUNSHION;2018
181;5;7.6;0;LICKY;2016
182;12;7.491666667;0;LICKY;2017
183;13;7.358333333;7;LICKY;2018
184;32;7.758333333;0;GLASHABOY (LOUGH MAHON);2016
185;34.5;7.708333333;0;GLASHABOY (LOUGH MAHON);2017
186;42;7.608333333;0;GLASHABOY (LOUGH MAHON);2018
187;5;7.209090909;0;LEE (CORK);2016
188;5;7.275;0;LEE (CORK);2017
189;5;7.166666667;0;LEE (CORK);2018
190;10.8;7.719047619;7;LEE (CORK);2016
191;16;7.69;0;LEE (CORK);2017
192;14;7.608333333;0.5;LEE (CORK);2018
193;48.5;7.766666667;6;MARTIN;2016
194;46;7.791666667;2;MARTIN;2017
195;57;7.641666667;1;MARTIN;2018
196;10;7.418181818;0;SULLANE;2016
197;12;7.616666667;2;SULLANE;2017
198;12;7.416666667;3;SULLANE;2018
199;62;7.963636364;1;WOMANAGH;2016
200;34.5;7.975;2;WOMANAGH;2017
201;24;8.0375;0;WOMANAGH;2017
202;38;7.966666667;0;WOMANAGH;2018
203;13.5;7.65;0;ARGIDEEN;2016
204;29;7.658333333;0.5;ARGIDEEN;2017
205;17.5;7.616666667;0;ARGIDEEN;2018
206;23;7.691666667;0;BANDON;2016
207;27;7.691666667;0;BANDON;2017
208;26.5;7.541666667;2;BANDON;2018
209;5;7.345454545;0;ADRIGOLE;2016
210;5;7.183333333;0;ADRIGOLE;2017
211;5;7.191666667;0;ADRIGOLE;2018
212;5;7.225;0;BLACKWATER (KERRY);2016
213;8;6.9;0;BLACKWATER (KERRY);2017
214;5;6.941666667;0;BLACKWATER (KERRY);2018
215;5;7.458333333;0;CUMMERAGH;2016
216;5;6.983333333;0;CUMMERAGH;2017
217;5;7.254545455;0;OWVANE (CORK);2016
218;5;7.2;0;OWVANE (CORK);2017
219;5;7.175;0;OWVANE (CORK);2018
220;5;7.35;0;CARAGH;2016
221;5;7.358333333;0;CARAGH;2017
222;10;7.25;2;FLESK (KERRY);2016
223;10;7.213636364;7;FLESK (KERRY);2017
224;5;7.383333333;5;FLESK (KERRY);2018
225;33.5;7.741666667;0;GWEESTIN;2017
226;16.5;7.541666667;0;GWEESTIN;2018
227;5;7.566666667;2;LAUNE;2016
228;5;7.683333333;0;LAUNE;2017
229;5;7.5;0;LAUNE;2018
230;20.5;7.966666667;0;MAINE;2016
231;23.5;8.075;0;MAINE;2017
232;16;7.983333333;6;MAINE;2018
233;5;7.55;0;OWENREAGH;2016
234;5;7.2;0;OWENREAGH;2017
235;5;7.091666667;0;OWENREAGH;2018
236;19;7.733333333;3;SHANOWEN (MAINE);2016
237;24.5;7.866666667;3;SHANOWEN (MAINE);2017
238;17.5;7.658333333;4;SHANOWEN (MAINE);2018
239;17;7.308;6;FEALE;2016
240;22;7.416;0;FEALE;2017
241;13;7.383333333;0;FEALE;2018
242;10;7.291666667;0;OWVEG (KERRY);2016
243;13;7.308333333;2;OWVEG (KERRY);2017
244;5;7.266666667;0;OWVEG (KERRY);2018
245;22;7.291666667;0;SMEARLAGH;2016
246;23.5;7.3;0;SMEARLAGH;2017
247;18;7.308333333;0;SMEARLAGH;2018
248;46;8;2;TYSHE;2016
249;55;7.808333333;0;TYSHE;2018
250;72;8.008333333;0;DEEL (NEWCASTLEWEST);2016
251;63;8.055555556;2;DEEL (NEWCASTLEWEST);2017
252;63;7.95;9;DEEL (NEWCASTLEWEST);2018
253;72;8.216;9;MAIGUE;2016
254;83;8.216666667;9;MAIGUE;2017
255;70;8.190909091;0;MAIGUE;2018
256;41;8;7;OWVANE (LIMERICK);2016
257;46.5;8.075;2;OWVANE (LIMERICK);2017
258;37.5;8.008333333;8;OWVANE (LIMERICK);2018
259;13.5;8.233333333;0;BALLYFINBOY;2016
260;8.5;8.233333333;3;BALLYFINBOY;2018
261;11;7.958333333;5;BILBOA;2016
262;10.5;8.016666667;3;BILBOA;2017
263;7.5;8.008333333;3;BILBOA;2018
264;15.5;8.175;0;BROSNA;2016
265;5;8.15;0;BROSNA;2018
266;15;8.241666667;3;BROSNA;2016
267;5;8.2;7;BROSNA;2018
268;5;7.807692308;0.5;BOW;2016
269;10;7.8;0;BOW;2017
270;5;7.925;3;BOW;2018
271;25;8.166666667;4;CLODIAGH (TULLAMORE);2016
272;28.5;8.158333333;0.5;CLODIAGH (TULLAMORE);2017
273;27;8.033333333;9;CLODIAGH (TULLAMORE);2018
274;65;8.325;7;DEAD;2016
275;77;8.291666667;0;DEAD;2017
276;79.5;8.325;6;DEAD;2018
277;12;7.661538462;3;GRANEY (SHANNON);2016
278;14;7.653846154;0;GRANEY (SHANNON);2017
279;12;7.716666667;1;GRANEY (SHANNON);2018
280;5;7.525;0;GLENFELLY STREAM;2016
281;7.5;7.666666667;0;GLENFELLY STREAM;2017
282;5;7.633333333;0;GLENFELLY STREAM;2018
283;12.5;8.041666667;3;KILCROW;2016
284;13.5;8.083333333;4;KILCROW;2017
285;5;7.991666667;4;KILCROW;2018
286;6.5;8.105;4;LITTLE (CLOGHAN);2016
287;12;8.064705882;3;LITTLE (CLOGHAN);2017
288;22;8.225;3;LITTLE BROSNA;2016
289;22.5;8.333333333;8;LITTLE BROSNA;2017
290;9;8.166666667;7;LITTLE BROSNA;2018
291;12;8.225;5;NENAGH;2016
292;17.5;8.183333333;4;NENAGH;2017
293;12.5;8.15;1;NENAGH;2018
294;5;8.041666667;2;NEWPORT (TIPPERARY);2016
295;7.5;8.108333333;0;NEWPORT (TIPPERARY);2017
296;5;8.05;0;NEWPORT (TIPPERARY);2018
297;9;8.175;1;SILVER (KILCORMAC);2016
298;12.5;8.258333333;2;SILVER (KILCORMAC);2017
299;5;8.141666667;0;SILVER (KILCORMAC);2018
300;36.5;7.974090909;5;TULLAMORE;2016
301;44;7.921818182;7;TULLAMORE;2017
302;37;7.954545455;6;TULLAMORE;2018
303;17.5;8.1;0.5;BOOR;2016
304;17;8.027272727;0.5;BOOR;2017
305;18;7.991666667;3;BOOR;2018
306;41.5;7.958333333;2;CAMLIN;2016
307;33.5;7.866666667;9;CAMLIN;2018
308;14;7.908333333;0;CROSS (ROSCOMMON);2016
309;7.5;7.841666667;0;CROSS (ROSCOMMON);2017
310;12.5;7.891666667;4;CROSS (ROSCOMMON);2018
311;14.5;7.75;0;FEORISH (BALLYFARNON);2017
312;15;7.783333333;3;FEORISH (BALLYFARNON);2018
313;17;8.006818182;0;INNY;2016
314;10;8.040454545;0.5;INNY;2017
315;5;7.95;0;INNY;2018
316;17;8.15;5;INNY;2016
317;14.5;8.075;0.5;INNY;2017
318;5;8.141666667;7;INNY;2018
319;49.5;7.708333333;7;MOUNTNUGENT;2016
320;52.5;7.641666667;0.5;MOUNTNUGENT;2017
321;38;7.583333333;2;MOUNTNUGENT;2018
322;5;7.791666667;0;SCRAMOGE;2016
323;5;7.772727273;0;SCRAMOGE;2017
324;5;7.875;7;SCRAMOGE;2018
325;5;7.5;0;SHANNON (Upper);2016
326;7.5;7.425909091;0;SHANNON (Upper);2017
327;5;7.475;0;SHANNON (Upper);2018
328;17.5;7.883333333;2;SHANNON (Upper);2016
329;14;7.966666667;4;SHANNON (Upper);2018
330;13.5;8.075;7;SHANNON (Upper);2016
331;5;8.209090909;0.5;SHANNON (Upper);2017
332;7.5;8.158333333;6;SHANNON (Upper);2018
333;12.5;8.258333333;5;SHANNON (Upper);2016
334;5;8.325;6;SHANNON (Upper);2018
335;11;7.720434783;0;SUCK;2016
336;13;7.783333333;5;SUCK;2018
337;14.5;7.978571429;0;SUCK;2016
338;14;7.927142857;0;SUCK;2017
339;12;8;5;SUCK;2018
340;11;7.508333333;1;BROADFORD;2016
341;5;7.563636364;2;BROADFORD;2017
342;5;7.68;3;BROADFORD;2018
343;30.5;7.85;1;FERGUS;2016
344;30;7.766666667;0;FERGUS;2017
345;27;7.783333333;3;FERGUS;2018
346;13;7.971363636;3;FERGUS;2016
347;13;7.986086957;2;FERGUS;2017
348;11;7.925;7;FERGUS;2018
349;17;7.853846154;3;GOURNA;2016
350;14;7.8;0;GOURNA;2017
351;10;7.881818182;2;GOURNA;2018
352;5;7.775;0;MOYREE;2016
353;5;7.791666667;0;MOYREE;2017
354;5;7.833333333;0.5;MOYREE;2018
355;5;8.3;0;CAHER (CLARE);2016
356;5;8.158333333;3;CAHER (CLARE);2017
357;33;7.05;0;CREEGH;2017
358;21;7.118181818;0;CREEGH;2018
359;24;7.408333333;3;GLENDINE (CLARE);2016
360;27;7.45;3;GLENDINE (CLARE);2017
361;17;7.581818182;3;GLENDINE (CLARE);2018
362;5;7.415384615;0;OWENDALULLEEGH;2016
363;5;7.515384615;0;OWENDALULLEEGH;2017
364;5;7.627272727;0;OWENDALULLEEGH;2018
365;12.5;8.016666667;2;ABBERT;2016
366;10;8.054545455;3;ABBERT;2018
367;19;7.358333333;0;BLACK (SHRULE);2016
368;15;7.4;3;BLACK (SHRULE);2018
369;13;7.95;3;CLARE (GAEPA-CON4AY);2016
370;10;7.908333333;0;CLARE (GAEPA-CON4AY);2017
371;11;7.972727273;4;CLARE (GAEPA-CON4AY);2018
372;19.5;7.641666667;0;NANNY (TUAM);2016
373;16;7.65;0.5;NANNY (TUAM);2017
374;15;7.690909091;1;NANNY (TUAM);2018
375;5;6.958333333;0;OWENBRIN;2016
376;5;7.108333333;0;OWENBRIN;2018
377;5;6.991666667;0;OWENRIFF (CORRIB);2016
378;5;7.05;0;OWENRIFF (CORRIB);2017
379;5;6.969230769;0;OWENRIFF (CORRIB);2018
380;23.5;7.841666667;0;ROBE;2016
381;16.5;7.891666667;0;ROBE;2018
382;5;6.408333333;0;OWENBOLISKA;2016
383;5;6.491666667;0;OWENBOLISKA;2018
384;8;6.425;0;SCREEB;2016
385;5;6.65;0;SCREEB;2017
386;5;6.533333333;0;SCREEB;2018
387;5;7.008333333;0;BUNDORRAGHA;2016
388;5;7.108333333;0;BUNDORRAGHA;2017
389;5;7.041666667;0;BUNOWEN (LOUISBURGH);2016
390;5;6.883333333;0;BUNOWEN (LOUISBURGH);2017
391;5;5.975;0;GLENNAMONG;2016
392;5;6.266666667;0;GLENNAMONG;2017
393;5;6.090909091;0;GLENNAMONG;2018
394;5;7.669230769;4;BALLINGLEN;2017
395;11.5;7.325;0.5;GLENAMOY;2017
396;7.5;7.291666667;0;GLENAMOY;2018
397;5;7.675;0;BEHY (NORTH MAYO);2016
398;5;7.666666667;0;BEHY (NORTH MAYO);2018
399;5;7.791666667;3;CASTLEBAR;2016
400;5;7.866666667;6;CASTLEBAR;2017
401;5;7.958333333;5;CASTLEBAR;2018
402;5;7.576923077;0;CLYDAGH (CASTLEBAR);2016
403;7.5;7.775;2;DEEL (CROSSMOLINA);2017
404;5;7.833333333;4;DEEL (CROSSMOLINA);2018
405;5;8.161538462;1;GLORE (MAYO);2016
406;5;8.083333333;0;GLORE (MAYO);2018
407;5;7.525;0;MOY;2016
408;5;7.558333333;0;MOY;2018
409;7.5;8.058333333;0;MOY;2016
410;5;8.133333333;3;MOY;2018
411;8.5;8.05;0;MOY;2016
412;5;8.091666667;4;MOY;2018
413;135;8.15;6;TUBBERCURRY;2016
414;93;8.075;0;TUBBERCURRY;2017
415;110;8.05;5;TUBBERCURRY;2018
416;11;8.066666667;5;BALLYSODARE;2016
417;17;8.055625;0.5;BALLYSODARE;2017
418;11.5;8.083333333;2;BALLYSODARE;2018
419;15;7.916666667;4;BONET;2016
420;14;7.925;0;BONET;2017
421;12.5;7.808333333;2;BONET;2018
422;5;8.225;4;DUNNEILL;2016
423;5;8.216666667;6;DUNNEILL;2017
424;5;8.258333333;5;DUNNEILL;2018
425;5;7.569230769;0;GOWLAN (SLIGO);2016
426;5;7.353846154;0;GOWLAN (SLIGO);2017
427;16.5;8.125;6;OWENMORE (SLIGO);2016
428;15;8.125;0;OWENMORE (SLIGO);2017
429;13.5;8.116666667;2;OWENMORE (SLIGO);2018
430;5;7.935714286;7;UNSHIN;2016
431;11.5;7.891666667;2;UNSHIN;2017
432;10;7.975;3;UNSHIN;2018
433;54.5;7.758333333;6;ANNALEE;2018
434;29;7.558333333;0.5;CULLIES;2017
435;23.5;7.425;0;CULLIES;2018
436;64.5;7.718181818;5;DROMORE;2017
437;78;7.633333333;3;DROMORE;2018
438;49.5;7.7125;6;ERNE;2018
439;45;7.816666667;6;ERNE;2017
440;35;7.8;3;ERNE;2018
441;57;7.818181818;2;FINN (MONAGHAN);2017
442;62;7.758333333;8;FINN (MONAGHAN);2018
443;12;7.483333333;0;SWANLINBAR;2017
444;14.5;7.525;7;SWANLINBAR;2018
445;5;7.033333333;0;WATERFOOT;2018
446;5;7.2;0;EANY WATER;2016
447;5;7.1;0;EANY WATER;2017
448;5;6.625;0;CLADY (DONEGAL);2016
449;5;6.816666667;0;CLADY (DONEGAL);2017
450;5;6.725;0;CLADY (DONEGAL);2018
451;5;6.583333333;0;CRONANIV BURN;2016
452;5;6.833333333;0;CRONANIV BURN;2017
453;5;6.766666667;0;CRONANIV BURN;2018
454;5;6.9;0;OWENTOCKER;2016
455;5;6.9;0;OWENTOCKER;2017
456;26.5;7.333333333;0;BURNFOOT;2017
457;15;7.325;0;BURNFOOT;2018
458;5;6.391666667;0;GLASKEELAN;2016
459;5;6.95;0;SWILLY;2016
460;10;7.283333333;0;SWILLY;2017
461;5;6.981818182;0;SWILLY;2018
462;5;7.558333333;0;BALLYHALLAN;2016
463;5;7.466666667;2;BALLYHALLAN;2018
464;26;7.608695652;7;BREDAGH;2016
465;52;7.617391304;5;BREDAGH;2017
466;43;7.4;0;BREDAGH;2018
