SampleID;x1;x2;y
61;8.049992672;0.057072917;0.669663
62;8.049992672;0.057072917;0.654897797
63;8.049992672;0.057072917;0.755054179
64;8.049992672;0.057072917;0.69085596
65;8.049992672;0.057072917;0.598182536
66;8.049992672;0.057072917;0.657253783
67;8.049992672;0.057072917;0.722950222
68;8.049992672;0.057072917;0.742810922
69;8.049992672;0.057072917;0.729746887
70;8.049992672;0.057072917;0.712730381
71;8.049992672;0.057072917;0.694791663
72;8.049992672;0.057072917;0.718829684
73;8.049992672;0.057072917;0.772930701
74;8.049992672;0.057072917;0.766491314
75;8.049992672;0.057072917;0.726847703
76;8.078336971;0.057035088;0.719589843
77;8.078336971;0.057035088;0.725577539
78;8.078336971;0.057035088;0.779125741
79;8.078336971;0.057035088;0.659961054
80;8.078336971;0.057035088;0.711090678
81;8.078336971;0.057035088;0.651122261
82;8.078336971;0.057035088;0.737447714
83;8.078336971;0.057035088;0.790203498
84;8.078336971;0.057035088;0.762070423
85;8.078336971;0.057035088;0.842256321
86;8.078336971;0.057035088;0.783838488
87;8.078336971;0.057035088;0.804322369
88;8.078336971;0.057035088;0.767589705
89;8.078336971;0.057035088;0.725675847
90;8.075962541;0.071464882;0.743582116
91;8.075962541;0.071464882;0.735023605
92;8.075962541;0.071464882;0.737233204
93;8.075962541;0.071464882;0.637145329
94;8.075962541;0.071464882;0.598475417
95;8.075962541;0.071464882;0.712976046
96;8.075962541;0.071464882;0.788731938
97;8.075962541;0.071464882;0.81226391
98;8.075962541;0.071464882;0.718391578
99;8.075962541;0.071464882;0.685875879
100;8.075962541;0.071464882;0.730600247
101;8.075962541;0.071464882;0.758142641
102;8.075962541;0.071464882;0.749895165
103;8.075962541;0.071464882;0.676189461
104;8.075962541;0.071464882;0.667489941
105;8.08619152;0.049424523;0.717956781
106;8.08619152;0.049424523;0.697623145
107;8.08619152;0.049424523;0.733125815
108;8.08619152;0.049424523;0.685120036
109;8.08619152;0.049424523;0.598030265
110;8.08619152;0.049424523;0.69977476
111;8.08619152;0.049424523;0.472364492
112;8.08619152;0.049424523;0.746020935
113;8.08619152;0.049424523;0.671452769
114;8.08619152;0.049424523;0.610482554
115;8.08619152;0.049424523;0.730747397
116;8.08619152;0.049424523;0.64724241
117;8.08619152;0.049424523;0.625870735
118;8.071111111;0.022009211;0.729095645
119;8.071111111;0.022009211;0.723321851
120;8.071111111;0.022009211;0.854307954
121;8.071111111;0.022009211;0.755311943
122;8.071111111;0.022009211;0.764465354
123;8.071111111;0.022009211;0.834691312
124;8.071111111;0.022009211;0.735436952
125;8.071111111;0.022009211;0.744048004
126;8.071111111;0.022009211;0.760251841
127;8.071111111;0.022009211;0.776225396
128;8.071111111;0.022009211;0.755455375
129;8.071111111;0.022009211;0.694969392
130;8.071111111;0.022009211;0.814813334
131;8.071111111;0.022009211;0.804575412
132;8.071111111;0.022009211;0.751130617
133;8.071111111;0.022009211;0.732866499
134;8.071111111;0.022009211;0.772745535
135;8.071111111;0.022009211;0.710705047
136;8.071111111;0.022009211;0.755881944
137;8.071111111;0.022009211;0.733781265
138;8.071111111;0.022009211;0.810060442
139;8.071111111;0.022009211;0.762501684
140;8.071111111;0.022009211;0.8069051
141;8.071111111;0.022009211;0.787213376
142;8.066666667;0.019166333;0.864842534
143;8.066666667;0.019166333;0.661978458
144;8.066666667;0.019166333;0.711244967
145;8.066666667;0.019166333;0.736042354
146;8.066666667;0.019166333;0.797677711
147;8.066666667;0.019166333;0.781971516
148;8.066666667;0.019166333;0.722971399
149;8.066666667;0.019166333;0.736679301
150;8.066666667;0.019166333;0.735795476
151;8.066666667;0.019166333;0.834057466
152;8.066666667;0.019166333;0.805423473
153;8.066666667;0.019166333;0.769457935
154;8.066666667;0.019166333;0.79236543
155;8.066666667;0.019166333;0.70211844
156;8.066666667;0.019166333;0.765036143
157;8.066666667;0.019166333;0.725718776
158;8.066666667;0.019166333;0.676249589
159;8.066666667;0.019166333;0.723837683
160;8.066666667;0.019166333;0.755566069
161;8.066666667;0.019166333;0.773683822
162;8.055555556;0.005;0.544471552
163;8.055555556;0.005;0.703388747
164;8.055555556;0.005;0.708756431
165;8.055555556;0.005;0.745484165
166;8.055555556;0.005;0.716416903
167;8.055555556;0.005;0.778433246
168;8.055555556;0.005;0.74829915
169;8.055555556;0.005;0.737568967
170;8.055555556;0.005;0.728401831
171;8.055555556;0.005;0.729510291
172;8.055555556;0.005;0.731698395
173;8.055555556;0.005;0.731167988
174;8.055555556;0.005;0.766407411
175;8.055555556;0.005;0.689684804
176;8.055555556;0.005;0.782606811
177;8.055555556;0.005;0.732718169
178;8.055555556;0.005;0.724141192
179;8.055555556;0.005;0.734385601
180;8.055555556;0.005;0.726771303
181;8.055555556;0.005;0.736600013
182;8.110185185;0.015824074;0.766078803
183;8.110185185;0.015824074;0.723147864
184;8.110185185;0.015824074;0.795270268
185;8.110185185;0.015824074;0.74506188
186;8.110185185;0.015824074;0.82463849
187;8.110185185;0.015824074;0.862380858
188;8.110185185;0.015824074;1.233308279
189;8.110185185;0.015824074;0.727498603
190;8.110185185;0.015824074;0.768657601
191;8.110185185;0.015824074;0.682461529
192;8.110185185;0.015824074;0.740131737
193;8.110185185;0.015824074;0.6905099
194;8.110185185;0.015824074;1.1072239
195;8.110185185;0.015824074;0.866622935
196;8.110185185;0.015824074;0.770455279
197;8.110185185;0.015824074;0.994448901
198;8.110185185;0.015824074;0.80214334
199;8.110185185;0.015824074;0.751064537
200;8.110185185;0.015824074;0.794438552
201;8.110185185;0.015824074;0.771212168
202;8.106709229;0.204811797;0.653869456
203;8.106709229;0.204811797;0.644950986
204;8.106709229;0.204811797;0.678464847
205;8.106709229;0.204811797;0.645366388
206;8.106709229;0.204811797;0.576522747
207;8.106709229;0.204811797;0.676962477
208;8.106709229;0.204811797;0.489259995
209;8.106709229;0.204811797;0.683606136
210;8.106709229;0.204811797;0.451580118
211;8.106709229;0.204811797;0.637637789
212;8.106709229;0.204811797;0.681914274
213;8.106709229;0.204811797;0.602521716
214;8.106709229;0.204811797;0.71298745
215;8.106709229;0.204811797;0.709495615
216;8.106709229;0.204811797;0.710402854
