SampleID;x1;x2;y;RandomEffect
1;0.043333333;0.95;2.316666667;1988
2;0.036666667;1.4;2.888888889;1989
3;0.08;1.226666667;1.695238095;1990
4;0.065;1.033333333;0.744444444;1991
5;0.14;0.933333333;1.138888889;1992
6;0.076666667;1.525;0.527777778;1993
7;0.07;0.7;1.166666667;1994
8;0.071666667;1.508333333;1.983333333;1995
9;0.076666667;0.775;1.494444444;1996
10;0.058333333;0.95;1.288888889;1997
11;0.055;1.733333333;3.155555556;1998
12;0.041666667;0.926666667;2.783333333;1999
13;0.043333333;1.453333333;3.775;2000
14;0.053333333;0.96;2.188888889;2001
15;0.036666667;1.198333333;2.380555556;2002
16;0.041666667;1.581666667;2.180555556;2003
17;0.045;1.045;1.880555556;2004
18;0.036666667;1.311666667;2.708333333;2005
19;0.043333333;1.008333333;3.572222222;2006
20;0.045;1.915;5.388888889;2007
21;0.043333333;0.878333333;1.536111111;2008
22;0.038333333;1.006666667;2.366666667;2009
23;0.038333333;1.746666667;5.313888889;2010
24;0.043333333;0.883333333;1.858333333;2011
25;0.041666667;1.241666667;2.55;2012
26;0.041666667;1.375;2.897222222;2013
27;0.038333333;1.278333333;1.969444444;2014
28;0.053333333;1.925;1.577777778;2015
29;0.07;1.246666667;2.686111111;2016
30;0.056666667;1.123333333;1.236111111;2017
31;0.031666667;1.283333333;3.083333333;2018
32;0.04;2.146666667;4.652777778;1986
33;0.07;1.9625;2.683333333;1987
34;0.0525;1.3875;6.45;1988
35;0.046666667;1.1;3.194444444;1989
36;0.06;1.8;3.327777778;1990
37;0.076666667;1.4375;2.977777778;1991
38;0.1125;1.691666667;0.769444444;1992
39;0.0875;2.3125;0.8;1993
40;0.0625;0.5;1.108333333;1994
41;0.0525;2.4375;3.808333333;1995
42;0.1025;1.075;2.1;1996
43;0.055;0.775;2.825;1997
44;0.06;2.275;3.891666667;1998
45;0.043333333;0.863333333;2.702777778;1999
46;0.046666667;1.376666667;3.816666667;2000
47;0.053333333;0.875;1.691666667;2001
48;0.035;1.651666667;3.236111111;2002
49;0.045;1.95;2.305555556;2003
50;0.041666667;1.316666667;2.611111111;2004
51;0.038333333;1.698333333;3.925;2005
52;0.041666667;0.963333333;2.794444444;2006
53;0.043333333;1.953333333;5.997222222;2007
54;0.05;0.896666667;1.461111111;2008
55;0.04;1.348333333;2.566666667;2009
56;0.04;2.113333333;7.252777778;2010
57;0.041666667;1.09;2.441666667;2011
58;0.045;1.463333333;3.555555556;2012
59;0.041666667;1.165;3.452777778;2013
60;0.036666667;1.565;2.308333333;2014
61;0.056666667;2.543333333;1.802777778;2015
62;0.096666667;1.173333333;3;2016
63;0.066666667;1.19;1.447222222;2017
64;0.03;1.481666667;3.508333333;2018
65;0.05;1.6;6.027777778;1986
66;0.088333333;1.691666667;2.520833333;1987
67;0.043333333;1.225;5.6;1988
68;0.041666667;0.658333333;0.983333333;1989
69;0.063333333;1.758333333;2.527777778;1990
70;0.1;1.191666667;2.483333333;1991
71;0.118333333;2.125;0.7;1992
72;0.105;0.916666667;0.661111111;1993
