SampleID;x1;x2;y
1;5.032988587;11.62463618;629.755583
2;6.827020095;7.673024194;1222.51296
3;6.100604686;7.568365385;3743.010597
4;5.827896007;7.495538784;5225.991289
5;6.990730519;7.800741012;4838.733131
6;5.681814413;7.466857462;3278.451338
7;6.167009653;7.548571429;2047.219127
8;5.900848806;7.501222527;2695.895175
9;6.210363636;7.852352941;2183.876836
10;7.471166667;7.836488479;2519.588569
11;6.79725;7.596888889;3423.517523
12;6.3454;7.5216;4169.484697
13;5.797301587;7.503670034;2422.583876
14;6.225382353;7.881504525;3701.665126
15;7.550546218;7.915588235;4370.136021
16;7.322698413;7.850555556;3622.450823
17;9.562777778;8.038888889;4295.071886
18;7.115409091;8.093863636;5596.915839
19;6.663035714;7.954603175;5351.806729
20;5.397698413;7.323253968;7172.201052
21;5.442884615;7.81225;6108.429521
22;6.146458333;7.525;6197.011068
23;7.032724699;7.352168554;5681.771809
24;8.543968254;7.981984127;4721.729522
25;7.13135;8.838;4523.306758
26;7.034843137;7.924068627;3756.710712
27;6.792014652;8.514472527;2974.009986
28;9.122540146;20.39191241;15.050322
29;6.40811297;20.94935957;899.607835
30;5.250734735;19.98751007;815.479277
31;5.462946178;20.26645424;2005.423987
32;5.697921529;20.34710048;5071.540062
33;4.540722594;20.34115664;3372.540836
34;5.629939848;20.8513235;6632.914962
35;5.764455564;20.3974935;3386.314689
36;6.116187452;20.07775798;2363.12645
37;6.920835693;21.12599375;1856.936054
38;6.370307917;19.56660895;2885.092058
39;6.095149445;19.62601206;1320.696184
40;5.644153171;20.27744976;1851.410246
41;5.945869768;19.76480289;4940.500539
42;6.757012953;20.16088148;2281.566697
43;7.540427789;21.2184758;1754.131326
44;6.770369118;18.81848807;1208.007528
45;6.650131552;20.56495213;838.416655
46;6.166676068;19.88024029;645.457365
47;4.635734654;19.85682747;1221.356778
48;5.679639663;19.46388662;3138.237892
49;6.093441031;18.96060993;1643.359571
50;5.937377371;19.39170901;2174.160799
51;7.638223822;19.83524498;2255.966751
52;6.910739495;20.79603832;2804.642501
53;6.222770709;19.08561359;893.236987
54;6.5880255;19.65310434;857.475507
55;6.316722333;18.89342755;1187.62014
56;4.269090909;23.33818182;1202.435531
