SampleID;x1;x2;y;RandomEffect
1;22.05;5.57;0.93;ELATAGH
2;42.1;6.31;0.95;ELATAGH
3;23.35;6.305;0.99;ELATAGH
4;13.8;0.885;1;MOURNE BEG
5;5;4.96;1;STRANAGOPPOGE
6;16;4.9;0.96;STRANAGOPPOGE
7;5;4.725;1;STRANAGOPPOGE
8;138;129.85;0.58;BLACKWATER (MONAGHAN)
9;194.5;104.15;0.4;BLACKWATER (MONAGHAN)
10;14.45;35.5;1;BIG (LOUTH)
11;23.85;31.8;1;BIG (LOUTH)
12;19.6;28.75;1;BIG (LOUTH)
13;61.95;186.25;0.63;DEE
14;65.65;190;0.59;DEE
15;62.45;155.65;0.48;DEE
16;64.3;61.1;0.64;FANE
17;173.55;72.65;0.59;FANE
18;57.75;64.55;0.58;FANE
19;243.5;206.2;0.5;WHITE (LOUTH)
20;223.5;186.7;0.71;WHITE (LOUTH)
21;510.5;155.6;0.67;WHITE (LOUTH)
22;30.25;311.55;0.77;ATHBOY
23;36.45;305.8;0.69;ATHBOY
24;25.35;340.4;0.9;ATHBOY
25;59.8;48;0.75;BLACKWATER (KELLS)
26;62.45;56.2;0.47;BLACKWATER (KELLS)
27;71.4;42.05;0.54;BLACKWATER (KELLS)
28;54.85;284.15;0.49;BOYNE
29;49;197.35;0.51;BOYNE
30;35.35;189.3;0.88;BOYNE
31;78.35;212.95;0.5;BOYNE
32;35.25;191.65;1;BOYNE
33;96.9;253.25;0.64;NANNY (MEATH)
34;123.5;229.15;0.64;NANNY (MEATH)
35;71.45;232.1;0.53;NANNY (MEATH)
36;43.05;99.95;0.66;DODDER
37;163.05;123.9;0.65;DODDER
38;29.5;84.6;1;DODDER
39;16;69.2;1;LIFFEY
40;60;79.6;1;LIFFEY
41;5;105;1;LIFFEY
42;76;151.6;0.47;LIFFEY
43;70;145.8;0.52;LIFFEY
44;47.65;153.85;0.71;LIFFEY
45;118;276.4;0.67;RYE WATER
46;132;276.4;0.43;RYE WATER
47;74.15;232.75;0.63;RYE WATER
48;5;4.595;0.99;AVONBEG
49;5;4.95;1;AVONBEG
50;5;4.855;1;AVONBEG
51;26.9;57;0.74;DARGLE
52;20.9;8.3;1;GLENCREE
53;7.25;5;1;GLENCREE
54;5;5;1;GLENCREE
55;6.8;2.655;1;GLENEALO
56;5;3.265;1;GLENEALO
57;5;3.12;1;GLENEALO
58;13;35.1;0.83;VARTRY
59;33.75;44.5;0.79;VARTRY
60;5;27.65;1;VARTRY
61;68.7;51.55;0.51;BANOGE
62;97;53.55;0.53;BANOGE
63;148;78.6;0.47;OWENAVORRAGH
64;176.5;66.25;0.56;OWENAVORRAGH
65;12.7;7.03;1;CLODY
66;26.5;7.8;1;CLODY
67;15.5;12.45;1;CLODY
68;33.45;33;0.69;DERRY
69;32.05;32.55;0.67;DERRY
70;32.85;28.1;0.77;DERRY
71;68.25;115.3;0.34;DOUGLAS (BALLON)
72;77.25;129.55;0.51;DOUGLAS (BALLON)
73;91.5;113;0.82;DOUGLAS (BALLON)
74;15.8;32.9;1;SLANEY
75;15;32;1;SLANEY
76;22.35;29.5;0.86;SLANEY
77;43.6;71.55;0.9;SLANEY
78;41.2;68;0.99;SLANEY
79;33.45;68.95;0.96;SLANEY
80;36.1;17.905;1;URRIN
81;15.35;13.42;0.97;URRIN
82;12.8;18.4;1;URRIN
83;121.5;67.85;0.53;DUNCORMICK
84;57.9;66.55;0.64;DUNCORMICK
85;139.25;53.95;0.72;OWENDUFF (WEXFORD)
86;61.85;51.65;0.81;OWENDUFF (WEXFORD)
87;64.45;186.6;0.38;BARROW
88;56.75;209.5;0.66;BARROW
89;38.4;168.65;0.9;BARROW
90;46.95;235.7;0.65;BARROW
91;84.3;190.8;0.62;BARROW
92;68;190.5;1;BARROW
93;41.75;66;0.81;BURREN
94;29.1;80.6;0.87;BURREN
95;62;64.5;0.88;BURREN
96;85.75;151.95;0.4;GOWRAN
97;111.6;177.55;0.29;GOWRAN
98;66.75;191.5;0.75;GOWRAN
99;55.2;258.6;0.8;GREESE
100;22.85;285.55;0.76;GREESE
101;178;326.4;0.68;TULLY STREAM
102;86;341.6;0.55;TULLY STREAM
103;149.5;272.95;0.74;TULLY STREAM
104;92;187.8;0.79;BALLYROAN
105;69.45;211.4;0.45;BALLYROAN
106;86.5;187;0.54;BALLYROAN
107;81.6;63.9;0.97;DININ (MAIN CHANNEL)
108;142.5;73.75;0.77;DININ (MAIN CHANNEL)
109;44;73.8;1;DININ (MAIN CHANNEL)
110;89.8;206;0.94;GLORY
111;314.5;209.5;0.42;GLORY
112;123.5;147.25;0.64;GLORY
113;76.95;223.2;0.84;KING'S (KILKENNY)
114;121.95;209.1;0.54;KING'S (KILKENNY)
115;109.65;163.3;0.84;KING'S (KILKENNY)
116;68.8;175.55;0.51;NORE
117;48.8;174.95;1;NORE
118;57.5;140;0.8;NORE
119;93.25;119.85;0.6;NORE
120;78.25;135.2;0.82;NORE
121;47.5;130.15;1;NORE
122;19.6;289.3;0.61;NUENNA
123;16.9;305.65;0.63;NUENNA
124;40.6;245.95;0.8;NUENNA
