SampleID;x1;x2;y;RandomEffect
1;13.17862963;104.0261111;0.01647541;Barrow Suir Nore Estuary
2;13.17862963;104.0261111;0.016757813;Barrow Suir Nore Estuary
3;13.17862963;104.0261111;0.007631579;Barrow Suir Nore Estuary
4;13.17862963;104.0261111;0.008086957;Barrow Suir Nore Estuary
5;13.17862963;104.0261111;0.025221239;Barrow Suir Nore Estuary
6;13.17862963;104.0261111;0.0147;Barrow Suir Nore Estuary
7;13.17862963;104.0261111;0.010108696;Barrow Suir Nore Estuary
8;13.17862963;104.0261111;0.025;Barrow Suir Nore Estuary
9;13.17862963;104.0261111;0.022368421;Barrow Suir Nore Estuary
10;13.17862963;104.0261111;0.02;Barrow Suir Nore Estuary
11;12.67088889;102.2044444;0.023880597;Colligan Estuary
12;12.67088889;102.2044444;0.0032;Colligan Estuary
13;12.67088889;102.2044444;0.0023;Colligan Estuary
14;12.67088889;102.2044444;0.005625;Colligan Estuary
15;12.67088889;102.2044444;0.004655172;Colligan Estuary
16;12.67088889;102.2044444;0.023374858;Colligan Estuary
17;12.67088889;102.2044444;0.01734375;Colligan Estuary
18;12.67088889;102.2044444;0.00625;Colligan Estuary
19;12.67088889;102.2044444;0.012352941;Colligan Estuary
20;12.67088889;102.2044444;0.030789474;Colligan Estuary
21;13.98416687;102.086244;0.015789474;Ilen Estuary
22;13.98416687;102.086244;0.018362069;Ilen Estuary
23;13.98416687;102.086244;0.012857143;Ilen Estuary
24;13.98416687;102.086244;0.005833333;Ilen Estuary
25;13.98416687;102.086244;0.018536585;Ilen Estuary
26;13.98416687;102.086244;0.011666667;Ilen Estuary
27;13.98416687;102.086244;0.026145511;Ilen Estuary
28;13.98416687;102.086244;0.017222222;Ilen Estuary
29;13.98416687;102.086244;0.032142857;Ilen Estuary
30;13.98416687;102.086244;0.054014423;Ilen Estuary
31;13.65261569;105.9631373;0.031153846;Lough Mahon
32;13.65261569;105.9631373;0.03375;Lough Mahon
33;13.65261569;105.9631373;0.034109589;Lough Mahon
34;13.65261569;105.9631373;0.023365385;Lough Mahon
35;13.65261569;105.9631373;0.019821429;Lough Mahon
36;13.65261569;105.9631373;0.033131868;Lough Mahon
37;13.65261569;105.9631373;0.015555556;Lough Mahon
38;13.65261569;105.9631373;0.0316875;Lough Mahon
39;13.65261569;105.9631373;0.033970588;Lough Mahon
40;13.65261569;105.9631373;0.021818182;Lough Mahon
41;13.65261569;105.9631373;0.020625;Lough Mahon
42;13.65261569;105.9631373;0.02625;Lough Mahon
43;13.65261569;105.9631373;0.044815951;Lough Mahon
44;13.65261569;105.9631373;0.042;Lough Mahon
45;13.65261569;105.9631373;0.038921569;Lough Mahon
46;14.579939;102.5375401;0.054;Lower Bandon Estuary
47;14.579939;102.5375401;0.019090909;Lower Bandon Estuary
48;14.579939;102.5375401;0.023571429;Lower Bandon Estuary
49;14.579939;102.5375401;0.0276;Lower Bandon Estuary
50;14.579939;102.5375401;0.028714286;Lower Bandon Estuary
51;14.579939;102.5375401;0.037125;Lower Bandon Estuary
52;14.579939;102.5375401;0.03;Lower Bandon Estuary
53;14.579939;102.5375401;0.023636364;Lower Bandon Estuary
54;14.579939;102.5375401;0.014772727;Lower Bandon Estuary
55;14.579939;102.5375401;0.021090909;Lower Bandon Estuary
56;14.579939;102.5375401;0.025491453;Lower Bandon Estuary
57;14.579939;102.5375401;0.016966019;Lower Bandon Estuary
58;14.579939;102.5375401;0.016570681;Lower Bandon Estuary
59;14.579939;102.5375401;0.006939252;Lower Bandon Estuary
60;14.579939;102.5375401;0.024480337;Lower Bandon Estuary
61;14.44949106;95.91780875;0.03402439;Lower Blackwater Estuary
62;14.44949106;95.91780875;0.030428571;Lower Blackwater Estuary
63;14.44949106;95.91780875;0.03825;Lower Blackwater Estuary
64;14.44949106;95.91780875;0.02765625;Lower Blackwater Estuary
65;14.44949106;95.91780875;0.006136364;Lower Blackwater Estuary
66;14.44949106;95.91780875;0.047142857;Lower Blackwater Estuary
67;14.44949106;95.91780875;0.013421053;Lower Blackwater Estuary
68;14.44949106;95.91780875;0.032619048;Lower Blackwater Estuary
69;14.44949106;95.91780875;0.022692308;Lower Blackwater Estuary
70;14.44949106;95.91780875;0.027692308;Lower Blackwater Estuary
71;14.44949106;95.91780875;0.02720339;Lower Blackwater Estuary
72;14.44949106;95.91780875;0.004390244;Lower Blackwater Estuary
73;14.44949106;95.91780875;0.036521739;Lower Blackwater Estuary
74;14.44949106;95.91780875;0.039;Lower Blackwater Estuary
75;14.44949106;95.91780875;0.035322581;Lower Blackwater Estuary
76;14.5184162;92.83011204;0.031363636;Lower Suir Estuary
77;14.5184162;92.83011204;0.035;Lower Suir Estuary
78;14.5184162;92.83011204;0.03;Lower Suir Estuary
79;14.5184162;92.83011204;0.0318;Lower Suir Estuary
80;14.5184162;92.83011204;0.02625;Lower Suir Estuary
81;14.5184162;92.83011204;0.043125;Lower Suir Estuary
82;14.5184162;92.83011204;0.053653846;Lower Suir Estuary
83;14.5184162;92.83011204;0.03;Lower Suir Estuary
84;14.5184162;92.83011204;0.047307692;Lower Suir Estuary
85;14.5184162;92.83011204;0.0225;Lower Suir Estuary
86;14.05236008;110.3489661;0.032687075;North Channel Great Island
87;14.05236008;110.3489661;0.018333333;North Channel Great Island
88;14.05236008;110.3489661;0.043333333;North Channel Great Island
89;14.05236008;110.3489661;0.04076087;North Channel Great Island
90;14.05236008;110.3489661;0.0525;North Channel Great Island
91;14.05236008;110.3489661;0.035454545;North Channel Great Island
92;14.05236008;110.3489661;0.04125;North Channel Great Island
93;14.05236008;110.3489661;0.03625;North Channel Great Island
94;14.05236008;110.3489661;0.036666667;North Channel Great Island
95;14.05236008;110.3489661;0.039242424;North Channel Great Island
96;14.05236008;110.3489661;0.036666667;North Channel Great Island
97;14.05236008;110.3489661;0.035613497;North Channel Great Island
98;14.05236008;110.3489661;0.028;North Channel Great Island
99;14.05236008;110.3489661;0.0475;North Channel Great Island
