SampleID;x1;x2;y;RandomEffect1;RandomEffect2
63;0.051328125;26.59526722;2;North Atlantic Ocean;Fergus Estuary
64;0.051328125;26.59526722;4;North Atlantic Ocean;Fergus Estuary
65;0.051328125;26.59526722;3;North Atlantic Ocean;Fergus Estuary
66;0.038856009;26.59526722;25;Celtic Sea;Ilen Estuary
67;0.038856009;26.59526722;24;Celtic Sea;Ilen Estuary
68;0.038856009;26.59526722;18;Celtic Sea;Ilen Estuary
69;0.038856009;26.59526722;8;Celtic Sea;Ilen Estuary
70;0.038856009;26.59526722;46;Celtic Sea;Ilen Estuary
71;0.038856009;26.59526722;5;Celtic Sea;Ilen Estuary
72;0.038856009;26.59526722;63;Celtic Sea;Ilen Estuary
73;0.038856009;26.59526722;7;Celtic Sea;Ilen Estuary
74;0.038856009;26.59526722;6;Celtic Sea;Ilen Estuary
75;0.038856009;26.59526722;15;Celtic Sea;Ilen Estuary
76;0.055885468;26.59526722;15;Irish Sea;Inner Dundalk Bay
77;0.055885468;26.59526722;20;Irish Sea;Inner Dundalk Bay
78;0.055885468;26.59526722;11;Irish Sea;Inner Dundalk Bay
79;0.055885468;26.59526722;13;Irish Sea;Inner Dundalk Bay
80;0.055885468;26.59526722;18;Irish Sea;Inner Dundalk Bay
81;0.075448787;26.59526722;15;Irish Sea;Inner Dundalk Bay
82;0.075448787;26.59526722;14;Irish Sea;Inner Dundalk Bay
83;0.075448787;26.59526722;11;Irish Sea;Inner Dundalk Bay
84;0.075448787;26.59526722;11;Irish Sea;Inner Dundalk Bay
85;0.075448787;26.59526722;17;Irish Sea;Inner Dundalk Bay
86;0.108149191;31.51;10;Irish Sea;Inner Dundalk Bay
87;0.108149191;25.22;26;Irish Sea;Inner Dundalk Bay
88;0.108149191;28.84;12;Irish Sea;Inner Dundalk Bay
89;0.108149191;27.81;10;Irish Sea;Inner Dundalk Bay
90;0.108149191;29;7;Irish Sea;Inner Dundalk Bay
91;0.078891667;31.51;10;Irish Sea;Inner Dundalk Bay
92;0.078891667;25.22;26;Irish Sea;Inner Dundalk Bay
93;0.078891667;28.84;12;Irish Sea;Inner Dundalk Bay
94;0.078891667;27.81;10;Irish Sea;Inner Dundalk Bay
95;0.078891667;29;7;Irish Sea;Inner Dundalk Bay
96;0.032092593;26.59526722;9;North Atlantic Ocean;Inner Kenmare river
97;0.032092593;26.59526722;11;North Atlantic Ocean;Inner Kenmare river
98;0.032092593;26.59526722;10;North Atlantic Ocean;Inner Kenmare river
99;0.032092593;26.59526722;10;North Atlantic Ocean;Inner Kenmare river
100;0.032092593;26.59526722;7;North Atlantic Ocean;Inner Kenmare river
101;0.018565217;26.59526722;37;North Atlantic Ocean;Kilmakilloge Harbour
102;0.018565217;26.59526722;15;North Atlantic Ocean;Kilmakilloge Harbour
103;0.018565217;26.59526722;69;North Atlantic Ocean;Kilmakilloge Harbour
104;0.018565217;26.59526722;31;North Atlantic Ocean;Kilmakilloge Harbour
105;0.018565217;26.59526722;9;North Atlantic Ocean;Kilmakilloge Harbour
106;0.021198258;26.59526722;61;North Atlantic Ocean;Kinvarra Bay
107;0.021198258;26.59526722;87;North Atlantic Ocean;Kinvarra Bay
108;0.021198258;26.59526722;13;North Atlantic Ocean;Kinvarra Bay
109;0.021198258;26.59526722;9;North Atlantic Ocean;Kinvarra Bay
110;0.021198258;26.59526722;78;North Atlantic Ocean;Kinvarra Bay
111;0.021198258;26.59526722;16;North Atlantic Ocean;Kinvarra Bay
112;0.021198258;26.59526722;10;North Atlantic Ocean;Kinvarra Bay
113;0.021198258;26.59526722;59;North Atlantic Ocean;Kinvarra Bay
114;0.021198258;26.59526722;24;North Atlantic Ocean;Kinvarra Bay
115;0.021198258;26.59526722;11;North Atlantic Ocean;Kinvarra Bay
116;0.021465677;26.59526722;27;North Atlantic Ocean;Kinvarra Bay
117;0.021465677;26.59526722;16;North Atlantic Ocean;Kinvarra Bay
118;0.021465677;26.59526722;24;North Atlantic Ocean;Kinvarra Bay
119;0.021465677;26.59526722;13;North Atlantic Ocean;Kinvarra Bay
120;0.021465677;26.59526722;32;North Atlantic Ocean;Kinvarra Bay
121;0.021465677;26.59526722;16;North Atlantic Ocean;Kinvarra Bay
122;0.021465677;26.59526722;17;North Atlantic Ocean;Kinvarra Bay
123;0.021465677;26.59526722;60;North Atlantic Ocean;Kinvarra Bay
124;0.021465677;26.59526722;23;North Atlantic Ocean;Kinvarra Bay
125;0.021465677;26.59526722;7;North Atlantic Ocean;Kinvarra Bay
126;0.033671493;26.59526722;43;North Atlantic Ocean;Kinvarra Bay
127;0.033671493;26.59526722;4;North Atlantic Ocean;Kinvarra Bay
128;0.033671493;26.59526722;15;North Atlantic Ocean;Kinvarra Bay
129;0.033671493;26.59526722;1;North Atlantic Ocean;Kinvarra Bay
130;0.033671493;26.59526722;37;North Atlantic Ocean;Kinvarra Bay
131;0.033671493;26.59526722;17;North Atlantic Ocean;Kinvarra Bay
132;0.033671493;26.59526722;4;North Atlantic Ocean;Kinvarra Bay
133;0.033671493;26.59526722;30;North Atlantic Ocean;Kinvarra Bay
134;0.033671493;26.59526722;9;North Atlantic Ocean;Kinvarra Bay
135;0.033671493;26.59526722;7;North Atlantic Ocean;Kinvarra Bay
136;0.040522611;26.59526722;3;North Atlantic Ocean;Kinvarra Bay
137;0.040522611;26.59526722;6;North Atlantic Ocean;Kinvarra Bay
138;0.040522611;26.59526722;5;North Atlantic Ocean;Kinvarra Bay
139;0.040522611;26.59526722;36;North Atlantic Ocean;Kinvarra Bay
140;0.040522611;26.59526722;29;North Atlantic Ocean;Kinvarra Bay
141;0.040522611;26.59526722;12;North Atlantic Ocean;Kinvarra Bay
142;0.040522611;26.59526722;33;North Atlantic Ocean;Kinvarra Bay
143;0.040522611;26.59526722;18;North Atlantic Ocean;Kinvarra Bay
144;0.040522611;26.59526722;10;North Atlantic Ocean;Kinvarra Bay
145;0.040522611;26.59526722;3;North Atlantic Ocean;Kinvarra Bay
146;0.040522611;26.59526722;43;North Atlantic Ocean;Kinvarra Bay
147;0.040522611;26.59526722;4;North Atlantic Ocean;Kinvarra Bay
148;0.040522611;26.59526722;15;North Atlantic Ocean;Kinvarra Bay
149;0.040522611;26.59526722;1;North Atlantic Ocean;Kinvarra Bay
150;0.040522611;26.59526722;37;North Atlantic Ocean;Kinvarra Bay
151;0.040522611;26.59526722;17;North Atlantic Ocean;Kinvarra Bay
152;0.040522611;26.59526722;4;North Atlantic Ocean;Kinvarra Bay
153;0.040522611;26.59526722;30;North Atlantic Ocean;Kinvarra Bay
154;0.040522611;26.59526722;9;North Atlantic Ocean;Kinvarra Bay
155;0.040522611;26.59526722;7;North Atlantic Ocean;Kinvarra Bay
156;0.349084674;26.59526722;25;Irish Sea;Liffey Eastuary Lower
157;0.349084674;26.59526722;8;Irish Sea;Liffey Eastuary Lower
158;0.349084674;26.59526722;16;Irish Sea;Liffey Eastuary Lower
159;0.349084674;26.59526722;37;Irish Sea;Liffey Eastuary Lower
160;0.349084674;26.59526722;32;Irish Sea;Liffey Eastuary Lower
161;0.349084674;26.59526722;18;Irish Sea;Liffey Eastuary Lower
162;0.349084674;26.59526722;22;Irish Sea;Liffey Eastuary Lower
163;0.349084674;26.59526722;23;Irish Sea;Liffey Eastuary Lower
164;0.349084674;26.59526722;7;Irish Sea;Liffey Eastuary Lower
165;0.349084674;26.59526722;6;Irish Sea;Liffey Eastuary Lower
166;0.349084674;26.59526722;14;Irish Sea;Liffey Eastuary Lower
167;0.349084674;26.59526722;10;Irish Sea;Liffey Eastuary Lower
168;0.349084674;26.59526722;13;Irish Sea;Liffey Eastuary Lower
169;0.349084674;26.59526722;3;Irish Sea;Liffey Eastuary Lower
170;0.114598592;26.59526722;5;Celtic Sea;Lough Mahon
171;0.114598592;30.11;5;Celtic Sea;Lough Mahon
172;0.114598592;26.59526722;13;Celtic Sea;Lough Mahon
173;0.114598592;26.59526722;13;Celtic Sea;Lough Mahon
174;0.114598592;26.59526722;5;Celtic Sea;Lough Mahon
175;0.114598592;30.5;13;Celtic Sea;Lough Mahon
176;0.114598592;26.59526722;19;Celtic Sea;Lough Mahon
177;0.114598592;26.59526722;36;Celtic Sea;Lough Mahon
178;0.114598592;31.58;9;Celtic Sea;Lough Mahon
179;0.114598592;26.59526722;18;Celtic Sea;Lough Mahon
180;0.114598592;26.59526722;4;Celtic Sea;Lough Mahon
181;0.114598592;26.59526722;5;Celtic Sea;Lough Mahon
182;0.114598592;26.59526722;9;Celtic Sea;Lough Mahon
183;0.114598592;26.59526722;4;Celtic Sea;Lough Mahon
184;0.114598592;33.2;11;Celtic Sea;Lough Mahon
185;0.058498922;26.59526722;7;Celtic Sea;Lower Bandon Estuary
186;0.058498922;31.79;2;Celtic Sea;Lower Bandon Estuary
187;0.058498922;32.91;6;Celtic Sea;Lower Bandon Estuary
188;0.058498922;33.56;5;Celtic Sea;Lower Bandon Estuary
189;0.058498922;26.59526722;6;Celtic Sea;Lower Bandon Estuary
190;0.058498922;26.59526722;16;Celtic Sea;Lower Bandon Estuary
191;0.058498922;26.59526722;13;Celtic Sea;Lower Bandon Estuary
192;0.058498922;33.84;21;Celtic Sea;Lower Bandon Estuary
193;0.058498922;26.59526722;68;Celtic Sea;Lower Bandon Estuary
194;0.058498922;26.59526722;62;Celtic Sea;Lower Bandon Estuary
195;0.058498922;26.59526722;71;Celtic Sea;Lower Bandon Estuary
196;0.058498922;26.59526722;50;Celtic Sea;Lower Bandon Estuary
197;0.058498922;26.59526722;36;Celtic Sea;Lower Bandon Estuary
198;0.058498922;33.95;31;Celtic Sea;Lower Bandon Estuary
199;0.058498922;26.59526722;83;Celtic Sea;Lower Bandon Estuary
200;0.042186618;25.06;6;Celtic Sea;Lower Blackwater Estuary
201;0.042186618;26.59526722;10;Celtic Sea;Lower Blackwater Estuary
202;0.042186618;26.59526722;11;Celtic Sea;Lower Blackwater Estuary
203;0.042186618;26.59526722;10;Celtic Sea;Lower Blackwater Estuary
204;0.042186618;31.64;8;Celtic Sea;Lower Blackwater Estuary
205;0.042186618;26.59526722;13;Celtic Sea;Lower Blackwater Estuary
206;0.042186618;26.59526722;6;Celtic Sea;Lower Blackwater Estuary
207;0.042186618;26.59526722;11;Celtic Sea;Lower Blackwater Estuary
208;0.042186618;33.37;10;Celtic Sea;Lower Blackwater Estuary
209;0.042186618;26.59526722;10;Celtic Sea;Lower Blackwater Estuary
210;0.042186618;26.59526722;22;Celtic Sea;Lower Blackwater Estuary
211;0.042186618;26.59526722;8;Celtic Sea;Lower Blackwater Estuary
212;0.042186618;26.59526722;16;Celtic Sea;Lower Blackwater Estuary
213;0.042186618;26.59526722;12;Celtic Sea;Lower Blackwater Estuary
214;0.042186618;26.59526722;14;Celtic Sea;Lower Blackwater Estuary
215;0.029673913;23.29;10;North Atlantic Ocean;Lower Shannon Estuary
216;0.029673913;23.58;12;North Atlantic Ocean;Lower Shannon Estuary
217;0.029673913;23.52;12;North Atlantic Ocean;Lower Shannon Estuary
218;0.029673913;23.2;31;North Atlantic Ocean;Lower Shannon Estuary
219;0.029673913;23.15;20;North Atlantic Ocean;Lower Shannon Estuary
220;0.029673913;25.91;14;North Atlantic Ocean;Lower Shannon Estuary
221;0.029673913;26.53;18;North Atlantic Ocean;Lower Shannon Estuary
222;0.029673913;26.1;39;North Atlantic Ocean;Lower Shannon Estuary
223;0.029673913;23.15;9;North Atlantic Ocean;Lower Shannon Estuary
224;0.029673913;21.5;6;North Atlantic Ocean;Lower Shannon Estuary
225;0.070623968;26.59526722;15;Irish Sea;Lower Slaney Estuary
226;0.070623968;26.59526722;13;Irish Sea;Lower Slaney Estuary
227;0.070623968;26.59526722;22;Irish Sea;Lower Slaney Estuary
228;0.070623968;26.59526722;12;Irish Sea;Lower Slaney Estuary
229;0.070623968;26.59526722;7;Irish Sea;Lower Slaney Estuary
230;0.070623968;26.59526722;6;Irish Sea;Lower Slaney Estuary
231;0.070623968;26.59526722;7;Irish Sea;Lower Slaney Estuary
232;0.070623968;26.59526722;5;Irish Sea;Lower Slaney Estuary
233;0.070623968;26.59526722;8;Irish Sea;Lower Slaney Estuary
234;0.070623968;26.59526722;25;Irish Sea;Lower Slaney Estuary
235;0.071731676;26.59526722;15;Celtic Sea;Lower Suir Estuary
236;0.071731676;26.59526722;5;Celtic Sea;Lower Suir Estuary
237;0.071731676;26.59526722;4;Celtic Sea;Lower Suir Estuary
238;0.071731676;26.59526722;6;Celtic Sea;Lower Suir Estuary
239;0.071731676;26.59526722;6;Celtic Sea;Lower Suir Estuary
240;0.071731676;26.59526722;7;Celtic Sea;Lower Suir Estuary
241;0.071731676;26.59526722;9;Celtic Sea;Lower Suir Estuary
242;0.071731676;26.59526722;6;Celtic Sea;Lower Suir Estuary
243;0.071731676;26.59526722;6;Celtic Sea;Lower Suir Estuary
244;0.071731676;26.59526722;6;Celtic Sea;Lower Suir Estuary
245;0.020025641;26.59526722;24;North Atlantic Ocean;Newport Bay
246;0.020025641;26.59526722;36;North Atlantic Ocean;Newport Bay
247;0.020025641;26.59526722;57;North Atlantic Ocean;Newport Bay
248;0.020025641;26.59526722;53;North Atlantic Ocean;Newport Bay
249;0.020025641;26.59526722;67;North Atlantic Ocean;Newport Bay
250;0.020025641;26.59526722;39;North Atlantic Ocean;Newport Bay
251;0.020025641;26.59526722;38;North Atlantic Ocean;Newport Bay
252;0.020025641;26.59526722;76;North Atlantic Ocean;Newport Bay
253;0.020025641;26.59526722;41;North Atlantic Ocean;Newport Bay
254;0.020025641;26.59526722;47;North Atlantic Ocean;Newport Bay
255;0.052255993;32.7;46;Celtic Sea;North Channel Great Island
256;0.052255993;32.57;8;Celtic Sea;North Channel Great Island
257;0.052255993;32.54;10;Celtic Sea;North Channel Great Island
258;0.052255993;31.77;7;Celtic Sea;North Channel Great Island
259;0.052255993;31.75;4;Celtic Sea;North Channel Great Island
260;0.052255993;31.75;22;Celtic Sea;North Channel Great Island
261;0.020333333;31.78;9;North Atlantic Ocean;Sruwaddacon Bay
262;0.020333333;32.52;9;North Atlantic Ocean;Sruwaddacon Bay
263;0.020333333;34.31;6;North Atlantic Ocean;Sruwaddacon Bay
264;0.020333333;33.55;9;North Atlantic Ocean;Sruwaddacon Bay
265;0.020333333;33.78;38;North Atlantic Ocean;Sruwaddacon Bay
266;0.020333333;33.87;21;North Atlantic Ocean;Sruwaddacon Bay
267;0.020333333;34.04;6;North Atlantic Ocean;Sruwaddacon Bay
268;0.020333333;34.27;4;North Atlantic Ocean;Sruwaddacon Bay
269;0.020333333;34.36;3;North Atlantic Ocean;Sruwaddacon Bay
270;0.020333333;34.4;3;North Atlantic Ocean;Sruwaddacon Bay
271;0.020333333;34.45;3;North Atlantic Ocean;Sruwaddacon Bay
272;0.020333333;34.44;6;North Atlantic Ocean;Sruwaddacon Bay
273;0.020333333;34.37;3;North Atlantic Ocean;Sruwaddacon Bay
274;0.020333333;34.57;6;North Atlantic Ocean;Sruwaddacon Bay
275;0.020333333;34.57;2;North Atlantic Ocean;Sruwaddacon Bay
276;0.131866667;26.59526722;15;Irish Sea;Tolka Estuary
277;0.131866667;26.59526722;11;Irish Sea;Tolka Estuary
278;0.131866667;26.59526722;9;Irish Sea;Tolka Estuary
279;0.131866667;26.59526722;20;Irish Sea;Tolka Estuary
280;0.131866667;26.59526722;18;Irish Sea;Tolka Estuary
281;0.131866667;26.59526722;30;Irish Sea;Tolka Estuary
282;0.131866667;26.59526722;17;Irish Sea;Tolka Estuary
283;0.204020532;26.59526722;17;Irish Sea;Tolka Estuary
284;0.204020532;26.59526722;12;Irish Sea;Tolka Estuary
285;0.204020532;26.59526722;3;Irish Sea;Tolka Estuary
286;0.204020532;26.59526722;9;Irish Sea;Tolka Estuary
287;0.204020532;26.59526722;9;Irish Sea;Tolka Estuary
288;0.204020532;26.59526722;19;Irish Sea;Tolka Estuary
289;0.204020532;26.59526722;12;Irish Sea;Tolka Estuary
290;0.212225559;26.59526722;15;Irish Sea;Tolka Estuary
291;0.212225559;26.59526722;6;Irish Sea;Tolka Estuary
292;0.212225559;26.59526722;6;Irish Sea;Tolka Estuary
293;0.212225559;26.59526722;7;Irish Sea;Tolka Estuary
294;0.212225559;26.59526722;10;Irish Sea;Tolka Estuary
295;0.212225559;26.59526722;27;Irish Sea;Tolka Estuary
296;0.212225559;26.59526722;13;Irish Sea;Tolka Estuary
297;0.151954191;26.59526722;17;Irish Sea;Tolka Estuary
298;0.151954191;26.59526722;12;Irish Sea;Tolka Estuary
299;0.151954191;26.59526722;3;Irish Sea;Tolka Estuary
300;0.151954191;26.59526722;9;Irish Sea;Tolka Estuary
301;0.151954191;26.59526722;9;Irish Sea;Tolka Estuary
302;0.151954191;26.59526722;19;Irish Sea;Tolka Estuary
303;0.151954191;26.59526722;12;Irish Sea;Tolka Estuary
304;0.151954191;21.25;8;Irish Sea;Tolka Estuary
305;0.151954191;26.8;12;Irish Sea;Tolka Estuary
306;0.151954191;26.8;17;Irish Sea;Tolka Estuary
307;0.151954191;26.55;15;Irish Sea;Tolka Estuary
308;0.151954191;18.5;7;Irish Sea;Tolka Estuary
309;0.151954191;18.25;14;Irish Sea;Tolka Estuary
310;0.151954191;26.7;8;Irish Sea;Tolka Estuary
311;0.151954191;26.59526722;15;Irish Sea;Tolka Estuary
312;0.151954191;26.59526722;6;Irish Sea;Tolka Estuary
313;0.151954191;26.59526722;6;Irish Sea;Tolka Estuary
314;0.151954191;26.59526722;7;Irish Sea;Tolka Estuary
315;0.151954191;26.59526722;10;Irish Sea;Tolka Estuary
316;0.151954191;26.59526722;27;Irish Sea;Tolka Estuary
317;0.151954191;26.59526722;13;Irish Sea;Tolka Estuary
318;0.014388889;31.2;9;North Atlantic Ocean;Westport Bay
319;0.014388889;31.09;39;North Atlantic Ocean;Westport Bay
320;0.014388889;29.99;54;North Atlantic Ocean;Westport Bay
321;0.014388889;30.68;65;North Atlantic Ocean;Westport Bay
322;0.014388889;31.15;20;North Atlantic Ocean;Westport Bay
323;0.014388889;32.11;22;North Atlantic Ocean;Westport Bay
324;0.014388889;31.66;37;North Atlantic Ocean;Westport Bay
325;0.014388889;31.01;15;North Atlantic Ocean;Westport Bay
326;0.014388889;32.26;7;North Atlantic Ocean;Westport Bay
327;0.014388889;32.38;11;North Atlantic Ocean;Westport Bay
