SampleID;x1;x2;y;RandomEffect; 
133;17.9;22.6;7.53;2014;
134;22.8;24.5;18.07;2014;
135;22.8;24.5;23.16;2014;
136;22.8;24.5;25.07;2014;
137;22.5;22.7;8.3;2014;
138;16.5;29.9;15.56;2014;
139;12.6;30.6;8.38;2014;
140;8.2;26.9;3.31;2014;
141;8.2;26.9;3.18;2014;
142;8.2;26.9;3.2;2014;
143;5.6;25.3;2.26;2014;
144;9.7;13.2;3.95;2015;
145;9.9;12.8;6.63;2015;
146;9.9;12.8;6.91;2015;
147;16.7;21.1;9.41;2015;
148;16.3;24.4;7.25;2015;
149;20.7;24.7;3.78;2015;
150;20.7;24.7;2.48;2015;
151;20.7;24.7;3.9;2015;
152;23.4;29.2;5.96;2015;
153;23.4;29.2;5.64;2015;
154;23.4;29.2;5.86;2015;
155;23.1;30.4;7.22;2015;
156;7.4;26.7;1.86;2015;
157;5.7;25.8;2.16;2015;
158;5.7;25.8;1.91;2015;
159;5.7;25.8;2.2;2015;
160;7.1;19.8;14.17;2016;
161;10.8;23.5;4.19;2016;
162;10.8;23.5;3.18;2016;
163;10.8;23.5;2.96;2016;
164;21.6;28.9;6.32;2016;
165;22.7;29.5;4.53;2016;
166;23.6;29.9;4.75;2016;
167;23.6;29.9;5.09;2016;
168;23.6;29.9;3.08;2016;
169;20.4;31.5;5.47;2016;
170;15.2;31.7;2.3;2016;
171;9.1;25.2;0.81;2016;
172;15.4;14.6;6.02;2017;
173;19.7;16.3;5.79;2017;
174;21.5;25.7;2.47;2017;
175;22;28.7;2.91;2017;
176;18.1;27.4;11.74;2017;
177;14.8;29.8;3.16;2017;
178;9.8;21;2.01;2017;
179;9.8;21;1.96;2017;
180;9.8;21;2.05;2017;
181;5.4;25.8;3.88;2017;
182;5.4;25.8;1.94;2017;
183;5.4;25.8;1.86;2017;
184;16.2;23.1;2.36;2018;
185;20.7;28.3;8.15;2018;
186;25;27.2;5;2018;
187;21.7;23.1;5.8;2018;
188;21.7;23.1;6.96;2018;
189;21.7;23.1;7.67;2018;
190;17.3;21.9;1.22;2018;
191;13.6;22.4;60.94;2018;
192;13.6;22.4;57.58;2018;
193;13.6;22.4;63.74;2018;
194;5.5;10.4;4;2018;
195;5.5;10.4;4;2018;
196;5.5;10.4;4;2018;
197;14.7;19.3;18.1;2019;
198;18.7;21.6;17;2019;
199;23.8;25.2;5.74;2019;
200;22.4;27.8;6.15;2019;
201;18.3;28.8;12.56;2019;
202;18.3;28.8;12.96;2019;
203;18.3;28.8;12.23;2019;
204;13.4;30.3;3.69;2019;
205;3.9;24.4;2.49;2019;
206;1.5;22.3;1.53;2019;
207;1.5;22.3;1.56;2019;
208;1.5;22.3;1.49;2019;
209;10.3;0.1;1.54;2002;
210;10.3;0.1;2.24;2002;
211;18.9;0.1;0.95;2002;
212;18.9;0.1;1.2;2002;
213;24.4;14.4;4.03;2002;
214;24.4;14.4;6.45;2002;
215;23.2;31.1;28.76;2002;
216;23.2;31.1;15.52;2002;
217;22.4;30.6;5.07;2002;
218;22.4;30.6;3.36;2002;
219;17.4;29.7;7.31;2002;
220;17.4;29.7;12.56;2002;
221;16.4;0.1;3;2003;
222;16.4;0.1;1.34;2003;
223;24.7;9.8;2.67;2003;
224;24.7;9.8;2.67;2003;
225;18.1;7.6;1.34;2003;
226;18.1;7.6;0.67;2003;
227;24;7.4;6.64;2004;
228;24;7.4;4.43;2004;
229;21;0.4;1.39;2004;
230;21;0.4;1.7;2004;
231;16.2;0.1;1.56;2004;
232;16.2;0.1;1.69;2004;
233;3.3;3.5;1.43;2004;
234;3.3;3.5;1.34;2004;
235;12;6.9;14.39;2005;
236;12;6.9;10.46;2005;
237;13.3;1.5;2.75;2005;
238;13.3;1.5;1.62;2005;
239;14;0.4;2.88;2005;
240;14;0.4;1.96;2005;
241;14.1;0.1;0.06;2005;
242;14.1;0.1;2.04;2005;
243;13.3;3.6;5.89;2005;
244;13.3;3.6;4.34;2005;
245;13;5.7;1.56;2005;
246;13;5.7;1.19;2005;
247;13.6;0.9;1.39;2005;
248;13.6;0.9;1.17;2005;
249;13.6;0.3;2.32;2005;
250;13.6;0.3;0.77;2005;
251;13.8;0.1;8.24;2005;
252;13.8;0.1;2.2;2005;
253;13.2;5.8;3.3;2005;
254;13.2;5.8;3.1;2005;
255;13.5;1.5;2.56;2005;
256;13.5;1.5;2.18;2005;
257;13.6;0.3;0.06;2005;
258;13.6;0.3;1.69;2005;
259;13.6;0.1;2.99;2005;
260;13.6;0.1;2.08;2005;
261;13.6;5;0.06;2005;
262;13.6;5;1.56;2005;
263;13.5;5.2;5.96;2005;
264;13.5;5.2;3.17;2005;
265;13.6;1.2;0.06;2005;
266;13.6;1.2;0.26;2005;
267;13.5;0.3;2.95;2005;
268;13.5;0.3;3.1;2005;
269;13.6;0.1;0.64;2005;
270;13.6;0.1;0.75;2005;
271;13.4;9.8;5.21;2005;
272;13.4;9.8;2.73;2005;
273;15.4;0.1;1.7;2005;
274;15.4;0.1;1.06;2005;
275;17.6;0.1;1.62;2005;
276;17.6;0.1;0.78;2005;
277;17.8;0.1;0.78;2005;
278;17.8;0.1;1.07;2005;
279;18.1;0.1;0.06;2005;
280;18.1;0.1;0.06;2005;
281;18.3;0.1;3.31;2005;
282;18.3;0.1;0.06;2005;
283;18.5;0.1;4.6;2005;
284;18.5;0.1;1.78;2005;
285;18.6;0.1;11.26;2005;
286;18.6;0.1;6.29;2005;
287;18.5;0.1;0.87;2005;
288;18.5;0.1;0.97;2005;
289;19.1;8.8;1.06;2005;
290;19.1;8.8;0.97;2005;
291;18.7;0.9;0.77;2005;
292;18.7;0.9;0.78;2005;
293;18.7;0.3;0.06;2005;
294;18.7;0.3;0.06;2005;
295;19.6;0.2;1.1;2005;
296;19.6;0.2;0.99;2005;
297;24.8;21.2;3.49;2005;
298;24.8;21.2;2.91;2005;
299;25;20.4;3.17;2005;
300;25;20.4;3.25;2005;
301;26.9;3.4;4.91;2005;
302;26.9;3.4;4.64;2005;
303;25.5;19.7;5.03;2005;
304;25.5;19.7;4.56;2005;
305;25.2;20.7;2.15;2005;
306;25.2;20.7;3.88;2005;
307;23.9;19.5;79.72;2005;
308;23.9;19.5;4.03;2005;
309;23.8;22;8.41;2005;
310;23.8;22;6.29;2005;
311;24;21.8;22.92;2005;
312;24;21.8;28.14;2005;
313;24.6;4.7;10.18;2005;
314;24.6;4.7;8.6;2005;
315;24.5;16.4;5.11;2005;
316;24.5;16.4;4.68;2005;
317;23.8;21.8;3.94;2005;
318;23.8;21.8;3.95;2005;
319;23.8;23.3;2.8;2005;
320;23.8;23.3;2.99;2005;
321;23.9;23.3;7.42;2005;
322;23.9;23.3;9.66;2005;
323;23.1;4.3;20.01;2005;
324;23.1;4.3;13.61;2005;
325;23;3.8;12.54;2005;
326;23;3.8;9.17;2005;
327;13.9;0.1;2.44;2005;
328;13.9;0.1;2.35;2005;
329;8.9;0.1;0.97;2005;
330;8.9;0.1;0.74;2005;
331;8.8;0.1;0.85;2005;
332;8.8;0.1;0.77;2005;
333;8.8;0.1;0.9;2005;
334;8.8;0.1;0.7;2005;
335;8.7;0.1;0.8;2005;
336;8.7;0.1;0.7;2005;
337;8.6;0.1;0.06;2005;
338;8.6;0.1;0.81;2005;
339;8.5;0;3.94;2005;
340;8.5;0;1.13;2005;
341;8.4;0;1;2005;
342;8.4;0;0.81;2005;
343;8.3;0;0.9;2005;
344;8.3;0;0.9;2005;
345;8.2;0;1.02;2005;
346;8.2;0;0.8;2005;
347;8.1;0;0.71;2005;
348;8.1;0;0.68;2005;
349;9.2;0.1;0.52;2005;
350;9.2;0.1;0.06;2005;
351;2.4;0;1.78;2005;
352;2.4;0;0.52;2005;
353;2.6;0;0.46;2005;
354;2.6;0;0.06;2005;
355;2.8;0;1.08;2005;
356;2.8;0;0.06;2005;
357;2.9;0;3.06;2005;
358;2.9;0;0.06;2005;
359;3;0;0.51;2005;
360;3;0;0.06;2005;
361;3.1;0;1;2005;
362;3.1;0;0.06;2005;
363;3.2;0;0.06;2005;
364;3.2;0;0.81;2005;
365;3.3;0;1.86;2005;
366;3.3;0;2.19;2005;
367;3.5;0.1;0.06;2005;
368;3.5;0.1;0.06;2005;
369;3.6;0;7.72;2005;
370;3.6;0;2.22;2005;
371;12.6;8.8;9.096;2006;
372;12.6;8.8;7.747;2006;
373;13.4;2.7;3.467;2006;
374;13.4;2.7;5.716;2006;
375;14;1.8;3.931;2006;
376;14.6;6.5;2.917;2006;
377;14.6;6.5;3.249;2006;
378;14;10.6;5.165;2006;
379;14;10.6;5.249;2006;
380;13.3;1.7;8.066;2006;
381;13.3;1.7;6.124;2006;
382;13.3;1.7;3.251;2006;
383;13.3;1.7;4.135;2006;
384;13.3;3.7;2.858;2006;
385;13.3;3.7;3.77;2006;
386;13;13.4;5.484;2006;
387;13;13.4;4.715;2006;
388;12.8;15.3;6.834;2006;
389;12.8;15.3;6.397;2006;
390;11.5;0.2;3.646;2006;
391;11.5;0.2;3.844;2006;
392;9;0;2.002;2006;
393;9;0;2.004;2006;
394;13.1;0;1.552;2006;
395;13.1;0;1.35;2006;
396;13.2;0;2.104;2006;
397;13.2;0;1.567;2006;
398;13.5;0;1.669;2006;
399;13.5;0;1.785;2006;
400;13.9;0;1.799;2006;
401;13.9;0;2.004;2006;
402;14.1;0;1.685;2006;
403;14.1;0;1.582;2006;
404;14.1;0;1.67;2006;
405;14.1;0;1.685;2006;
406;14;0;1.872;2006;
407;14;0;1.683;2006;
408;13.7;0;1.451;2006;
409;13.7;0;1.451;2006;
410;13.4;0;1.654;2006;
411;13.4;0;1.234;2006;
412;13.3;0;1.668;2006;
413;13.3;0;1.552;2006;
414;22;0.1;1.196;2006;
415;22;0.1;1.349;2006;
416;22.1;0.1;1.697;2006;
417;22.1;0.1;1.37;2006;
418;22.2;0.1;1.372;2006;
419;22.2;0.1;1.503;2006;
420;22.2;0.1;1.37;2006;
421;22.2;0.1;1.37;2006;
422;22.2;0.1;1.196;2006;
423;22.2;0.1;1.196;2006;
424;22.2;0.1;1.196;2006;
425;22.2;0.1;1.218;2006;
426;22.3;0.1;1.196;2006;
427;22.3;0.1;1.196;2006;
428;22.1;1.1;3.547;2006;
429;22.1;1.1;3.719;2006;
430;21.9;4.6;5.918;2006;
431;21.9;4.6;6.244;2006;
432;22.2;1.3;1.699;2006;
433;22.2;1.3;1.697;2006;
434;23.6;1.5;2.147;2006;
435;25.6;2.1;6.542;2006;
436;25.6;2.1;6.977;2006;
437;25.9;1.7;3.844;2006;
438;25.9;1.7;3.394;2006;
439;26.1;0.7;4.831;2006;
440;26.1;0.7;5.527;2006;
441;25.3;14.4;10.167;2006;
442;25.3;14.4;9.255;2006;
443;25.3;16.1;13.07;2006;
444;25.3;16.1;12.405;2006;
445;25.4;5.4;11.055;2006;
446;25.4;5.4;10.024;2006;
447;25.4;2.3;5.308;2006;
448;25.4;2.3;6.093;2006;
449;25.3;5.9;8.224;2006;
450;25.3;5.9;8.572;2006;
451;25.1;15.8;8.791;2006;
452;25.1;15.8;8.688;2006;
453;25.1;16;11.039;2006;
454;25.1;16;9.574;2006;
455;24.2;4;4.28;2006;
456;24.2;4;3.947;2006;
457;24.2;12.6;7.209;2006;
458;24.2;12.6;7.093;2006;
459;24.2;11.6;5.062;2006;
460;24.2;11.6;5.062;2006;
461;24.2;2.6;2.466;2006;
462;24.2;2.6;2.35;2006;
463;24.1;0.8;4.844;2006;
464;24.1;0.8;4.512;2006;
465;24.2;13.5;12.387;2006;
466;24.2;13.5;11.936;2006;
467;24.2;17.6;9.055;2006;
468;24.2;17.6;8.287;2006;
469;24.2;16.6;7.373;2006;
470;24.2;16.6;7.386;2006;
471;24;4.4;9.558;2006;
472;24;4.4;9.238;2006;
473;24.1;1.5;4.148;2006;
474;24.1;1.5;4.063;2006;
475;23.6;4;9.457;2006;
476;20.3;21;3.818;2006;
477;20.3;21;4.382;2006;
478;20.6;22.2;5.065;2006;
479;20.6;22.2;9.752;2006;
480;20.6;22.8;6.167;2006;
481;20.6;22.8;5.732;2006;
482;20.6;22;5.384;2006;
483;20.6;22;5.717;2006;
484;19.5;4.3;7.502;2006;
485;19.5;4.3;7.196;2006;
486;20.6;21.6;5.139;2006;
487;20.6;21.6;4.834;2006;
488;20.7;22.3;7.517;2006;
489;20.7;22.3;6.734;2006;
490;20.7;22.9;5.82;2006;
491;20.7;22.9;5.833;2006;
492;20.6;22.1;5.835;2006;
493;20.6;22.1;5.835;2006;
494;18.8;3.6;6.065;2006;
495;18.8;3.6;6.516;2006;
496;7.8;0;2.6;2006;
497;7.8;0;2.149;2006;
498;7.8;0;2.598;2006;
499;7.8;0;2.83;2006;
500;7.9;0;2.975;2006;
501;7.9;0;2.078;2006;
502;7.9;0;2.366;2006;
503;7.9;0;2.163;2006;
504;7.7;0;2.047;2006;
505;7.7;0;1.931;2006;
506;7.6;0;2.379;2006;
507;7.6;0;2.047;2006;
508;7.5;0;1.917;2006;
509;7.5;0;2.134;2006;
510;7.5;0;2.033;2006;
511;7.5;0;2.047;2006;
512;7.4;0;1.712;2006;
513;7.4;0;1.917;2006;
514;7.4;0;1.596;2006;
515;7.4;0;1.712;2006;
516;9.9;0;1.248;2006;
517;9.9;0;1.35;2006;
518;10;0;1.35;2006;
519;10;0;1.247;2006;
520;10.1;0;1.451;2006;
521;10.1;0;1.453;2006;
522;10.1;0;1.248;2006;
523;10.1;0;1.132;2006;
524;10.1;0;1.538;2006;
525;10.1;0;1.35;2006;
526;10.1;0;1.48;2006;
527;10.1;0;1.132;2006;
528;10.2;0;1.35;2006;
529;10.2;0;1.451;2006;
530;10.2;0;1.35;2006;
531;10.2;0;1.248;2006;
532;10.3;0;1.132;2006;
533;10.3;0;1.234;2006;
534;10.3;0;1.118;2006;
535;10.3;0;1.131;2006;
536;14.1;0;3.24;2007;
537;14.1;0;2.87;2007;
538;11.1;0.1;1.92;2007;
539;11.1;0.1;3.27;2007;
540;11.1;0.1;2.71;2007;
541;11.1;0.1;3.96;2007;
542;11.2;0.1;2.47;2007;
543;11.2;0.1;2.13;2007;
544;11.3;0.1;2.15;2007;
545;11.3;0.1;2.39;2007;
546;11.3;0.1;1.89;2007;
547;11.3;0.1;1.47;2007;
548;11.3;0.1;1.81;2007;
549;11.3;0.1;2.15;2007;
550;11.2;0.1;4.27;2007;
551;11.2;0.1;11.17;2007;
552;11;0.1;5.64;2007;
553;11;0.1;4.62;2007;
554;10.9;0.1;2.25;2007;
555;10.9;0.1;1.9;2007;
556;10.8;0.1;1.99;2007;
557;10.8;0.1;1.93;2007;
558;17.8;0.3;4.06;2007;
559;17.8;0.3;3.95;2007;
560;16.9;0.1;3.28;2007;
561;16.9;0.1;2.86;2007;
562;16.9;0.1;3.13;2007;
563;16.9;0.1;2.76;2007;
564;16.9;0.7;4.6;2007;
565;16.9;0.7;4.29;2007;
566;17;0.5;4.16;2007;
567;17;0.5;2.57;2007;
568;17;0.1;3.61;2007;
569;17;0.1;4.18;2007;
570;17;0.1;3.28;2007;
571;17;0.1;4.18;2007;
572;16;9.1;4.15;2007;
573;16;9.1;4.26;2007;
574;16.1;8.1;4.25;2007;
575;16.1;8.1;4.47;2007;
576;16.5;1.9;4.61;2007;
577;16.5;1.9;4.29;2007;
578;16.6;0.3;4.64;2007;
579;16.6;0.3;5.2;2007;
580;21.1;4;1.26;2007;
581;21.1;4;1.25;2007;
582;21.3;1.9;1.48;2007;
583;21.3;1.9;1.91;2007;
584;21.5;0.8;1.23;2007;
585;21.5;0.8;1.12;2007;
586;21;12.9;2.36;2007;
587;21;12.9;2.81;2007;
588;20.9;15.7;4.06;2007;
589;20.9;15.7;3.73;2007;
590;21.1;5.6;2.12;2007;
591;21.1;5.6;1.8;2007;
592;21;2;2.02;2007;
593;21;2;1.58;2007;
594;21;5.9;3.16;2007;
595;21;5.9;3.39;2007;
596;20.7;16.2;6.31;2007;
597;20.7;16.2;6.53;2007;
598;20.5;17.3;5.86;2007;
599;20.5;17.3;5.96;2007;
600;21;17.7;4.14;2007;
601;21;17.7;4.73;2007;
602;22.3;20.1;3.47;2007;
603;22.3;20.1;2.47;2007;
604;25.4;17.5;3.89;2007;
605;25.4;17.5;3.57;2007;
606;25.5;20;5.12;2007;
607;25.5;20;4.59;2007;
608;25.4;21.2;5.9;2007;
609;25.4;21.2;5.35;2007;
610;25.4;20.2;6.36;2007;
611;25.4;20.2;5.02;2007;
612;25.3;3.3;5.24;2007;
613;25.3;3.3;5.68;2007;
614;25.4;19.9;7.57;2007;
615;25.4;19.9;5.79;2007;
616;25.3;21.1;6.79;2007;
617;25.3;21.1;7.01;2007;
618;25.3;22.2;6.58;2007;
619;25.3;22.2;6.59;2007;
620;25.2;21.4;6;2007;
621;25.2;21.4;6.56;2007;
622;25.4;4.4;7.91;2007;
623;25.4;4.4;7.02;2007;
624;20.1;26.8;61.32;2007;
625;20.1;26.8;65.46;2007;
626;20.8;26.5;67.05;2007;
627;20.8;26.5;65.91;2007;
628;21;26.2;85.49;2007;
629;21;26.2;93.94;2007;
630;20.9;26.2;89.1;2007;
631;20.9;26.2;87.4;2007;
632;20.4;25.5;72.87;2007;
633;20.4;25.5;69.19;2007;
634;20.4;25.9;81.31;2007;
635;20.4;25.9;76.59;2007;
636;20.4;25.3;55.69;2007;
637;20.4;25.3;65.41;2007;
638;20.3;21.7;60.85;2007;
639;20.3;21.7;61.32;2007;
640;20.1;25.5;54.77;2007;
641;20.1;25.5;51.64;2007;
642;20.1;25.7;55.9;2007;
643;20.1;25.7;55.9;2007;
644;21.6;26.4;48.63;2007;
645;21.6;26.4;40.43;2007;
646;18.7;24.3;144.58;2007;
647;18.7;24.3;146.29;2007;
648;19.5;25.3;2.94;2007;
649;19.5;25.3;4.51;2007;
650;19.4;25.5;3.29;2007;
651;19.4;25.5;4.4;2007;
652;19.7;25.4;3.73;2007;
653;19.7;25.4;3.73;2007;
654;19.8;9.1;4.95;2007;
655;19.8;9.1;7.31;2007;
656;19.6;25.2;6.33;2007;
657;19.6;25.2;4.86;2007;
658;19.5;25.4;39.23;2007;
659;19.5;25.4;53.52;2007;
660;19.3;25.8;718.04;2007;
661;19.3;25.8;710.48;2007;
662;19.5;25.5;31.44;2007;
663;19.5;25.5;32.57;2007;
664;18;9.3;12.25;2007;
665;18;9.3;14.7;2007;
666;19.4;25.3;8.86;2007;
667;19.4;25.3;9.74;2007;
668;18.4;25.5;2.92;2007;
669;18.4;25.5;2.92;2007;
670;18.3;25.5;3.47;2007;
671;18.3;25.5;2.9;2007;
672;18.1;25.8;4.48;2007;
673;18.1;25.8;4.47;2007;
674;18.6;25.6;4.13;2007;
675;18.6;25.6;3.13;2007;
676;18.6;24.7;3.58;2007;
677;18.6;24.7;3.13;2007;
678;18.2;25.5;2.92;2007;
679;18.2;25.5;2.25;2007;
680;18;25.3;10.78;2007;
681;14.9;17.5;2.26;2007;
682;14.9;17.5;2.26;2007;
683;4.3;1.3;11.07;2007;
684;4.3;1.3;5.53;2007;
685;5.8;15.2;5.55;2007;
686;5.8;15.2;6.55;2007;
687;6.1;19;5.7;2007;
688;6.1;19;6.9;2007;
689;5.9;17.8;8.55;2007;
690;5.9;17.8;14.95;2007;
691;4.6;3.9;3.83;2007;
692;4.6;3.9;2.7;2007;
693;4.2;1.5;2.68;2007;
694;4.2;1.5;2.2;2007;
695;5.1;8.9;19.5;2007;
696;5.1;8.9;8.92;2007;
697;5.8;15.8;19.65;2007;
698;5.8;15.8;16.98;2007;
699;5.7;14.9;14.41;2007;
700;5.7;14.9;13.19;2007;
701;4.4;3.2;19.2;2007;
702;4.4;3.2;17.9;2007;
703;2.3;3;1.92;2007;
704;2.3;3;1.81;2007;
705;12.2;0.1;1.35;2008;
706;12.2;0.1;1.72;2008;
707;12.4;2.5;1.8;2008;
708;12.4;2.5;6.41;2008;
709;12.2;0.5;1.81;2008;
710;12.2;0.5;2.13;2008;
711;11.9;0.1;2.94;2008;
712;11.9;0.1;2.49;2008;
713;11.6;0.1;2.83;2008;
714;11.6;0.1;2.83;2008;
715;11.3;0.1;3.26;2008;
716;11.3;0.1;3.16;2008;
717;11.1;0.1;3.71;2008;
718;11.1;0.1;3.5;2008;
719;10.8;0.1;3.93;2008;
720;10.8;0.1;3.25;2008;
721;10.5;0.1;2.93;2008;
722;10.5;0.1;2.6;2008;
723;10.2;0.1;2.82;2008;
724;10.2;0.1;2.15;2008;
725;9.9;0.1;2.48;2008;
726;9.9;0.1;2.26;2008;
727;12.7;0.1;1.8;2008;
728;12.7;0.1;2.02;2008;
729;14.1;8.3;3.36;2008;
730;14.1;8.3;3.6;2008;
731;13.9;12.2;3.15;2008;
732;13.9;12.2;2.48;2008;
733;14.7;2.6;2.58;2008;
734;14.7;2.6;2.36;2008;
735;14.9;1.1;2.26;2008;
736;14.9;1.1;2.03;2008;
737;14.8;0.2;2.61;2008;
738;14.8;0.2;2.48;2008;
739;15.1;3.9;3.47;2008;
740;15.1;3.9;3.13;2008;
741;14.7;10.2;2.7;2008;
742;14.7;10.2;2.71;2008;
743;15;1.9;2.5;2008;
744;15;1.9;2.38;2008;
745;15;1;1.8;2008;
746;15;1;1.8;2008;
747;15;0.2;2.55;2008;
748;15;0.2;2.7;2008;
749;18.4;5.5;5.86;2008;
750;18.4;5.5;6.64;2008;
751;18.1;13.1;9.81;2008;
752;18.1;13.1;6.31;2008;
753;17.7;16.5;8.56;2008;
754;17.7;16.5;9.71;2008;
755;17.3;17.6;7.33;2008;
756;17.3;17.6;8.23;2008;
757;17.4;17.4;7.44;2008;
758;17.4;17.4;6.88;2008;
759;18.3;3.8;5.3;2008;
760;18.3;3.8;5.4;2008;
761;17.5;15.1;6.09;2008;
762;17.5;15.1;11.14;2008;
763;17.1;18.1;6.64;2008;
764;17.1;18.1;6.64;2008;
765;16.8;19.4;6.78;2008;
766;16.8;19.4;17.45;2008;
767;16.9;18.9;5.3;2008;
768;16.9;18.9;5.51;2008;
769;22.4;18.9;4.71;2008;
770;22.4;18.9;4.92;2008;
771;21.2;6.1;3;2008;
772;21.2;6.1;2.78;2008;
773;21.5;13;3.35;2008;
774;21.5;13;3.68;2008;
775;21.6;15.2;14.71;2008;
776;21.6;15.2;18.79;2008;
777;21.6;9.4;5.05;2008;
778;21.6;9.4;5.38;2008;
779;21.6;2.1;5.25;2008;
780;21.6;2.1;4.7;2008;
781;21.8;9.8;3.7;2008;
782;21.8;9.8;4.25;2008;
783;22.1;15;4.24;2008;
784;22.1;15;6.49;2008;
785;22.3;16.7;7.63;2008;
786;22.3;16.7;8.86;2008;
787;22.1;15.4;5.48;2008;
788;22.1;15.4;7.62;2008;
789;21.8;3.2;5.37;2008;
790;21.8;3.2;5.37;2008;
791;23.5;17.6;6.38;2008;
792;23.5;17.6;6.35;2008;
793;19.2;0;1.13;2008;
794;19.2;0;1.25;2008;
795;19.4;0;1.36;2008;
796;19.4;0;1.36;2008;
797;19.7;0;1.48;2008;
798;19.7;0;1.58;2008;
799;20;0;1.26;2008;
800;20;0;1.46;2008;
801;20.1;0;1.35;2008;
