SampleID;x1;x2;y
1;6.2;6.5;2
2;5.7;7.1;17
3;7;7;30
4;9;6.6;23
5;4.7;7.1;40
6;3.6;7;27
7;2.8;7.1;39
8;3.1;7;36
9;6.2;6.4;13
10;2.1;7;50
11;2;7;54
12;2;6.9;63
13;1.8;6.9;59
14;2.4;6.8;51
15;2.1;6.8;1
16;1.6;7;38
17;6.5;7.6;1
18;3.2;7.4;1
19;2.9;7.4;26
20;2;7.1;73
21;1.9;6.9;69
22;7.9;8.1;1
23;3.9;7.2;3
24;2.4;6.9;61
25;2.1;6.9;62
