SampleID;x1;x2;y;RandomEffect1;RandomEffect2
107;8.065;34.405;1.865;SR640;2011
108;8.075;33.16;2.65;SR640;2012
109;8.075;33.725;4.85;SR640;2013
110;8.083333333;32.97833333;2.166666667;SR640;2014
111;8.05;32.8;3.875;SR640;2015
112;8.2;33.305;8.7;SR640;2016
113;8.1;32.78;2.825;SR640;2017
114;8.1;33.05;2.425;SR640;2018
115;8.1;34.055;1.65;SR640;2019
116;8.05;28;7;SR650;2008
117;8.14;32.5;2.9;SR650;2009
118;8.15;33.4;2.6;SR650;2010
119;8;34.77;2.925;SR650;2011
120;8.05;30.99;2.1;SR650;2012
121;8.066666667;34.43166667;3.916666667;SR650;2013
122;8.05;33.13666667;1.616666667;SR650;2014
123;8.05;32.835;2.575;SR650;2015
124;8.175;33.4875;8.8;SR650;2016
125;8.1;32.97666667;1.466666667;SR650;2017
126;8.1;33.2375;3.075;SR650;2018
127;8.125;33.77;1.775;SR650;2019
128;8.05;34.55;3.435;SR660;2011
129;8.075;32.0625;1.9;SR660;2012
130;8.05;34.44;3.275;SR660;2013
131;8.1;33.43833333;1.616666667;SR660;2014
132;8;33.4;2.6;SR660;2015
133;8.125;32.61;6.525;SR660;2016
134;8.133333333;32.685;2.05;SR660;2017
135;8.1;33.4425;3.575;SR660;2018
136;8.1;33.64;1.4;SR660;2019
137;8.16;32;1.88;SR670;2008
138;8.233333333;32.86666667;2.13333;SR670;2009
139;8.4;34.1;3.2;SR670;2010
140;8.075;34.83;2.22;SR670;2011
141;8.1;33.49;0.975;SR670;2012
142;8.1;34.305;9.15;SR670;2013
143;8.1;33.72666667;1.216666667;SR670;2014
144;8;34.025;2;SR670;2015
145;8.175;33.86;3.625;SR670;2016
146;8.075;34.015;1.7;SR670;2017
147;8.2;34.175;0.5;SR670;2018
148;8.1;34.8825;0.85;SR670;2019
